	id	word	word sense	context	w_word	wo_word	followup
1748	6735	not		Hi, Mary, I didn't see you at work this morning. Are you all right?__eou__Oh, I feel miserable. I've got a bad cold, My head is dizzy and my nose is running.__eou__Oh, I'm so sorry to hear that. Have you seen a doctor or taken any medicines?__eou__As a matter of fact I have, The doctor said it'll go away after a day or two.He' s prescribed me some tablets.__eou__Are you feeling better?__eou__Yes, it helps me but I just have to wait and let my system do the work.__eou__Do you need anything, grocery?	Oh, no, I'm fine.My refrigerator is piled up with food.But if it's not too much trouble for you. I'd like something to read.	Oh, no, I'm fine.My refrigerator is piled up with food.But if it's too much trouble for you. I'd like something to read.	Sure, I'll get it for you.Books or magazines?
1749	6741	not		So how long have you know Jack?__eou__We go way back.We' Ve known each other since we were toddlers.__eou__Really? You guys must be really tight.__eou__Yeah, We're buddy-buddy still.__eou__He seems sincere, and trustworthy.__eou__Well, he is, but he can be conniving at times.__eou__What do you mean?__eou__Well, I know that he would never stab me in the back.But I've seen him double cross other people.__eou__Oh, my! Really? I never thought he would be like that.	Don't get me wrong, I'm not saying he's like that all the time.	Don't get me wrong, I'm saying he's like that all the time.	So, can I trust him or what?
1750	6742	not		My friend finally dumped her boyfriend, and she's sworn she's going to abstain until she finds the right man to marry.	After going through an episode like that I'm not surprised. How's her headspace?	After going through an episode like that I'm surprised. How's her headspace?	She's doing great, she's getting her confidence back, and her self-esteem, has improved drastically.She' s very happy.
1751	6743	not		Do you still see the people we went to school with?	I did for a while, I suppose, until I left university, but after that not really.	I did for a while, I suppose, until I left university, but after that really.	Yeah, I've lost touch with most people as well, but I still see Rose occasionally.
1752	6744	not		Do you feel all right? You look Pale.__eou__All my joints seem to hurt and I have a terrible headache.__eou__Have you taken your temperature?	No, not yet, but I do feel a little feverish.	No, yet, but I do feel a little feverish.	How long have you been feeling this way?
1753	6746	not		Hello? Is that Mark?__eou__How are you? I haven't heard from you in ages.__eou__I've been overseas, So have you been busy lately?__eou__Pretty busy.So are you back for good?__eou__Yes, I was just wondering when you'd have time to go fishing.	Well, I'm not working on the weekend, so we could grab some beer, ice and our fishing rods, and head out to the river.	Well, I'm working on the weekend, so we could grab some beer, ice and our fishing rods, and head out to the river.	That sounds good. I've missed you my friend.
1754	6752	not		Thank you.Steven.That was the most magnificent meal I've had abroad.You' ll have to let me reciprocate the next time you're in Beijing.__eou__Don't worry about it, Lin.That' s no big deal.You know, Americans appreciate China's rich culinary culture. Just excuse me for a second while I check the number here and figure out how much to give the waiter.Hmm, by the way, what do you do about tipping in China?__eou__We don't.__eou__No tipping? Now that's what I call a civilized system.__eou__At hotels and some restaurants they add a service charge to the bill, but other than that, tipping isn't customary.__eou__What about cab drivers and porters?	In a cab you just pay what it says on the meter. I generally tip hotel porters 10 yuan per bag, but in first-class hotels they're instructed not to accept gratuities.	In a cab you just pay what it says on the meter. I generally tip hotel porters 10 yuan per bag, but in first-class hotels they're instructed to accept gratuities.	You'd have a revolution on your hands if you tried to introduce that sort of system here.
1755	6754	not		My wife and I didn't used to spend this much money.__eou__What's changed?__eou__My wife has been pregnant for 7 months.	I see. I guess diapers and baby food are expensive.Bringing up children is not easy.	I see. I guess diapers and baby food are expensive.Bringing up children is easy.	My wife will be going back to work soon.
1756	6770	not		Hello, Ann! Is that you?__eou__Yes, it is. Hi, Tom! It's a real surprise to see you here.__eou__It's been a long time! What's new?__eou__Nothing much. What about you? Is everything going well?	Not bad I guess. I just got back from Hawaii.	bad I guess. I just got back from Hawaii.	How was it?
1757	6776	not		I can't stand the stupid guy any longer.It' s unbelievable!__eou__Oh, my dear lady.Take it easy.You should forgive a green hand like him.__eou__He does everything so mindlessly that he is going to drive me crazy.__eou__I suggest you talk with him and teach him how to deal with the problems.__eou__I have told him how to do it several times, but he's never listened to me.	Maybe you should communicate with him like a friend and not a boss.	Maybe you should communicate with him like a friend and a boss.	Oh, I always have difficulty in getting along with the staff.
1758	6777	not		Billy, you are late again.__eou__I'm sorry I'm late. I overslept. Is the manager here today?__eou__Yes he' s in his office.__eou__Oh, I hope he didn't notice me.	Don't take any chances. It'd be best if you told him and promised not to be late again. He's already mad at you for last 2 times. Any more and he might fire you.	Don't take any chances. It'd be best if you told him and promised to be late again. He's already mad at you for last 2 times. Any more and he might fire you.	You said it. It won't happen again. Do you really think he'd fire me?
1759	6779	not		You'v been work here for nearly a month, how do you feel about the job?	Not bad.Thank you for your help. I am always busy with this job, I feel a bit tired.	bad.Thank you for your help. I am always busy with this job, I feel a bit tired.	I had the same feeling when I first came to work here. but after a period of time, I feel better, I am sure you' ll get used to this busy job.
1760	6785	not		Hi charles, I want you know that i finally found an apartment in haitian.__eou__You did? that is great!__eou__Yeah, I am having a party this saturday night, a sort of house warming, and i want to invite you. are you busy?__eou__No i am free, i will be there, what time the thing starting?__eou__Around seven.__eou__Ok, great, should i bring anything?	No, but thanks for offering, actually could you bring some fold-up chairs for people if you have any? I am afraid not everyone's going to have a seat, do you have any?	No, but thanks for offering, actually could you bring some fold-up chairs for people if you have any? I am afraid everyone's going to have a seat, do you have any?	sure, I will be happy to bring a few, what is the address?
1761	6790	not		When she told me that she would marry no man but Dick, my heart was almost in my mouth.	You were scared, too? I dared not tell you my feeling when I heard that. I almost got fainted.	You were scared, too? I dared tell you my feeling when I heard that. I almost got fainted.	I could not and can’t make out the reason why she would set her heart on a man like Dick. He plays the field with many girls.
1762	6799	not		You are in love with Mary, right?__eou__You are pulling my legs!	I am not blind. Anyone can see that with half an eye.	I am blind. Anyone can see that with half an eye.	
1763	6807	not			I hear that Helen does not relate very well to her husband.	I hear that Helen does relate very well to her husband.	Unbelievable! I remember her husband is her former classmate. They fell in love with each other in college.
1764	6811	not		Mary, I heard you moved again.	Yeah. I could not stand living here. There is always much noise in the neighborhood.	Yeah. I could stand living here. There is always much noise in the neighborhood.	You mean noise? How could it be?
1765	6813	not		Mike promised to help us.__eou__Mike? How can you trust him to help us?	Why not?	Why?	He is too unpredictable. He says anything that pops into his head. And then he forgets it all.
1766	6817	not		We quarreled yesterday, and he picked up and left.__eou__Terrible! Does he want to divorce?	I am not sure.	I am sure.	Don’t lose your reason. Go to find him and talk with him.
1767	6820	not		What did you say when she told you the news?	I calmed up. And finally, I asked her to chew the cud for such an important decision. I could not have the heart to disappoint her with a blunt refusal.	I calmed up. And finally, I asked her to chew the cud for such an important decision. I could have the heart to disappoint her with a blunt refusal.	But I put my foot down and insisted on her forgetting that.
1768	6822	not		Who broke the glass, Peter?__eou__That cat.	I was not born yesterday. It must be either you or Adam.	I was born yesterday. It must be either you or Adam.	It’s me, mum, I am sorry.
1769	6825	not			Crossed cousin marriage is not allowed in China.	Crossed cousin marriage is allowed in China.	It it true of many countries.
1770	6827	not		In my opinions, someone else has caused the fire of this house.__eou__Who do you think that has the motive?	I’m not sure now. In any case, let’s first make some careful investigations.	I’m sure now. In any case, let’s first make some careful investigations.	OK, murder will out!
1771	6829	not		Are you really dating with Frank?	Yeah. But in my heart of hearts, I find he’s not very much to my liking.	Yeah. But in my heart of hearts, I find he’s very much to my liking.	Then why not keep away from him?
1772	6842	not		I want to give our kitchen the works.__eou__Why? I think it’s convenient and good.__eou__No. The decoration has been out-of-date. My friends have a whole kitchen now. It’s modern.__eou__Why should we run after the fashion?	I am not running after the fashion. I just want a very beautiful and clean kitchen.	I am running after the fashion. I just want a very beautiful and clean kitchen.	
1773	6844	not		Mary has really gotten under my skin.__eou__I know what love it. When I was young, I felt the same way.__eou__I think I’m crazy about her.	You are, why not ask for a date?	You are, why ask for a date?	
1774	6853	not		I can look anybody in the face because I’Ve done nothing to make me feel guilty or something.	There are not so many people like you.	There are so many people like you.	You are flattering me.
1775	6855	not		I hated the hand-me-downs to wear when I was a kid.__eou__That’s understandable. Every kid likes new clothes.	It was not just that. I didn’t like them because they never fitted me.	It was just that. I didn’t like them because they never fitted me.	
1776	6857	not		Like a cat on hot bricks, as you might say. I don’t believe you are listening at all.__eou__Sorry, I just worried about him. You know, he should be here an hour ago.__eou__Don’t worry him, he has been grown up and I think he can take himself very well.	But he still does not come back.	But he still does come back.	Maybe he is on the way home now.
1777	6879	not		Have you finished your work?	Not because I’m keeping an eye on the baby.	because I’m keeping an eye on the baby.	Where is the baby’s mother?
1778	6882	not		Hi, Peter. I’m afraid I can’t make it to dinner tomorrow night.	Oh, why not?	Oh, why?	It’s just I’m not feeling well. I think I’m coming down with a cold or something.
1779	6883	not		I hear you and James are engaged at last.__eou__Yes, we are.__eou__When are you getting married?__eou__In the spring.__eou__Oh, lovely.Where' s the wedding going to be?	Well .. we're not sure yet, probably in St.Albans.	Well .. we're sure yet, probably in St.Albans.	Oh, yes, your parents live there, don't they?
1780	6889	not		How can I lose weight, doctor? I seem to get fatter even when I just look at food?__eou__Well, Jim. It is a combination of how much you eat, the type of food you eat, and when you eat your meals.__eou__I never eat breakfast though.	That's a big mistake, you should always have a good breakfast. You will not run your car without fuel, and as well you won't expect your body to work without food.	That's a big mistake, you should always have a good breakfast. You will run your car without fuel, and as well you won't expect your body to work without food.	I never thought about it that way.
1781	6890	not		Well, known, Jim, I'm ... I'm pretty much in favour of computers, I think computers teach kids to think, because they require logical thought.__eou__But I ... I don't agree with that, because computers weaken kids' ability to think, because kids don't learn basic skills.__eou__What do you mean?__eou__They can't spell, they can't add, they can't subtract, they even don't remember any more.that' s because they rely on gadgets.	That's not the gadgets.Creating programmes is stimulate thoughts.	That's the gadgets.Creating programmes is stimulate thoughts.	
1782	6892	not		Are you going out again?__eou__Yes, I'm going to the cinema, dad.__eou__You mustn't go to bed very late. Can you be home before nine.__eou__Oh, I won't be back so early. The film will be over at nine. Can I have the key to the bicycle?__eou__No. I won't let you ride a bicycle late at night.	Oh, dad, I'm not a child. I'm 17 already. I'll come back as soon as the film is over.	Oh, dad, I'm a child. I'm 17 already. I'll come back as soon as the film is over.	OK. Here's the key. Take care.
1783	6897	not		Tom, you promised to cut the lung. You won't forget, will you?__eou__No, I assure you.__eou__And you'll repair the television, won't you?__eou__Ok.__eou__Do you promise?__eou__Of course.__eou__And Tom, you will help Johnny with his homework, won't you?__eou__I'll see. I will if I can but I won't promise.	But you'll promise not to be late for dinner tonight, won't you?	But you'll promise to be late for dinner tonight, won't you?	Yes. But only if you ask me nicely.
1784	6898	not		Judy, what is everybody talking about?__eou__Haven’t you heard? Richard was fired by our manager.__eou__You’re kidding. It can’t be true.	Believe it or not. Everybody is talking about it in the company.	Believe it or. Everybody is talking about it in the company.	Really? I’m surprised.
1785	6901	not		Would you like to come out with me tonight?__eou__Sorry, I can’t.__eou__Tomorrow night, then?__eou__I’d like to. But I’m afraid I can’t.__eou__I’m wondering if you like to go to the theatre then.__eou__That’s sounds great.__eou__Ok. How about give me a ring, then?	No. I’d better not.	No. I’d better.	Why not?
1786	6902	not		I am so busy today.__eou__Can I help you?	I’m not sure. Perhaps you could do the shopping.	I’m sure. Perhaps you could do the shopping.	I’ll be glad to help.
1787	6903	not		You honestly believe the world’s improving every year?__eou__Yes, I do. I think that science is making us wiser. What do you think?__eou__I don’t think you’re right there.__eou__I believe industry is making us wealthier.__eou__I don’t believe that.__eou__And in my opinion, medicine is making us healthier.__eou__I agree with you in the sense. But we’re all more miserable than ever, aren’t we?__eou__I don’t agree with you. I maintain that we’re healthier, wealthier and wiser than we were a hundred years ago.	That’s your opinion not mine.	That’s your opinion mine.	
1788	6907	not		When in Rome, do as the Romans do, they say.__eou__What do you mean?__eou__Roman is living in Rome, of course. And go to work by car, or bus, or on foot.__eou__I think the Romans do what everyone else does.__eou__Certainly.__eou__And Roman really loves life. He knows how to enjoy himself.	Not always. But they like good meal.	always. But they like good meal.	Really?
1789	6909	not		What do you make of the case?__eou__If you ask me, I don’t think it’s guilty.__eou__What do you mean by saying so?	I mean it’s not his fault.	I mean it’s his fault.	Oh, yeah?
1790	6913	not		You don’t look like enjoying this workout.	I’m not crazy about it at all.	I’m crazy about it at all.	You don’t like this sort of exercise?
1791	6914	not		Do you like chocolates?__eou__It depends.__eou__Do you like coffee?__eou__Um. It’s delicious.__eou__And do you like English food?	Not all of it.	all of it.	
1792	6915	not		Could you tell me what university you want to go to, John?__eou__Pardon?__eou__What university would you enter?__eou__University? Why? You asked me last year.__eou__Oh, I forget.Sorry.__eou__I went to Harvard University.__eou__Did you? And what course did you take there?__eou__God save me! Is there anything wrong with you? Didn't I tell you?	I've not known.Perhaps, I've got a bad memory.	I've known.Perhaps, I've got a bad memory.	I did a B. A. in economics.Remember?
1793	6916	not		Hi, what’re you reading?__eou__Oh, it’s Death on the Nile. Have you read it?	No, not that one. But I saw the movie. Could I borrow it when you finished?	No, that one. But I saw the movie. Could I borrow it when you finished?	Sure. I didn’t know you like mysteries.
1794	6922	not		Why didn't you tell me you had a girlfriend?__eou__Sorry, I thought you knew.__eou__But you should have told me you were in love with her.__eou__Didn't I?__eou__You know you didn't.__eou__Well, I'm telling you now.__eou__Yes, but you might have told me before.__eou__I didn't think you'd be interested.	You can't be serious.How dare you not tell me you were going to marry her?	You can't be serious.How dare you tell me you were going to marry her?	Sorry, I didn't think it mattered.
1795	6924	not		Sorry.What was that you said?__eou__I'll meet you at the Gate round about seven.__eou__Where?__eou__At the Gate.__eou__When, did you say?__eou__Round about seven.__eou__Who's coming?__eou__Peter.Peter Brown, you know.Don' t forget to bring the letter.__eou__Sorry. I didn't quite catch what you said.There' s a lot of noise outside.	I told you not to forget to bring the letter.	I told you to forget to bring the letter.	Loretta? No, she can't come, she's busy.
1796	6928	not		Come on! It's time to go!__eou__Wait a minute! Just hold your horses! What's your hurry, anyway?__eou__Well, I've got to stop and get gas in the car, first.__eou__That won't take long.__eou__Well, it won't if there no line at the pump.	Well, I'm not quite ready.	Well, I'm quite ready.	I'll give you five more minutes, then I'm going on without you!
1797	6929	not		What's the matter with you? You look so upset and tired.__eou__My father failed in business.__eou__Oh, that's really tough.__eou__Maybe it is the most difficult period of my family have experienced.__eou__I can understand. By the way, is there anyway I can help?	No, not now. I have found a part-time job.So perhaps I can help my family to come over the difficulties.	No, now. I have found a part-time job.So perhaps I can help my family to come over the difficulties.	Oh, that's so great, bless you! if you need me, I'll always be there.
1798	6931	not		John got a heart attack last night.__eou__Oh really? Is he all right?	Not so good, though his nephew took him to hospital in time.	so good, though his nephew took him to hospital in time.	Poor old John! I am ever so sorry.
1799	6940	not		I’m sure it will be wet when we arrive.__eou__Yes. I dare say it will be.__eou__It will be Sunday so I expected everything will be closed.__eou__No. I don’t think that’s possible. Some places are sure to be open.__eou__But the bank should be closed so we shouldn't to be able to get any money.__eou__Mmm, you may be right.__eou__Do you think we’ll need our overcoats?__eou__No. We couldn’t possibly.	Why not?	Why?	It will be summer. So it will be hot.
1800	6941	not		What did you think of the film?__eou__I liked it. I thought it was great.__eou__Yes, I liked it, too. Did you like the acting?__eou__Yes. I thought it was excellent. Didn't you?	Not really. I thought it was disappointing.	really. I thought it was disappointing.	It's a nice cinema, isn't it?
1801	6948	not		Hello, Kith, can you and Alice come around this evening? We prefer your coming.__eou__I think we would be able to make it.What time shall we come?__eou__About 7 o'clock.__eou__Shall we bring any thing? Some wine?	No, not really.Just bring yourselves. We would like to your presence.	No, really.Just bring yourselves. We would like to your presence.	
1802	6950	not		We’re going to the movies. Will you join us?__eou__I’m very sorry I can’t.	Why not?	Why?	I’m afraid I have some business to attend to.
1803	6962	not		Hi! How are you going?__eou__Fine, thank you.How are you doing this morning?	Not bad.How about you? Haven't seen you for a long time.	bad.How about you? Haven't seen you for a long time.	Yes. I've been to New York. I got back only yesterday.
1804	6965	not		Hi Jane, you look great.__eou__You too. Have you lost some weight?__eou__Yes, I took off 4 kilos. I am glad you notice it.	Not some crazy diet fat I hope.	some crazy diet fat I hope.	No no, I just changed my eating habits. I eat a balance meal. and I eat less than before.
1805	6967	not		Linda, would you care for some candies or cookies?__eou__No, don't try to tempt me. I'm becoming chubby, and I have to slender down.	You are not really chubby. You are actually thin enough.	You are really chubby. You are actually thin enough.	I don't think so. I know I've put on weight this winter.
1806	6968	not		Oh dear, my weight has gone up again.	I am not surprised, you eat too much.	I am surprised, you eat too much.	And I suppose sitting at the desk all day in the office doesn't help.
1807	6983	not		What's this, I wonder?	I'm not sure.Let me have a look ... It could be a coffee grinder.	I'm sure.Let me have a look ... It could be a coffee grinder.	A coffee grinder?
1808	6984	not			You're not looking happy.What' s the matter?	You're looking happy.What' s the matter?	Oh, nothing special. I'm just a bit tired.
1809	6989	not		Hello, this is Helen speaking.__eou__Hello, Helen. This is John. How are you?__eou__Fine, thank you. And you?	Fine, thanks. I’ll have a party next Sunday at home. I’m calling to ask whether you can come or not.	Fine, thanks. I’ll have a party next Sunday at home. I’m calling to ask whether you can come or.	Oh, how wonderful. I’ll be glad to.
1810	6991	not		Simon, may I introduce you to Linda? You don’t know each other, do you?	No. I’Ve not had the pleasure of meeting her yet.	No. I’Ve had the pleasure of meeting her yet.	How do you do? I’m pleased to meet you.
1811	6998	not		Are you free on Friday evening because we were wondering if you would like to come round for dinner?__eou__Oh, thank you very much. I’d like to come, but I’m afraid I’m busy that evening.__eou__That’s a pity! Then when would it be a good time for you?	Well, I’m not too sure, actually. I’Ve got a lot going on the next couple of weeks. Why don’t I call you later?	Well, I’m too sure, actually. I’Ve got a lot going on the next couple of weeks. Why don’t I call you later?	Okay, that’s fine.
1812	7004	not		Hi, John. What brings you to town?__eou__Hi, Mary. Lily wanted me to buy her some things for the party.__eou__What do you think of the traffic today?__eou__It’s pretty bad.__eou__Yeah. You can say that again. It’s noisy too.	I am glad I did not drive a car.	I am glad I did drive a car.	
1813	7008	not		Do you know much about computers?	Not a great deal.	a great deal.	I've just been reading an article about them.they' ll be used for all sorts of things now.
1814	7010	not		Hi, Nancy.How are you doing?__eou__Hi, Tom.Want a cup of coffee?	Not right now. I've got to get another car and my old one is blown up.	right now. I've got to get another car and my old one is blown up.	Oh, hey, did you look in the classified ads?
1815	7011	not		Hello, is that Cathy speaking?__eou__Yes, is that you, Allen?__eou__Yes, how are you doing?	Not bad.	bad.	Say I've got two tickets for the concert this evening.Would you like to come with me?
1816	7014	not		Hi, Mary, it’s been a long time.__eou__Hello, my old friend. Long time no see. How are you doing?__eou__Well, I’m doing okay. And how about yourself?	Not so well. To be honest with you, I broke up with Tom.	so well. To be honest with you, I broke up with Tom.	Oh. I’m sorry to hear that. What happened?
1817	7016	not		It's raining outside, Catherine, it's too bad.What' s the weather like in your hometown?__eou__It's very hot, the temperature is often over 40C.__eou__Do you like the weather in Seattle?	Not really.But I like it in spring and fall. I don't like it in winter.	really.But I like it in spring and fall. I don't like it in winter.	Why?
1818	7019	not		Would you like to go to a concert tonight?__eou__I'd like to very much.__eou__All right, then.There is one at the new concert hall.__eou__Who's playing?__eou__It's the Powell orchestra.__eou__Do you know what they are playing?__eou__They're doing a seventeenth-century program.__eou__And who is directing?	Well, I'm not sure of his name, but I know it's going to be his farewell performance.	Well, I'm sure of his name, but I know it's going to be his farewell performance.	
1819	7020	not		It's a lovely day, isn't it?__eou__Yes, the weather sure is nice today.__eou__I love it when the weather is like this.Why don't we sit down outside and have our lunch?	That sounds like a good idea.The sky is clear, the sun is shining and there's a nice cool breeze, so it is not too hot.	That sounds like a good idea.The sky is clear, the sun is shining and there's a nice cool breeze, so it is too hot.	I really miss the change of seasons like we have in Colorado.but I must admit, this sure is a nice spring day.
1820	7023	not		Which film shall we see?__eou__There is nothing good at the moment.Let' s do something different.Would you like to go to a concert?__eou__Yes, I'd love to.Here is a good one, Mozart and Beethoven.It' s on the Festival Hall.Shall we go there?__eou__Fine! Do you want anything to eat now?	No, I'm not hungry.	No, I'm hungry.	Well, let's go and have something to drink instead. I know a good place. It's a little expensive, but it's fun.
1821	7028	not		What's the problem? You don't look happy.__eou__I failed my oral test.__eou__How come?	I'm not practicing enough.	I'm practicing enough.	Why don't you go to the English corner to talk to your classmates in English quite often?
1822	7029	not		You're going to Shanghai tomorrow, are you?__eou__That's right. Do you think it'll be cold?__eou__It might be. You'd better take a heavy sweater with you.The nights are usually quite cold at this time of year.__eou__Do you think I'll need a cotton coat?	Not for now, I think, But I believe there'll be rain, so take your raincoat with you.	for now, I think, But I believe there'll be rain, so take your raincoat with you.	
1823	7033	not		Miss Wang, would you mind my asking you a personal question?	No, not at all.Go ahead.	No, at all.Go ahead.	Are you married?
1824	7037	not		John, if you don't mind, I'd like to ask you a personal question.__eou__I don't mind at all.__eou__All right.Are you married?	To tell you the truth, I'm not married. I'm still single.	To tell you the truth, I'm married. I'm still single.	Then, when do you plan to get married?
1825	7038	not			Would you mind if I ask you whether you are married or not?	Would you mind if I ask you whether you are married or?	To be frank, I was married once, and now I'm single.
1826	7040	not		What do you think of smoking?	It’s harmful not only for yourself but for others.	It’s harmful only for yourself but for others.	What in your opinion can be done to stop smoking?
1827	7041	not		What do you plan to do on Sunday morning?__eou__Nothing special.__eou__How about going to English corner with me?	Oh, I'd rather not.	Oh, I'd rather.	Why not?
1828	7045	not		I want to meet you. Are you free this evening?	Well, actually, I'm not free today. Do you have anything urgent?	Well, actually, I'm free today. Do you have anything urgent?	No, I just want to meet you.
1829	7052	not		Hello, Jill.__eou__Tom, You're back, come in please.How are you?__eou__Fine, only a little tired.__eou__You'll recover after a good night's sleep.__eou__Thank you very much for looking after my house in my absence.__eou__That's all right.Would you have a cup of coffee?__eou__Yes, Please.It' s very kind of you.__eou__Don't mention it.__eou__The rooms are very tidy and the flowers grew very well.You are very helpful. I want to thank you for everything you've done for me.__eou__It's my pleasure.__eou__I bought you some books on literature, I don't know if you would like them.__eou__Thank you.Thank you for the trouble you've taken.	Not at all.	at all.	
1830	7056	not		Hello, Bobby, It seems that I can't arrive at your home by 12 o'clock.__eou__What happened? We're all expecting you, Hans, Dick, Archie ...__eou__I'm so sorry, I've been held up by the damn traffic jam for half an hour. I'd have arrived but for that.__eou__I see. Where are you now, Li?__eou__Thirty meters ahead is the Waterloo Bridge.	It's not far away from home, It's - let me see – about 20 minutes'walk, Can you walk here?	It's far away from home, It's - let me see – about 20 minutes'walk, Can you walk here?	I've thought of that, but what can I do with my car? If only I had taken a taxi!
1831	7058	not		I really like the book you lent me the other day.__eou__I'm glad you like it.__eou__And thank you very much for letting me keep it so long.	Not at all.	at all.	Everyone in our class enjoyed it too.It' s very interesting.
1832	7059	not		You shouldn't have told her the truth.What can we do now?__eou__I'm sorry, It's all my fault.	You are always like this. I've told you many times not to tell her.	You are always like this. I've told you many times to tell her.	Sorry, I had no intention.
1833	7061	not		What's the matter with you then? You look miserable.__eou__It's us.__eou__What do you mean by us?__eou__Well, you always say you're busy.__eou__That's right.__eou__And you often go back to live with your parents and leave our son in the room by himself.__eou__I ... I ... I miss my parents, also they miss me.__eou__Oh I remember, I cut terrible calls, and you didn't say anything about it.__eou__You mean I am groaned a few words?	Totally not. Perhaps it's about our marriage.	Totally. Perhaps it's about our marriage.	
1834	7069	not		Look! It’s the start of the Olympic Games.__eou__So what?__eou__You want to watch, don’t you?	Not really. I couldn’t careless about the Olympic Games.	really. I couldn’t careless about the Olympic Games.	Please yourself.
1835	7070	not		You look so happy, Anna. Any good news?__eou__Yes. I’Ve won the first prize in the math contest.__eou__Really? Congratulations!__eou__Thank you, Paul.__eou__By the way, would you like to have dinner with me tomorrow evening? Tomorrow is my birthday.__eou__Good, happy birthday to you!	Not so soon. It’s not my birthday today. Well, you’ll come, won’t you?	so soon. It’s my birthday today. Well, you’ll come, won’t you?	Sure, I will. Thank you for inviting me.
1836	7073	not		Where were you last night, at exactly nine twenty PM?__eou__nine twenty pm, I couldn't say. I cann't remember.__eou__Are you sure you cann't remember?__eou__I've absolutely certain.__eou__Were you in or out? Can you remember that?	I'm not quite positive. I think I went out at about half pass nine.	I'm quite positive. I think I went out at about half pass nine.	Did you see anyone come into the block flats?
1837	7074	not		Do you take a bus to and from work?__eou__Yeah, everyday. And there’s only one choice. All the other buses are going the other direction.__eou__Hmm. I have the same problem. When I leave work, it’s always rush hour. So the buses are always crowded.__eou__Oh, yeah, it’s terrible. I will tell you the funniest thing I have seen in China. It’s when so many people try to get onto one city bus, and the last guy is squeezed in so tight that the door is tightly pressed against his butt.	That sounds terrible the way you describe it. But you know, not long ago I really suffered on the bus.	That sounds terrible the way you describe it. But you know, long ago I really suffered on the bus.	What happened? Were you having a hard time getting on a bus?
1838	7077	not		Mom, you know that Andrea and I sometimes worry about you.__eou__Really? Why would you worry about me? I’m just fine.__eou__You’re almost 70 years old, Mom! Don’t you think it would be better for you if you moved in with us?__eou__No way! I like my apartment, and I like to be independent.__eou__Do you ever get lonely living alone?	Not at all. I see you and your family twice a week, and I enjoy seeing my own friends. I’m too busy to feel lonely!	at all. I see you and your family twice a week, and I enjoy seeing my own friends. I’m too busy to feel lonely!	
1839	7081	not		So, Fred, what are your plans for after graduation?__eou__Well, I've already got a job waiting for me back in my hometown.__eou__That's cool. Have you already found an apartment to live in?__eou__I’m planning on living with my parents. Won't you?__eou__I couldn't even if I wanted to. My parents told me that if I went home, then I'd have to find my own place.__eou__You mean they're kicking you out?	Not really, they just don't want me living at home. My older sister did that, and she lived at home for seven years. Once she started living at home, it got harder and harder for her to move out.	really, they just don't want me living at home. My older sister did that, and she lived at home for seven years. Once she started living at home, it got harder and harder for her to move out.	Well, it's not like my parents want me to live at home the rest of my life. They said that it's ok if I move back home to begin with, but they want me to find a place of my own after a year or so.
1840	7083	not		Darling, I have news for you. Bobby and his wife, Evelyn, are going to have a baby soon.__eou__Really? I thought his wife couldn’t have a baby.__eou__Actually they’re expecting the baby to come on my birthday.__eou__Oh, what a coincidence! I bet Bobby must be very happy about it. He likes children and always wants a child of his own.__eou__In fact, they’re both very excited about the coming baby. Evelyn imagines what their baby would be look like, since one parent is American and the other one is Chinese.__eou__Oh, right. Now I know why they would want to see our boy. It’s hard to imagine the wonder! Are they expecting a boy or a girl?__eou__It’s still a mystery. Because Evelyn is only three-month pregnant. But she begins to take her maternity leave now.	Oh! You mean she doesn’t have to work now? It’s hard for young parents not to overreact, isn’t it?	Oh! You mean she doesn’t have to work now? It’s hard for young parents to overreact, isn’t it?	
1841	7084	not		Do you have much experience with kids?__eou__Yes. I have three sons. Actually I also have a grandson.__eou__To tell you the truth, sometimes I regret having a baby so early. I have been making so many sacrifices just because my husband insisted on keeping the baby.__eou__I understand. I was in your position before. At that time I couldn’t depend on anyone taking care of the children for me. My husband seldom stayed at home.__eou__What about your mother? Did she help you?__eou__Yes, she did a little. But you see, Americans are different from Chinese. You can’t depend on your own mother to be a full-time babysitter. She could baby-sit only once or twice a week. That’s it. I had to care for them most of the time.__eou__I see. So if my little family goes to America, I would end up taking care of my child all the time. My husband would have to make the bread for us. I just don’t know how I would get some education and be able to get a job some day.__eou__Don’t worry. You can take night classes. I did that when I had kids. And soon your child will be old enough to attend kindergarten. Then you could find a job and work.	Sounds not so easy to me. When that happens, I will be too old to learn.	Sounds so easy to me. When that happens, I will be too old to learn.	No. You see, I went back to school to get my Master’s Degree when I was in my thirties. You won’t be older than that.
1842	7086	not		How good are you at sports, Bill?__eou__Are you kidding? I’m terrible! But I love to watch sports. I go to football or baseball games a lot. And I read sports magazines every week.__eou__Wow!__eou__Do you like sports, Janice?__eou__Oh, yes. I like to exercise. But I don’t watch sports or buy sports magazines. I don’t have much time to do those things.__eou__Oh, I see. You know, we spend time doing different sports. How much time do you spend exercising?__eou__Well, I guess I exercise about two hours a day. I do aerobics three times a week, and the other days I play badminton with my husband. I always feel good afterward.__eou__That’s great! I’Ve heard people say that before.__eou__Well, why don’t you try to get some exercise? It’s difficult, but very rewarding.	Oh, I’m too lazy to play sports, and I’m not good at anything either. It hardly excites me.	Oh, I’m too lazy to play sports, and I’m good at anything either. It hardly excites me.	
