	id	word	word sense	context	w_word	wo_word	followup
663	7399	only		Do you think children watch too much Tv?	I only allow my child to watch up to an hour a day. I don’t think that tv is bad for kids. I think that kids should be active and not become couch potatoes.	I allow my child to watch up to an hour a day. I don’t think that tv is bad for kids. I think that kids should be active and not become couch potatoes.	Perhaps I should impose a limit on how much Tv my kids can watch. They don’t do much else in their free time. At least they always do their homework first.
666	7426	only		Hi! How are you going?__eou__Fine, thank you. How are you doing this morning?__eou__Not bad. How about you? Haven't seen you for a long time.	Yes. I've been to New York. I got back only yesterday.	Yes. I've been to New York. I got back yesterday.	Did you enjoy yourself?
670	7455	only		Look at these clothes designed by top fashion designer like Versacci, Calvin Klein, and Vivienne Westwood. What do you think of them?__eou__Well, they look lovely, but they’re not very practical. I mean, would you wear that dress to the office or walking down the street?	I know what you mean. People would stare at you in amazement if you wore something like that in an everyday situation. I suppose only extravagant rich people wear them at cocktail parties.	I know what you mean. People would stare at you in amazement if you wore something like that in an everyday situation. I suppose extravagant rich people wear them at cocktail parties.	Maybe. I’m not sure why they have fashion shows like this. Hardly anyone will buy those clothes. The clothes you see are nothing like the ones that ordinary people wear. It seems like a waste of money.
673	7460	only		I had a big argument with david yesterday. I hope he’s not still mad at me.__eou__What did you argue about?__eou__He borrowed some money from me and I needed it back. He said he didn’t have the money yet.	Well, he should pay you back. It’s only fair.	Well, he should pay you back. It’s fair.	Yes, but I got angry with him too quickly. He probably thought that I mistrusted him. I shouldn’t have got angry.
674	7492	only		What's that book you have under your arm?__eou__It's the best seller everyone's been talking about for the last six months.__eou__How in the world did you get a copy? I've put a hold on it at the public library for weeks and I'm still waiting my turn.	I checked it out of the rental library. It only costs five cents a day.	I checked it out of the rental library. It costs five cents a day.	Is it really worth paying for?
676	7504	only		I work so hard that I do not have the energy to exercise.__eou__That is just an excuse. You can always find some time to exercise.__eou__But I work hard all the time for long hours. Often I have no time for lunch. Yet, I am still getting fatter.	Bill, you know that work is not the same as exercise as it is stressful but not relaxing. And skipping meals will not help you lose weight. In fact your body will only store fat if you miss meals.	Bill, you know that work is not the same as exercise as it is stressful but not relaxing. And skipping meals will not help you lose weight. In fact your body will store fat if you miss meals.	I know you're right, but what can I do?
677	7506	only		Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK. It's delightful to have a walk in the park with the air so fresh.	Oh, it's so quiet here. We have the park to ourselves, only you and me!	Oh, it's so quiet here. We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.
680	7542	only		Congratulations, Vivian. You won the grand prize, again.__eou__Isn't it just great! I just knew I'd win!__eou__You did? How? Did you wear red underwear again this year?	Not only that!	Not that!	Tell me! Tell me! What's your secret?!
681	7569	only		OK, everyone. Gather around. Here are the rules. No tackling. No pushing.__eou__You shouldn't grab someone else's shirt. That's a foul.__eou__Play is stopped when the person with the ball is touched.	You can touch them only between the shoulder and the knees.	You can touch them between the shoulder and the knees.	The touchdown lines are there and there. OK, let's play!
684	7583	only		Hi, Michelle. Do you need to use the photocopier?	Oh, hi Jeremy. No please, go ahead. So how are you, Jeremy? I was talking to Linda about you only last week.	Oh, hi Jeremy. No please, go ahead. So how are you, Jeremy? I was talking to Linda about you last week.	Oh, I'm fine, thanks. I'm super busy with work actually. Did you hear about the Lawson contract?
685	7586	only		I have made up my mind. I am getting a tattoo.__eou__Really? Are you sure?__eou__Yeah! Why not? They are trendy and look great! I want to get a dragon on my arm or maybe a tiger on my back.	Yeah but, it is something that you will have forever! They use indelible ink that can only be removed with laser treatment. On top of all that, I have heard it hurts a lot!	Yeah but, it is something that you will have forever! They use indelible ink that can be removed with laser treatment. On top of all that, I have heard it hurts a lot!	Really?
686	7592	only		What are you doing?__eou__What am I doing? What am I doing? Don’t you know what day it is?__eou__Mumm. no.	It’s only the day when the world’s biggest sporting event is kicking off.	It’s the day when the world’s biggest sporting event is kicking off.	What?
687	7604	only		Man, I’m freaking out! You gotta help me!__eou__Whoa, whoa, take it easy, relax. Geez, you’re sweating like a pig! What’s going on?	I can’t go through with this! I just can’t! I’m not ready for marriage! What was I thinking? I’m only thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	I can’t go through with this! I just can’t! I’m not ready for marriage! What was I thinking? I’m thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	What are you talking about? It wasn’t more than a month ago that you were rambling on about how you are tired of living the life of a bachelor and how you envy your friends that have a family!
688	7609	only		It's almost midnight! We are about to start a brand new year!__eou__I know it's so exciting! A new year is always like a clean slate. Fresh start to accomplish any dreams, objectives and goals.__eou__Do you have a New Year's resolution?	I was thinking about it, but I'm never able to keep my New Year's resolution. Last year for example I joined a gym and only went twice.	I was thinking about it, but I'm never able to keep my New Year's resolution. Last year for example I joined a gym and went twice.	Yeah I know what you mean. That's why this year I am keeping things more simple. Maybe like getting together with friends I haven't seen in a long time, or doing some volunteering work.
695	7667	only		Is the environment a big issues in your country? It is in mine.__eou__It is in mine too. The biggest issue is water. The climate is dry and so water conservation is very important.__eou__What methods do you use to conserve water?	Water is rationed. We can only use a certain amount each month. It means that we cannot use some modern household items, like washing machines. They use too much water.	Water is rationed. We can use a certain amount each month. It means that we cannot use some modern household items, like washing machines. They use too much water.	I see. I think the biggest environment problem in my country is air pollution.
701	7762	only		I am going to celebrate my birthday with you all in a night club this year, what do you say?	Fantastic! I enjoy clubbing, especially those clubs with live bands. The only fly in the ointment is that the air is bad, full of smoke, and the music is too loud, so conversations are not really possible. Once I nearly got burnt by a cigarette.	Fantastic! I enjoy clubbing, especially those clubs with live bands. The fly in the ointment is that the air is bad, full of smoke, and the music is too loud, so conversations are not really possible. Once I nearly got burnt by a cigarette.	How did that happen?
702	7781	only		Have you ever played Making?__eou__Not really, but I know it is very popular a traditional Chinese gambling game.	Yes, some friends play it all day, all night, and sometimes a whole weekend. I tried to read about some basic rules online, but it is hard to understand. So I went to watch people play yesterday only to find I was even more confused. I think I have to work hard on those rules and more learning by doing. Practice makes the master.	Yes, some friends play it all day, all night, and sometimes a whole weekend. I tried to read about some basic rules online, but it is hard to understand. So I went to watch people play yesterday to find I was even more confused. I think I have to work hard on those rules and more learning by doing. Practice makes the master.	Typical Francis, whether you are at work, or engaged in leisure time activities, you always show the same eagerness and curiosity to learn something new and improve yourself.
703	7784	only		Would you like to go skiing with me? I heard the new ski area is great. They have safe tracks, especially for the beginners and provide free training. I think it suits you best.	Sounds not bad! You know, the only thing I worried about is the safety. I’m not an active exerciser and my muscle may be not strong enough for such an intense sport.	Sounds not bad! You know, the thing I worried about is the safety. I’m not an active exerciser and my muscle may be not strong enough for such an intense sport.	Well, Then you can go to the three-day-long training camp first. There’re some professional teachers and they can guide you to do certain necessary exercise.
705	7794	only		Have you started your report yet?__eou__I'm having a hard time getting the information.	It's easy. You only have to search the internet in order to get the information you're looking for.	It's easy. You have to search the internet in order to get the information you're looking for.	Oh, I didn't think of that.
708	7844	only		Do you take a bus to and from work?	Yeah, everyday. And there’s only one choice.All the other buses are going the other direction.	Yeah, everyday. And there’s one choice.All the other buses are going the other direction.	Hmm. I have the same problem. When I leave work, it’s always rush hour.So the buses are always crowded.
709	7852	only		I'm really fed up with Larry! He's the biggest airhead I've ever met.He always makes careless mistakes, and he's a pain to work with.__eou__You shouldn't be so negative.You' ll always have some co-workers that are harder to work with than others.But if you are negative and start name-calling in the office, it will make a bad working environment for everybody.	You only say that because you don't have to work with him.The people in your department seem so capable and nice to be around.Take Mary for example.She' s smart and enthusiastic. I've never met anyone as cheery as she is.	You say that because you don't have to work with him.The people in your department seem so capable and nice to be around.Take Mary for example.She' s smart and enthusiastic. I've never met anyone as cheery as she is.	Everybody has their strengths and weaknesses.Even Larry.He might be a pain to be around, but he's also very good at staying in budget on projects.Mary, on the other hand, spends our project money like there's no tomorrow.Also, she's never willing to stay a little later at the office.She always leaves at 5pm sharp.
714	7865	only		Where's Bill? The ambassador is already here. The meeting is set to start at 9 am.__eou__He's late again. Traffic is probably holding him up. You know, he commutes from the suburbs. It's not easy commuting every day. We should cut him some slack.__eou__Even though the traffic is bumper-to-bumper out there, I don't think it's heavy traffic that makes Bill late. He takes the train, remember?	Oh, that's right. Well, the train shouldn't be late. That means there is only one explanation ... Bill must have overslept.	Oh, that's right. Well, the train shouldn't be late. That means there is one explanation ... Bill must have overslept.	Well, to be fare, since he's coming all the way from Lancaster, he's got to get up much earlier than the rest of us. He must get start on his commute about six thirty, no telling what time he actually gets up.
715	7867	only		How were things in the Tokyo branch when you were there?__eou__Good! They have expanded and are doing better than they were last quarter. It's nice to see some improvement for a change.__eou__Do you see the trend continuing over the next few months?	Yes, especially with so many of our executives going back and forth from here to Japan. The only problem is, they may have trouble when they go to open up business here.	Yes, especially with so many of our executives going back and forth from here to Japan. The problem is, they may have trouble when they go to open up business here.	Why would you say that?
717	7882	only		So Chris, I've heard that you're from a big family. How many people?__eou__Nine total. Seven children and my parents.__eou__Seven children? That's a lot. Why did your parents have so many?	Well, my mother came from a big family, and wanted to have one of her own. My father was an only child, and didn't really care about having a large family, but my mother talked him into it.	Well, my mother came from a big family, and wanted to have one of her own. My father was an child, and didn't really care about having a large family, but my mother talked him into it.	Jeez, seven children. That must have a lot of problems. We have four children in my family and my grandparents can never get our names right.
727	7915	only		Hey, Frank. I heard you got a new job.__eou__Yeah, Judy. I will be working for the Post Office. It’s not a bad job.__eou__Is it true that you have a heavy work schedule?	That’s right. I report to work at 5am everyday, and I only get 45 minutes for lunch.	That’s right. I report to work at 5am everyday, and I get 45 minutes for lunch.	So, why did you apply for such a demanding job?
729	7930	only		So Kim, have you ever had anything stolen?__eou__Stolen? No, why?__eou__My uncle just had his motorcycle stolen a few nights ago. I was just thinking about how clever criminals are these days.	Criminals are clever? They’re only successful when people are careless.	Criminals are clever? They’re successful when people are careless.	I don’t know. The ones who stole my uncle’s motorcycle were pretty good.
732	8003	only		Did you see the information on sales for last year? The sales review was made at our last board meeting. There's a great news for our shareholders.__eou__Yeah, I went over the figures this morning. We're finally started making money again!__eou__We've never sold this much before, our growth this year has been phenomenal. We have captured 8 % of the market, up from last year by 120 %. Our strategy is working!	not only our annual sales brake a record, but our month by month earnings exceeded our forecast as well. After a two-year slump, we finally back in the black.	not our annual sales brake a record, but our month by month earnings exceeded our forecast as well. After a two-year slump, we finally back in the black.	The company's performance has improved since Wallace became president. He's made our little business into a real lucrative operation. Products are selling like hotcakes.
736	8024	only		Jack! Do you want to see a picture of my new puppy?	Sure. I thought people only showed off pictures of their new babies, not new pets!	Sure. I thought people showed off pictures of their new babies, not new pets!	Well, this is my new baby. He’s just as much trouble. That’s for sure! But, he’s a lot of fun!
738	8098	only		I am going to celebrate my birthday with you all in a night club this year, what do you say?	Fantastic! I enjoy clubbing, especially those clubs with live bands. The only fly in the ointment is that the air is bad, full of smoke, and the music is too loud, so conversations are not really possible. Once I nearly got burnt by a cigarette.	Fantastic! I enjoy clubbing, especially those clubs with live bands. The fly in the ointment is that the air is bad, full of smoke, and the music is too loud, so conversations are not really possible. Once I nearly got burnt by a cigarette.	How did that happen?
739	8100	only		Have you ever played Making?__eou__Not really, but I know it is very popular a traditional Chinese gambling game.	Yes, some friends play it all day, all night, and sometimes a whole weekend. I tried to read about some basic rules online, but it is hard to understand. So I went to watch people play yesterday only to find I was even more confused. I think I have to work hard on those rules and more learning by doing. Practice makes the master.	Yes, some friends play it all day, all night, and sometimes a whole weekend. I tried to read about some basic rules online, but it is hard to understand. So I went to watch people play yesterday to find I was even more confused. I think I have to work hard on those rules and more learning by doing. Practice makes the master.	Typical Francis, whether you are at work, or engaged in leisure time activities, you always show the same eagerness and curiosity to learn something new and improve yourself.
740	8105	only		Would you like to go skiing with me? I heard the new ski area is great. They have safe tracks, especially for the beginners and provide free training. I think it suits you best.	Sounds not bad! You know, the only thing I worried about is the safety. I’m not an active exerciser and my muscle may be not strong enough for such an intense sport.	Sounds not bad! You know, the thing I worried about is the safety. I’m not an active exerciser and my muscle may be not strong enough for such an intense sport.	Then you can go to the three-day-long training camp first. There’re some professional teachers and they can guide you to do certain necessary exercise.
741	8120	only		Tomorrow will be my first day at work, what do you think I should be wearing?__eou__Well, if you want to look professional, serious and more conservative, a blue dress, white shirt and not-too-high shoes would be the best choice. But sometimes, very formal clothes will keep you at a distance from your colleagues. It depends on the company’s dress code.	Indeed, I found most of the employees dress casually when I went to the interview. Only the manager was in suit and tie and he just came back from a ceremony. It seems that their dress code is not that formal. Probably, I should put on car key and simple shirt.	Indeed, I found most of the employees dress casually when I went to the interview. The manager was in suit and tie and he just came back from a ceremony. It seems that their dress code is not that formal. Probably, I should put on car key and simple shirt.	Whatever you choose, make sure they are neat and clean.
742	8133	only		I have made up my mind. I am getting a tattoo.__eou__Really? Are you sure?__eou__Yeah! Why not? They are trendy and look great! I want to get a dragon on my arm or maybe a tiger on my back.	Yeah but, it is something that you will have forever! They use indelible ink that can only be removed with laser treatment. On top of all that, I have heard it hurts a lot!	Yeah but, it is something that you will have forever! They use indelible ink that can be removed with laser treatment. On top of all that, I have heard it hurts a lot!	Really?
745	8147	only		Did you hear what happened in the Scott case? Some of the sensitive material were leaked to the press. Now every newspapers is all over it.__eou__Oh ... I bet the firm is fuming. Do they know who spilled the beans?	I'm sure they have their suspicions; there were only a few of the senior level layers who were privy to the case details.	I'm sure they have their suspicions; there were a few of the senior level layers who were privy to the case details.	What kind of repercussions will there be for the people who are held responsible?
748	8168	only		Do you like traveling?__eou__Yes. I’Ve just come back from Scotland.__eou__Where did you visit?	I only had time to visit Edinburgh.	I had time to visit Edinburgh.	How did you like it?
749	8171	only		Great party, isn't it?__eou__Yeah, really, jane and ted always have great parties.	This is my first, I only met jane last week. she and I teach at the same school.	This is my first, I met jane last week. she and I teach at the same school.	Oh, so you're a teacher.
757	8280	only		I hear Jean married a business tycoon.__eou__That's true. Her husband is a fat cat.__eou__But I don't think she really loves him.	She is only after his money.	She is after his money.	If I were her, I wouldn't marry a man I don't really love.
761	8299	only		Man, they take a lot of our paycheck.__eou__Yeah, the government really takes a bit, doesn't it?	Seriously. The only tax I don't mind them taking is social security. It's only a few dollars every paycheck.	Seriously. The tax I don't mind them taking is social security. It's a few dollars every paycheck.	Yeah, I don't mind it either. We’ll both end up rich slobs and not need it, but what if we do, you know?
762	8312	only		Good morning, Jim!__eou__Good morning, Emma! A lovely day, isn't it?	Yes, it is. The sun is shining. There is no wind, only a pleasant breeze.	Yes, it is. The sun is shining. There is no wind, a pleasant breeze.	It is the best season for a picnic right now. Have you decided the place for your picnic?
764	8326	only		Hi, how is it going?	Pretty good, Sam. Only the awful weather, you know.	Pretty good, Sam. The awful weather, you know.	That’s right. I’Ve never really liked it since I got here.
766	8353	only		So how long have you known Mary?	Only four days.	Four days.	Only four days! That's so short, and you seem so crazy about her.
771	8415	only		Hey, David. Where did you get the sofa? It's so beautiful. Look at the color, I really love this yellow, so bright! It must be very expensive.	Not really. To be honest, it's very cheap. I only spent $ 100.	Not really. To be honest, it's very cheap. I spent $ 100.	Are you kidding? $ 100 for this big leather sofa?
775	8442	only		Hello, Lily.	Hello, Mr. Clark. You’re early for lunch. It’s only eleven o’clock.	Hello, Mr. Clark. You’re early for lunch. It’s eleven o’clock.	When I come late, there’s usually nothing left.
776	8452	only		I know I’m going to bite the dust going down this hill. I almost got killed on the chair lift! This is going to be so embarrassing.__eou__Don’t worry. Everyone knows you’re getting your feet wet. I’ll show you how. I bet you’ll be proficient at this in five minutes.	This is only your second time skiing. This is definitely a case of the blind leading the blind.	This is your second time skiing. This is definitely a case of the blind leading the blind.	Relax. I can hold my own. Now, point your skis toward the bottom of the hill. Easy does it!
781	8497	only		Have you ever been in an earthquake?	Yes, I experienced one when I was in Tokyo once. The tremors only lasted a few seconds though and then it was over.	Yes, I experienced one when I was in Tokyo once. The tremors lasted a few seconds though and then it was over.	Do you know where it measured on the Richter scale?
782	8502	only		You’re a big fan of Andy Lau, aren’t you?__eou__Yes, I’Ve been got all his albums and most of his films on DVD. I adore him. He’s my idol.__eou__How come you don’t have all of his films on DVD?	Some of his early films are hard to find nowadays, especially the ones where he only played a bit part.	Some of his early films are hard to find nowadays, especially the ones where he played a bit part.	I see. I’m sure you’ll find them one day. I see you also have several poster of him.
783	8503	only		I think that show biz stars have a really easy life. They have lots of money, so they can buy almost anything they want. They’re famous, so everyone loves them.__eou__I think they must have horrible lives. All the paparazzi take photos of them wherever they go and whatever they do. They must get sick of it.__eou__I bet they love it really. Sure, they complain about it, but that just gets them more publicity, doesn’t it?	I think that few of the show biz stars want any publicity for themselves. They only want it for their films.	I think that few of the show biz stars want any publicity for themselves. They want it for their films.	No way! They want publicity for themselves, so that they get invited to make more films, go to lots of cocktail parties, and even make albums! They have such an easy life. They don’t even pay for Drin
786	8520	only		Those are the headlines for today, and now for the international weather report with Mike Sanderson.	Thank you, Bob! This past week has been the beginning of Armageddon for many, a series of unprecedented meteorological events occurred around the world. In Switzerland, a major avalanche was reported in the Alps. Fortunately, no one was injured. Due to to the extreme cold this winter, a blizzard has struck the US Midwest, causing classes in schools and universities to be temporarily canceled. Moving to to Latin American, Ecuador has suffered a six month drought that has not only affected farming, but has also forced the closure of the hydroelectric power plant that provides electricity for the entire country. In Chile, a major earthquake that registered seven point five on the Richter scale struck the southern region. Losses are reported to be in the billions. Authorities have not yet released an official statement.	Thank you, Bob! This past week has been the beginning of Armageddon for many, a series of unprecedented meteorological events occurred around the world. In Switzerland, a major avalanche was reported in the Alps. Fortunately, no one was injured. Due to to the extreme cold this winter, a blizzard has struck the US Midwest, causing classes in schools and universities to be temporarily canceled. Moving to to Latin American, Ecuador has suffered a six month drought that has not affected farming, but has also forced the closure of the hydroelectric power plant that provides electricity for the entire country. In Chile, a major earthquake that registered seven point five on the Richter scale struck the southern region. Losses are reported to be in the billions. Authorities have not yet released an official statement.	Not a great week for the world! Any good news?
787	8524	only		What are you doing?__eou__What am I doing? What am I doing? Don’t you know what day it is?__eou__Mumm. no.	It’s only the day when the world’s biggest sporting event is kicking off.	It’s the day when the world’s biggest sporting event is kicking off.	What?
795	8566	only		Man, I’m freaking out! You gotta help me!__eou__Whoa, whoa, take it easy, relax. Geez, you’re sweating like a pig! What’s going on?	I can’t go through with this! I just can’t! I’m not ready for marriage! What was I thinking? I’m only thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	I can’t go through with this! I just can’t! I’m not ready for marriage! What was I thinking? I’m thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	What are you talking about? It wasn’t more than a month ago that you were rambling on about how you are tired of living the life of a bachelor and how you envy your friends that have a family!
815	8733	only		I hate to say goodbye, but it's late.	Can't you stay for a little bit longer, it's only 8.	Can't you stay for a little bit longer, it's 8.	I wish I could.But I'm afraid I can't. I've got some serious studying to do. I have to go.
817	8749	only		Which of the two do you think is better? I mean, what's the difference between them?__eou__Well ... this one costs more, but it has a much better sound.This part of it is made of wood, not plastic. And there's a tone control, too.	I only want it for the kitchen. I like to listen to the news at breakfast time.	I want it for the kitchen. I like to listen to the news at breakfast time.	Hmm ... well, the other one is good for the money. It's much cheaper. We sell clot of them and all our customers are satisfied with them.
820	8774	only		Is the environment a big issues in your country? It is in mine.__eou__It is in mine too.The biggest issue is water. The climate is dry and so water conservation is very important.__eou__What methods do you use to conserve water?	Water is rationed. We can only use a certain amount each month. It means that we cannot use some modern household items, like washing machines. They use too much water.	Water is rationed. We can use a certain amount each month. It means that we cannot use some modern household items, like washing machines. They use too much water.	I see. I think the biggest environment problem in my country is air pollution.
822	8781	only		Both our countries are quite small. How would you describe the landscape in your country?__eou__My country is well know for being very flat. There are some hills in the southeast of the country.__eou__Is it really completely flat?	Pretty much. The land rises and falls only a few meters. The southeast, the hills rise to a height of a few hundred meters. There are mountains over 1000 meters high in your country.	Pretty much. The land rises and falls a few meters. The southeast, the hills rise to a height of a few hundred meters. There are mountains over 1000 meters high in your country.	Yes, there are. They are not very big compared with the mountains in other countries.
835	8944	only		have you ever been in an earthquake?	yes, I experienced one when I was in Tokyo once. The tremors only lasted a few seconds though and then it was over.	yes, I experienced one when I was in Tokyo once. The tremors lasted a few seconds though and then it was over.	do you know where it measured on the Richter scale?
838	8978	only		Jack! Do you want to see a picture of my new puppy?	Sure. I thought people only showed off pictures of their new babies, not new pets!	Sure. I thought people showed off pictures of their new babies, not new pets!	Well, this is my new baby. He’s just as much trouble. That’s for sure! But, he’s a lot of fun!
839	8985	only		How are you wedding plans going?	Very well. We started organizing everything early to avoid a last minute rush to get things done. The only thing that isn’t ready yet is my wedding dress.	Very well. We started organizing everything early to avoid a last minute rush to get things done. The thing that isn’t ready yet is my wedding dress.	When will that be ready?
840	8991	only		I had a big argument with david yesterday. I hope he’s not still mad at me.__eou__what did you argue about?__eou__he borrowed some money from me and I needed it back. He said he didn’t have the money yet.	well, he should pay you back. It’s only fair.	well, he should pay you back. It’s fair.	yes, but is got angry with him too quickly. He probably thought that I mistrusted him. I shouldn’t have got angry.
841	8992	only		what kind of qualities do you look for in your friends?__eou__I like people who are open and friendly. Those people are usually more active and fun to be with. I like spending time with my friends. We go to bars together or play sports together.__eou__I don’t like to make friends with people who aren’t honest. Honesty is very important to me.	I think it’s important to most people. The problem is that you can usually only find out if someone is honest by getting to know them.	I think it’s important to most people. The problem is that you can usually find out if someone is honest by getting to know them.	you can find out from their friends.
844	9026	only		How are you feeling, Flora?	Much better, thanks. I have been resting all day. Only with television as my companion.In fact, in the whole week the only thing I feel like doing was watching TV.	Much better, thanks. I have been resting all day. With television as my companion.In fact, in the whole week the thing I feel like doing was watching TV.	What did you watch today?
847	9083	only		Sorry, I have to rush off and catch the 9 o'clock train to Paris.	Then you must hurry up.There' s only ten minutes left.	Then you must hurry up.There' s ten minutes left.	Until we meet again.
849	9137	only		Do you have any cars available?	We have only one mid-size car left.	We have one mid-size car left.	Great, what's the rate per day?
854	9199	only		It's my first time to come to Bangkok. Could you recommend some places for me?__eou__Well, it depends on what you have.__eou__What do you mean?	It takes only one day and you could experience almost all the famous spots in the city, I don't think you would like to miss it.	It takes one day and you could experience almost all the famous spots in the city, I don't think you would like to miss it.	Sounds persuasive. How much will you charge for it?
855	9201	only		Hello, it's my first time in Egypt. What would you advise me to see here?__eou__There are many famous resorts in Egypt. You can have a good time here.	But I'm going to stay here only for two days.	But I'm going to stay here for two days.	I'm afraid two days isn't enough for you to see all the places of interest.
858	9280	only		Reservation, may I help you?__eou__Yes, I would like to make a reservation for May 3rd.__eou__For how many people?	Only one.	One.	May I have your name?
859	9300	only		Good morning, room reservations. Can I help you?	Yes, my name is Peter. I have made a reservation for a single room from June 18th to June 21st. I'd like to make some changes. The reservation should only be to June 20th.	Yes, my name is Peter. I have made a reservation for a single room from June 18th to June 21st. I'd like to make some changes. The reservation should be to June 20th.	A single room from June 18th to 20th. Is that correct?
862	9327	only		Hi, sir. Could you tell me where the Hilton Hotel is?__eou__Well, there are two Hilton Hotels around here. Which one is your destination?	Eh, let me see. Sorry, I can't remember it, because I've been there only once, accompanied by my friends.	Eh, let me see. Sorry, I can't remember it, because I've been there once, accompanied by my friends.	Then, it would be a little bit harder to find out your way. Do you remember the name of the street, or one or two landmarks?
866	9353	only		I would like to know is it a direct flight to Dubai?__eou__Sorry. No. You need to transfer to a connect flight in the middle.__eou__Too bad. I hate transferring during a flight. It is too complex.	You have to do it. But it takes only about 30 minutes.	You have to do it. But it takes about 30 minutes.	Really? It used to cost a few hours.
867	9357	only		Excuse me, I want to go to Galion by ship. Is there a ship to Dalian?	Yes, there is. There is only one ship there every day.	Yes, there is. There is one ship there every day.	What time does it leave?
868	9375	only		This is my first trip to Hong Kong, and I'd like to see some of the city's sights.__eou__Will you be here long?	Only three days on business so I won't have a long time.	Three days on business so I won't have a long time.	There are many tourist attractions in Hong Kong.
873	9423	only		Are there any beds vacant?__eou__Yes, what kind of room do you want?__eou__I prefer one facing the sea. Besides, it should have a shower.	Sorry, right now we can only have you a room without shower.	Sorry, right now we can have you a room without shower.	Well, that's fine.
875	9471	only		Hello. Is there a room available tonight?__eou__What kind of room do you have in mind?__eou__I’d like a twin room, please.	Hold on, please. I'm afraid we're fully booked.The only room available at the moment is a suite.	Hold on, please. I'm afraid we're fully booked.The room available at the moment is a suite.	Oh, I see. Thank you anyway.
877	9494	only		May I help you?__eou__Yes, I'd like to see that pen.	Oh, that's a really good buy ... Here. There's only one left.	Oh, that's a really good buy ... Here. There's one left.	Can I get it duty-free?
880	9505	only		How much will it be all together?__eou__$ 200, please.__eou__Can I pay by check?	I'm afraid you can't, ma'am. We accept only traveler's checks and credit cards.	I'm afraid you can't, ma'am. We accept traveler's checks and credit cards.	OK. How about this card then?
885	9593	only		Let me see your passport. Is London your final destination?__eou__No. I am a transit passenger going to Sweden.__eou__How long are you going to stay here?	Only one night.	One night.	Do you have any dutiable items?
887	9641	only		Good morning, sir. What can I do for you?__eou__I want to buy a ticket to Sydney tomorrow.	Right now fight BW159 is the only one available, it is a non-direct one.	Right now fight BW159 is the one available, it is a non-direct one.	What's the exact information?
892	9690	only		I hate carrying so much cash with me.__eou__Don't you have a credit card?	I have one but it can only be used in my country.	I have one but it can be used in my country.	Why don't you change the cash to traveler's checks? It's much more convenient and safer. When you are abroad, you can cash them.
897	9775	only		Are there any beds vacant?__eou__Yes, what kind of room do you want?__eou__I prefer one facing the sea. Besides, it should have a shower.	Sorry, right now we can only have you a room without shower.	Sorry, right now we can have you a room without shower.	Well, that's fine.
902	9870	only		Am I allowed to check out at 14:00?__eou__Certainly.__eou__Will there be any late charge?	No.sir. If only you check out before 15:00	No.sir. If you check out before 15:00	Thank you.
919	10033	only		I'm here to conduct the annual census of foreigners living in Beijing. This is my service ID card.__eou__OK.What do you want to know?	We only need to verify your information against our records.	We need to verify your information against our records.	OK.
924	10057	only		Reservation, may I help you?__eou__Yes, I would like to make a reservation for May 3rd.__eou__For how many people?	Only one.	One.	May I have your name?
932	10096	only		Hi, I need broadband for my computer.__eou__No problem. Just plug the Ethernet cable into your computer, and you're good to go.	That's a problem. My laptop has no Ethernet port, it's wireless only.	That's a problem. My laptop has no Ethernet port, it's wireless.	Hmm. Well, we have some alternatives, if you're interested.
933	10099	only		Hello! I'd like to get busy on my computer, but I need some broadband.__eou__There's an Ethernet cable in your room. Just plug it into the back of your laptop.	Uh-oh! I can't use Ethernet. My computer is wireless only.	Uh-oh! I can't use Ethernet. My computer is wireless.	That's okay. I can tell you about some alternatives we have.
934	10100	only		Hi. I can't get going on my computer until I get a broadband hookup.__eou__Just plug the Ethernet cable into your computer, and you'll be off and running.	That would be okay if I had an Ethernet port. Unfortunately, my laptop uses wireless only.	That would be okay if I had an Ethernet port. Unfortunately, my laptop uses wireless.	In that case, let me tell you about some alternatives.
935	10102	only		Hello! How do I get online with my laptop?__eou__Just plug the Ethernet cable into your computer, and you'll be online in a heartbeat.	Well, I see the cable. But my computer runs on wireless only.	Well, I see the cable. But my computer runs on wireless.	No problem. I'll tell you about our alternatives.
940	10125	only		So, now I need your help again, if you don't mind. I'm taking a date to a restaurant.__eou__I'd love to help you! What is your budget for the dinner?	She strikes me as being very sophisticated. Only the best will do for her.	She strikes me as being very sophisticated. The best will do for her.	Well, what do you think about our very own hotel restaurant? It is very upscale, with a three-star rating.
941	10129	only		I'm checking out in about half an hour.__eou__Whenever you're ready to check out, I'll be ready, sir.__eou__Great! As you know however, the day in New York has hardly begun.	You're right. It's only 9	You're right. It's 9	Therefore, I think I'll explore New York some more. But I need to store my bags.
