	id	word	word sense	context	w_word	wo_word	followup
2062	8483	just		You're late.__eou__I know I'm late. I'm sorry. I tried to call you to tell you, but your phone seems to be disconnected.__eou__My phone?__eou__Yes. An automatic message says your phone is not in service.__eou__Really? I had no idea. Let me check.Yes, it's dead. There's no dial tone.__eou__So I couldn't get through. I knew I'd be late because my car wouldn't start.It was too cold I had to warm it up in the garage with a heater. That's why I'm late.__eou__But this is terrible. I'm expecting important calls.__eou__About what?__eou__You know what.The theater guild is supposed to call me and discuss a contract for my play.They are supposed to call me this evening.If I don't have a phone. Oh, what can I do?__eou__Well, the only thing you can do is tell the phone company and hope they fix it fast.__eou__Do you have a cell phone?__eou__No. I hate cell phones.But you could go to a neighbor's house and use their phone.__eou__Can you drive me? I will go to Ann's house. It isn't far. I can call the theater guild from there and give them her number.She will let us wait in her living room.__eou__Yes, of course I can drive you.So you don't want to get your phone fixed right away?	Yes, I do.At Ann's house I will call the phone company and have them check my line.If they can fix it right away without coming to my house, then we'll just return here.But if not, I need to wait at Ann's house to talk with the theater guild.It' s very important to me.	Yes, I do.At Ann's house I will call the phone company and have them check my line.If they can fix it right away without coming to my house, then we'll return here.But if not, I need to wait at Ann's house to talk with the theater guild.It' s very important to me.	Alright, let's go.
2063	8485	just		Bill. Bill! You gotta help me!__eou__What’s wrong? Slow down or you are gonna give yourself a heart attack.__eou__Tomorrow is Christmas and I haven’t bought my mom anything! I’m such a bad son!__eou__Take it easy! Let’s go to the mall, window shop a little and see if there is anything she might like.	That’s just it! I don’t know what to get her! Last year I got her a ring that was two sizes too big and a pair of shoes five sizes too small! I suck at getting presents for people.	That’s it! I don’t know what to get her! Last year I got her a ring that was two sizes too big and a pair of shoes five sizes too small! I suck at getting presents for people.	That’s where you’re making a big mistake! You can’t just guess peoples’likes or sizes! Especially with clothes or jewelry. On top of that, I think that you should get your mom something that shows how much you love her. At the same time you should show her that you took the time and effort to look for something that she would really like!
2064	8486	just		Honey, do you have a second?__eou__Sure! Are you okay? You seem a bit worried.What’s on your mind?__eou__We need to talk.__eou__Okay ...__eou__I’Ve been thinking, and well, I think we need to start seeing other people.__eou__What? Why? I mean, we’Ve had our ups and downs, and we have the occasional disagreement, but we’re happy together, aren’t we?	That’s just it, I’m not happy anymore, Tim. It’s not you, it’s me. I know that I can be hard to deal with, and you are a great guy! You are the type of guythat any woman would kill for!	That’s it, I’m not happy anymore, Tim. It’s not you, it’s me. I know that I can be hard to deal with, and you are a great guy! You are the type of guythat any woman would kill for!	So, what are you saying? You’re breaking up with me because I’m perfect?
2065	8487	just			Joanne, let’s not make this divorce any more acrimonious than it already is, okay? Let’s just get down to business and start dividing this stuff up fairly, so we can go our separate ways, alright?	Joanne, let’s not make this divorce any more acrimonious than it already is, okay? Let’s get down to business and start dividing this stuff up fairly, so we can go our separate ways, alright?	Fine with me. I just want to get this over with. It’s important we make a clean break. I should have signed a pre-nup.
2066	8488	just		That was a great dinner. I didn't know that you knew how yo cook.__eou__I'm glad you liked it. Are you ready for dessert?__eou__I don't know. I'm pretty full. What are we having?__eou__I made strawberry shortcake.__eou__Ooh, that's my favorite. Maybe I'll have a small slice.__eou__Great. Would you like coffee or tea with that?__eou__I'll have a cup of tea.__eou__Do you take cream or sugar with your tea?__eou__Actually, could I have some milk with that?__eou__Definitely. Would you like skim or whole milk?__eou__Skim, please. That'd be very nice. Thanks ... oh no. Janna, I'm so sorry, but I've got to go.__eou__What happened?	I just got a message from my sister saying that she's been in a car accident. I need to go pick her up.	I got a message from my sister saying that she's been in a car accident. I need to go pick her up.	I'll go with you. Where is she?
2067	8490	just		It's a lovely day out today, isn't it?__eou__It's beautiful. Enjoy it while it lasts. It's supposed to get cold tomorrow.__eou__What's the weather forecast for tomorrow?__eou__It's supposed to snow early tomorrow morning and then tomorrow afternoon there's a chance of freezing rain.__eou__That doesn't sound pretty.__eou__Do you have any plans for tomorrow?__eou__Well, I was going to drive to Birmingham to see some friends.__eou__You might want to change your plans. With the cold and wet weather that we're supposed to have tomorrow, the roads are going to be rather slippery.__eou__I suppose I should. I don't like driving in dangerous weather conditions. Do you have any plans for tomorrow?	I just have to go to class tomorrow afternoon.	I have to go to class tomorrow afternoon.	If you're lucky, it'll get cancelled and you can have a snow day!
2068	8491	just		Hi, charlie, are you busy this evening?__eou__Sorry, I'm afraid that I've got plans tonight.__eou__What are you doing?__eou__I'm going to my parents' house for my father's birthday.__eou__How old is he today?__eou__It's his 50th birthday.__eou__Well, wish him a happy birthday for me.__eou__Sure thing. What are your plans for the evening?	I was just thinking of going to a movie tonight.	I was thinking of going to a movie tonight.	Well, if you can wait until tomorrow night, I'll go with you then.
2069	8492	just		What are you listening to? Is that Beethoven or Mozart?__eou__It's Beethoven. Do you like it?__eou__I think Beethoven's music is incredible. I've heard that listening to it can make you more intelligent, too. Do you believe that?__eou__I don't know about that, but I do think that it helps people relax.__eou__What other kind of music do you listen to?	Actually, I mostly just listen classical music. What about you?	Actually, I mostly listen classical music. What about you?	To be honest, I think classical music is too complicated for me.
2070	8500	just		Good morning. I’m from the new york book review. Could I ask you some question about your latest book?__eou__Sure. Take a seat ... what would you like to know?__eou__First, I’Ve heard that your latest book is based on a true story.__eou__That’s correct. It’s a murder mystery based on actual murders that book place in florida several years ago. The main character-the police invesigator-is based on the man who investigated the case.__eou__How do you research your books?__eou__I always visit the places that I use as setting for stories. Readers like things to be as factually correct as possible-even in fiction! I usually base my characters on people I have met. Most charact	I really like your books. I’Ve just finished this one. I read it from cover to cover in a single day. Congratulation on making the bestseller list yet again!	I really like your books. I’Ve finished this one. I read it from cover to cover in a single day. Congratulation on making the bestseller list yet again!	Thank you. Let met sign it for you ... there you go.
2071	8503	just		I think that show biz stars have a really easy life. They have lots of money, so they can buy almost anything they want. They’re famous, so everyone loves them.__eou__I think they must have horrible lives. All the paparazzi take photos of them wherever they go and whatever they do. They must get sick of it.	I bet they love it really. Sure, they complain about it, but that just gets them more publicity, doesn’t it?	I bet they love it really. Sure, they complain about it, but that gets them more publicity, doesn’t it?	I think that few of the show biz stars want any publicity for themselves. They only want it for their films.
2072	8505	just		I would like to watch the Oscars on tv tonight. How about you?__eou__Yes, I ‘ d love to. it’s interesting to see who is considered the best in their field and which film are thought to be particularly good.	I like watching it for the fashion. I like to see what the ladies are wearing. Of course, the men nearly always just wear the traditional tuxedo.	I like watching it for the fashion. I like to see what the ladies are wearing. Of course, the men nearly always wear the traditional tuxedo.	Sometimes the men wear flamboyant colours. Which films do you think will win awards this year?
2073	8510	just		"How do you feel about wearing name logos or slogans on your clothing?__eou__I've never really thought about it before. I guess it doesn't bother me.__eou__Do you think advertising has an influence on the choices you make when you're shopping?__eou__I guess so. I usually buy name-brand clothing, shoes, and electronic goods. How about you?__eou__I actually try to avoid name-brand items. I can't stand it when big companies advertise their products all over the place!__eou__I know that advertisers are experts at persuading people to spend their money, I think brilliant items are usually higher quality than ~ grounds.__eou__I think is sensible to buy products that is high quality than others when you want to buy something that's going to last a long time, but I don't think it always makes sense.__eou__Do you have a brand preference for anything?__eou__I do for shower items like shower gel and shampoo, but I don't for higher-end items.__eou__What do you think about the "" impossible is nothing "" billboard on the high street?"	It's just a slogan for a famous company; there's nothing really special about it.	It's a slogan for a famous company; there's nothing really special about it.	I think it's a brilliant advert! It really grabs my attention!
2074	8513	just		Hi, come on in. Can I take your coat?__eou__Sure, thanks. I brought you a bottle of wine as well.	You're the first guest to arrive. I'll just put your coat away and then I'll get you something to drink.	You're the first guest to arrive. I'll put your coat away and then I'll get you something to drink.	Should I take my shoes off?
2075	8518	just		Hey Nick, what are you up to?	Not much, just heading over to the shooting range. You wanna come?	Not much, heading over to the shooting range. You wanna come?	Seriously? You mean to fire a real weapon? I don’t know man.
2076	8522	just		Did you set your clock forward for daylight savings time?__eou__What? Why do we have to do that?__eou__Well, at the start of the spring we usually have more daylight in the mornings and less in the afternoon. This is basically due to our position on the planet and the rotation of the earth. In any case, to take better advantage of the daylight available, we compensate by moving our clocks forward one hour.__eou__I see. That’s convenient! I never understood things like this, such as GMT. I never know what time zone we are in or when to change my clock!	That just stands for Greenwich Mean Time. Here in California, we are in Pacific Standard Time, that is eight time zones west of Greenwich. Remember when we were in Beijing? Well, then we were in China Standard Time, and that’s eight time zones east of Greenwich!	That stands for Greenwich Mean Time. Here in California, we are in Pacific Standard Time, that is eight time zones west of Greenwich. Remember when we were in Beijing? Well, then we were in China Standard Time, and that’s eight time zones east of Greenwich!	That’s why it was so weird traveling from Beijing to LA! Because of the huge time difference, even though we left Beijing at noon and flew for more than eight hours, we still arrived in LA the same day at noon! It’s like we went back in time!
2077	8523	just		Hey Lydia, what are you reading?__eou__I’m looking at my horoscope for this month! My outlook is very positive. It says that I should take a vacation to someplace exotic, and that I will have a passionate summer fling!__eou__What are you talking about? Let me see that ... What are horoscopes?__eou__It’s a prediction of your month, based on your zodiac sign. You have a different sign for the month and date you were born in. I was born on April 15th, so I’m an Aries. When were you born?__eou__January 5th.__eou__Let’s see... you’re a Capricorn. It says that you will be feeling stress at work, but you could see new, exciting developments in your love life. Looks like we’ll both have interesting summers!__eou__That’s bogus. I don't feel any stress at work, and my love life is practically nonexistent. This zodiac stuff is all a bunch of nonsense.__eou__No, it’s not, your astrology sign can tell you a lot about your personality. See? It says that an Aries is energetic and loves to socialize.__eou__Well, you certainly match those criteria, but they’re so broad they could apply to anyone. What does it say about me?	A Capricorn is serious-minded and practical. She likes to do things in conventional ways. That sounds just like you!	A Capricorn is serious-minded and practical. She likes to do things in conventional ways. That sounds like you!	
2078	8525	just		Now that it’s the new year, I’Ve decided to turn over a new leaf.__eou__Yeah? You finally decided to wipe the slate clean?__eou__You got it! I have a new job, I’m living in a new city, with new friends! This is my opportunity to make some small changes in the way I live my life.__eou__So what are you going to do? Take up an art class or something?	Well, first of all, I’Ve decided to stop smoking. It’s not that I’m pinching pennies or anything, it’s just that I’Ve been smoking since I was sixteen, and I think it’s time to stop.	Well, first of all, I’Ve decided to stop smoking. It’s not that I’m pinching pennies or anything, it’s that I’Ve been smoking since I was sixteen, and I think it’s time to stop.	I’m with you on that one. Anything else you’re planning on doing?
2079	8526	just		Hey. Why did you take that money? You are such a cheater! I should send you to jail!__eou__I am not cheating. When you pass go, you collect $ 200, Everyone knows that!	Well you can’t just take the money. You have to ask the bank for money. And I’m the banker.	Well you can’t take the money. You have to ask the bank for money. And I’m the banker.	Banker?
2080	8530	just			Oh, George, what a beautiful day it is today! The sun is hot and there are just a few clouds scattered here and there! What a perfect day to be at the beach! The kids are going to have so much fun! A	Oh, George, what a beautiful day it is today! The sun is hot and there are a few clouds scattered here and there! What a perfect day to be at the beach! The kids are going to have so much fun! A	It does seem like the perfect day! I’m glad we chose to get out of the city and enjoy the nice weather! This looks like the perfect spot! Ok kids, put on your sunscreen while your mom and I set up ca
2081	8531	just		Thank you for organizing this great baby shower for me! I’Ve always been to baby showers but never actually had one held for me! Let’s get started!__eou__Ok, let’s start opening some presents!__eou__Oh look! What a great little bib for the baby! This will definitely come in handy! Oh wow, you also got me a stroller! That’s so great! Thank you!__eou__This next one is from Betty.__eou__A highchair and car seat! Wow Betty, thank you so much! I really appreciate it!__eou__One more from Carla.	A playpen and crib! Thanks Carla! This is just what I needed!	A playpen and crib! Thanks Carla! This is what I needed!	OK, that’s all of them.No more gifts. Now who wants to guess when the baby is due?
2082	8533	just		Listen, Karen, I need your help. I don't know anyone here yet.__eou__I'm glad to help you. What's wrong?	My mother-in-law just went into the hospital in L.A.Hank and I will be flying there tonight.	My mother-in-law went into the hospital in L.A.Hank and I will be flying there tonight.	I'm sorry to hear it. What's wrong with her?
2083	8534	just		What are we going to do? I can't get the car out of this ditch. I'm stuck!__eou__I'm worried, Tom. I haven't seen any other cars for almost an hour.__eou__I know. This is terrible. What can we do? This snow doesn't stop falling!__eou__I told you we should have stayed in town today.The weather report said 100 percent chance of snow.Why did you want to come up here?__eou__I wanted to show you the cabin. We only had another half-hour to go.__eou__Well, now we're stuck. What can we do?__eou__I don't know.__eou__I've heard that when this happens, it's important to save energy.__eou__What do you mean?__eou__We're stranded here, Tom. We may be here a long time.We need to conserve the gas in the car. The car's energy is what will keep us warm.__eou__I have plenty of gas.	Yes, but the gas and the battery both have to stay working.We can't just let the car run and run.If we do, it will die soon. Then we'll freeze.	Yes, but the gas and the battery both have to stay working.We can't let the car run and run.If we do, it will die soon. Then we'll freeze.	So what can we do?
2084	8537	just			There is a tornado warning on. My mother just told me she heard it on the radio.	There is a tornado warning on. My mother told me she heard it on the radio.	What is a tornado warning?
2085	8538	just		And so, that concludes my outline for our marketing strategy next year. Thank you very much for your time.__eou__Hey, that was quite the presentation! Honestly, I was completely blown away by your strategy outline. I've gotta say, Alex, you really wowed me today.	Aw, come on, it was nothing. I'm just doing my job.	Aw, come on, it was nothing. I'm doing my job.	No, I think you deserve some recognition here; I mean, if I look back on your previous presentations, this is a huge improvement.
2086	8540	just		Hey there, you look a little lost. Are you new here?__eou__Yeah how’d you know?__eou__You can always spot the newbies. I can give you a few pointers if you want. Were you trying to use this machine here?	Yeah! I just started my training today and I’m not really sure where to begin.	Yeah! I started my training today and I’m not really sure where to begin.	It’s ok, I know how it is. This machine here will work out your upper body, mainly your triceps and biceps. Are you looking to develop strength or muscle tone and definition?
2087	8544	just		You’ll never guess what! My friends Julie and Alex are getting married!__eou__Wow that’s great news! They’re a great couple!	I know! Anyways I just talked to Alex’s best man and he is organizing the bachelor party It’s gonna be so much fun! All the groomsmen are thinking up all the wacky and crazy things we are going to do that night.	I know! Anyways I talked to Alex’s best man and he is organizing the bachelor party It’s gonna be so much fun! All the groomsmen are thinking up all the wacky and crazy things we are going to do that night.	You aren’t going to a strip club, are you? I don’t want you getting a lap dance from some stripper with the excuse that it’s your friends party.
2088	8548	just		Hey man! How’s it hanging?	Hey man! Everything is just groovy baby!	Hey man! Everything is groovy baby!	Did you go to the roller rink on Saturday? I heard it was far out, man!
2089	8549	just		Can we talk?__eou__Sure, honey, we’re talking now, aren’t we?__eou__You know what I mean.__eou__Yeah. I know.__eou__I want to know where this relationship is going. I’m in love with you and I need to know ...__eou__You know, I think you’re awesome.__eou__I’m awesome. Well, I guess that’s my answer, isn’t it.__eou__Honey ...	Look, if you don’t love me, it’s not a thing, alright, we’Ve had our laughs, but I don’t appreciate ... maybe it’s just time we ...	Look, if you don’t love me, it’s not a thing, alright, we’Ve had our laughs, but I don’t appreciate ... maybe it’s time we ...	Baby, I love you so much.
2090	8550	just		Welcome back movie lovers to another Premier Movie Review. My name is Richard Clarke and I am joined today by the very erudite DavidWatson.__eou__Thank you Dick. Today we are going to talk about the movie Lion King. Tell me Dave, what is your impression of this film?__eou__Well, I think this film is simply a fable, depicting man’s eternal greed for power, and in my opinion, it’s a very fine film. Even despite the accusations of plagiarism traditional folk tales from other countries.The musical score was amazing, the animation was very well done, and the story was simply enchanting.__eou__I think otherwise. Even though the animation was technically strong, and as you say, the score and songs performed by Elton John were great, the film lacks a certain originality; it lacked heart. And I would dare to say, it was too predictable.__eou__Predictable! How! Come on Dick, It’s a G-rated movie! It’s for the kids! It’s not a thriller!	Well, that’s just it. It did have some very dramatic and intense scenes For example when Mufasal dies, or the dark, grim portrayal of Scar. Even so, the film is linear. Mufasal dies, Simba runs away thinking it’s his fault. Falls in love and returns to retake what is rightfully his. It’s just too cliche.	Well, that’s it. It did have some very dramatic and intense scenes For example when Mufasal dies, or the dark, grim portrayal of Scar. Even so, the film is linear. Mufasal dies, Simba runs away thinking it’s his fault. Falls in love and returns to retake what is rightfully his. It’s too cliche.	How can it be cliche? It’s a fable! It’s telling a time-honoured story! The movie make a point of how the hunger for power leads to corruption, and teaches children the value of respect, life and love.
2091	8551	just		Where to, miss?__eou__Hi! Crenshaw and Hawthorne, at the Holiday Inn that is on that corner.__eou__Sure thing. So, where are you flying in from?__eou__From China.__eou__Really? You don’t look very Chinese to me, if you don’t mind me saying so.__eou__It’s fine. I am actually from Mexico. I was in China on a business trip, visiting some local companies that manufacture bathroom products.__eou__Wow sounds interesting! Excuse me if I am being a bit nosy but, how old are you?__eou__Don’t you know it’s rude to ask a lady her age?	Don’t get me wrong! It’s just that you seem so young and already doing business overseas!	Don’t get me wrong! It’s that you seem so young and already doing business overseas!	Well thank you! In that case, I am 26 years old, and what about yourself?
2092	8554	just		Hey, you’re early! Where’s everyone?	Well ... I told them not to come. I made a reservation just for the two of us. I thought we could have an quiet evening all to ourselves.	Well ... I told them not to come. I made a reservation for the two of us. I thought we could have an quiet evening all to ourselves.	Oh ... why?
2093	8555	just		Excuse me. Can you tell me how to get started using these machines?__eou__Of course. Are you a new member here?__eou__Yes.__eou__Welcome. My name is Johnson.__eou__Nice to meet you.__eou__Do you have any experience using weights?__eou__No, I don't. So I need some help.__eou__Well, first it is important to go through a good stretch.You must warm up properly so that you don't hurt yourself on the machines.	Yes, I know that.Derek just led me through the warm up in the aerobics room.So I'm ready, I think. I can start using the machines.	Yes, I know that.Derek led me through the warm up in the aerobics room.So I'm ready, I think. I can start using the machines.	Alright. Great. Then we must get a card for you.
2094	8556	just		I think I'm going to go home.	Why? We just got here.	Why? We got here.	I know, but it's 12
2095	8557	just		I'm going over to the gym. I want to do some running.__eou__Why don't you run outside?__eou__Are you kidding? Do you know how cold it is today?__eou__Yeah, I suppose. I guess it isn't healthy to run in this weather.__eou__No, it's not. Not at all. I'd probably freeze my lungs.__eou__Wait for me a minute. I'll go over to the gym too.__eou__You?	Yes, why not? Just let me get my gym clothes together.	Yes, why not? Let me get my gym clothes together.	I didn't know you could exercise.
2096	8558	just		I am kind of nervous.__eou__Nervous? Why?__eou__I don't know. I never went to a church before. I was not raised as a Christian, so I don't know what to do.__eou__Don't worry. You don't have to do anything.All you have to do is listen. You will enjoy it.__eou__Maybe. I know I agreed to go with you, but now I don't feel right about it.	Listen, Ryan.Catholics welcome people who aren't Catholics to visit the church.You don't have to pretend to be Catholic. It's okay if you just come to listen.	Listen, Ryan.Catholics welcome people who aren't Catholics to visit the church.You don't have to pretend to be Catholic. It's okay if you come to listen.	Really?
2097	8559	just		Karen, do you have a minute? I'd like to ask you about something.__eou__Sure. What is it?	I think you can give me some advice.You have worked here longer, and I just want to know what you think.	I think you can give me some advice.You have worked here longer, and I want to know what you think.	I'm glad to help you. But what is it you want to ask about?
2098	8564	just		Isn’t this great? I always wanted to own a farm, live out in the country, grow my own food!__eou__This is very beautiful. Though I have to confess, I don’t know the first thing about farming!__eou__That’s fine! Don’t worry about it!__eou__What was that?	Relax, it was just a goat!	Relax, it was a goat!	And that?
2099	8566	just		Man, I’m freaking out! You gotta help me!__eou__Whoa, whoa, take it easy, relax. Geez, you’re sweating like a pig! What’s going on?	I can’t go through with this! I just can’t! I’m not ready for marriage! What was I thinking? I’m only thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	I can’t go through with this! I can’t! I’m not ready for marriage! What was I thinking? I’m only thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	What are you talking about? It wasn’t more than a month ago that you were rambling on about how you are tired of living the life of a bachelor and how you envy your friends that have a family!
2100	8567	just		Tom! How are you? We missed you at the party last night. Are you OK?__eou__I don’t know. I didn’t really feel like going out. I guess I’m feeling a little homesick.__eou__Come on.We’Ve been through this already! Look, I know the adjustment was hard when you first got here, but we agreed that you were gonna try and deal with it.	I was. It’s just that the holidays are coming up and I won’t be able to home because I can’t afford the airfare. I’m just longing for some of the comforts of home, like my mom’s cooking and being around my family.	I was. It’s that the holidays are coming up and I won’t be able to home because I can’t afford the airfare. I’m longing for some of the comforts of home, like my mom’s cooking and being around my family.	Yeah, it can get pretty lonely over the holidays. When I first got here, I’d get depressed and nostalgic for anything that reminded me of home. I almost let it get to me, but then I started going out, keeping myself busy and before I knew it, I was used to to it.
2101	8570	just		Wow, American football is more exciting than I thought.	You’re in America now, my British friend. We just call it football.	You’re in America now, my British friend. We call it football.	Oh, right. So, I can’t quite follow what’s going on ... who’s winning?
2102	8571	just		Wow! I can’t believe I’m standing here!__eou__What are you so excited about?__eou__I’m standing in front of an exquisite work of art!	What’s the big deal? It’s just a picture of some woman.	What’s the big deal? It’s a picture of some woman.	I’Ve seen it so many times in books, but I never imagined I’d get to see it in person.
2103	8572	just		Here’s your hot dog and beer. What happened? Did I miss anything?	Yeah, Cal Ripen just hit a home run.	Yeah, Cal Ripen hit a home run.	What’s the score?
2104	8580	just		Thank god you showed up when you did! He’s insane! Do you think we should call the police?__eou__Don’t worry about it, I’ll call my friend and have him take care of it. I can’t believe he was stalking you all these years. What a nut job!__eou__I know! Well ... he said I’m not pregnant. I’m sorry if I got you all worked up over nothing. I want you to know that I didn’t do it on purpose ...	Don’t apologize! From the moment I met you, not a day has gone by when I haven’t thought of you.And now that I’m with you again, I’m ... I’m just scared, Veronica. The closer I get to you, the worse it gets. The thought of not being with you, I mean, I just can’t handle it! We were made for each other, Veronica. You are my everything, my soul mate. What can I do?	Don’t apologize! From the moment I met you, not a day has gone by when I haven’t thought of you.And now that I’m with you again, I’m ... I’m scared, Veronica. The closer I get to you, the worse it gets. The thought of not being with you, I mean, I can’t handle it! We were made for each other, Veronica. You are my everything, my soul mate. What can I do?	Just hold me ... I’ll always be here for you, no matter what. And together, we can tackle whatever life throws at us. I believe in us, steven.
2105	8583	just		Hello everyone! I’m Rick Fields, and here with me is Bob Copeland.__eou__Howdy folks, and welcome to today’s game! You know, Rick, today is a key game between Russia and Canada. As you know, the winner will move on to the finals.	That’s right, and it looks like we’re just about ready to start the match. The ref is calling the players for the face-off ... and here we go! The Russians win possession and immediately set up their attack! Federal gets checked hard into the boards!	That’s right, and it looks like we’re about ready to start the match. The ref is calling the players for the face-off ... and here we go! The Russians win possession and immediately set up their attack! Federal gets checked hard into the boards!	Maurice Richard has the puck now, and passes it to the center. He shoots! Wow what a save by the goalie!
2106	8586	just		What's bothering that guy?	Nothing. He's just got a chip on the shoulder.	Nothing. He's got a chip on the shoulder.	
2107	8588	just		That was a tough question. How did you get it right?	I just took a shot in the dark.	I took a shot in the dark.	
2108	8592	just		I never understand why these shops have so much liquor.__eou__What do you mean? It's because it's much cheaper to buy liquor duty-free.	But why? Why don't people like to buy shirts duty-free? Or shoes? I just don't understand why it's always liquor.	But why? Why don't people like to buy shirts duty-free? Or shoes? I don't understand why it's always liquor.	Well, it's because in most countries liquor has a higher tax on it.
2109	8597	just		I'm not comfortable about this, Sandy. I don't understand most of these games.__eou__That's okay. I can explain a little.__eou__I don't want to lose all my money.__eou__Don't worry. You can't lose all your money.because you won't gamble all your money.__eou__I guess you're right.__eou__Of course I'm right. I already told you the rule for Las Vegas. Remember?__eou__Yes, I remember.You must decide how much money you will gamble before you start to play.__eou__That's right. That's the best way to have control over yourself.You say to yourself. Tonight I will gamble fifty dollars. Only fifty dollars. No more.If you follow the rule, you can't lose more than fifty dollars.__eou__I know it's true, Sandy. But still some people lose control.They start to gamble, and they can't stop.__eou__But I won't let you do that. I will watch you.__eou__Okay.__eou__So how much do you want to gamble?__eou__Maybe 500 dollars.	500 dollars! That's too much! You just said you are afraid to lose your money.If you're afraid, why do you want to gamble 500 dollars?	500 dollars! That's too much! You said you are afraid to lose your money.If you're afraid, why do you want to gamble 500 dollars?	I don't want people to think I'm stingy.
2110	8598	just		Now I understand. But I don't smoke or drink.So what am I supposed to buy in here?__eou__You can buy some of these nice butterflies.__eou__No, I'm sorry. I don't think it is nice to have butterflies mounted in boxes.It is kind of disgusting.__eou__What? You feel sorry for the butterflies?	Yes. I think they should just let them fly free, and not try to sell them to foreigners. It is a kind of destruction of nature.	Yes. I think they should let them fly free, and not try to sell them to foreigners. It is a kind of destruction of nature.	Well, I agree with you. I'd rather think that the butterflies are flying around in the mountains. I just wonder if they really catch so many that it affects the butterfly population.
2111	8600	just		... so, I said, let’s take a break.And since that night, I’Ve been waiting for him to call, but I still haven’t heard from him. You don’t think he’s seeing someone else, do you?	Come on, don’t be so dramatic! I’m sure everything is going to work out just fine.	Come on, don’t be so dramatic! I’m sure everything is going to work out fine.	You think so? Oh, no! How can he do this to me? I’m sure he’s cheating on me! Why else wouldn’t he call?
2112	8603	just		I’m so excited about Chinese New Year! When do I get to visit Grandma? Grandma makes the best dumplings in the world!__eou__Ha ha, right. Sounds to me like you’re more excited about the dumplings than seeing your Grandma.__eou__Of course I miss Grandma, too. I bet she’s gonna teach me how to play Mahjong! Hey, Dad, are you going to buy me firecrackers this year? We’re going to have the best fireworks! I’m really looking forward to lighting them!__eou__Son, firecrackers aren’t toys.they’re dangerous!__eou__No, fireworks are awesome!__eou__Whoa, don’t you remember? Last year when I set off the firecrackers, you covered both your ears and hid behind your mother?__eou__I was scared because ... because I saw a bug. That’s all.__eou__Ahahah ... really?__eou__Oh, and I can’t wait to watch the dragon dance! Dad, can I sit on your shoulders this time?__eou__Hey, I offered last year ...	Well, I ... anyways, I was just thinking of the red envelopes. I wanna make a list of all the things I’m gonna buy with my red envelope money! I can’t wait! I’m gonna have so much money! Mom, can I get a pen and a piece of paper? I want a new transformer, no, two transformers ... the Optimums Prime, and ... maybe the wheeljack? I’ll get a PSP game, ahahah, and I’ll buy the entire class lunch at MacDonald’s ...	Well, I ... anyways, I was thinking of the red envelopes. I wanna make a list of all the things I’m gonna buy with my red envelope money! I can’t wait! I’m gonna have so much money! Mom, can I get a pen and a piece of paper? I want a new transformer, no, two transformers ... the Optimums Prime, and ... maybe the wheeljack? I’ll get a PSP game, ahahah, and I’ll buy the entire class lunch at MacDonald’s ...	
2113	8605	just			I’m so relieved that your ankle wasn’t broken! I feel just awful about this whole thing. I wanna make it up to you. Let me take you out to dinner tonight. My treat.	I’m so relieved that your ankle wasn’t broken! I feel awful about this whole thing. I wanna make it up to you. Let me take you out to dinner tonight. My treat.	That sounds great! I’d love to! Here is my address. Pick me up at eight?
2114	8606	just		So, did I tell you about my New Year’s resolution? I’Ve decided to go on a diet.__eou__And you’re going to completely transform your eating habits, right?__eou__Exactly! I’m going to cut out all that junk I eat. no more chips, no more soda, no more fried food.__eou__I’Ve heard this one before.__eou__But this time I’m going to stick to it. I really mean it! Trust me, Carol, I’m going to be a new man in one year’s time!	Well, I guess we’ll just have to wait and see.	Well, I guess we’ll have to wait and see.	Thanks, honey, that was a great meal. I’m stuffed. Do we have any chips left?
2115	8607	just		I can’t believe that Anthony is finally getting married!__eou__Yeah well it’s about time! He’s been living with his parents for 40 years!__eou__Don’t be mean. Look here come the bridesmaids! Their dresses look beautiful!__eou__Who are those kids walking down the aisle?__eou__That’s the flower girl and the ring bearer. I’m pretty sure they’re the groom’s niece and nephew.Oh, they look so cute!	I just hope the priest makes it quick. I’m starving. I hope the food’s good at the reception.	I hope the priest makes it quick. I’m starving. I hope the food’s good at the reception.	That’s all you ever think about, food! Oh, I think the bride’s coming now! She looks gorgeous.Wait, what’s she doing? Where’s she going?
2116	8608	just		Whoa, whoa, what’s going on? Watch out!__eou__Hey, watch where you’re going!__eou__Oh, no! I’m so sorry! Are you all right?__eou__Oh ... I don’t know.	I feel terrible, I really didn’t mean to knock you over. My tire, just exploded, and I lost control of my bike. Really, it was an accident. Please accept my apologies.	I feel terrible, I really didn’t mean to knock you over. My tire, exploded, and I lost control of my bike. Really, it was an accident. Please accept my apologies.	Oh, wait a second, you seem really familiar, I think I know you from somewhere.
2117	8609	just		What do you want to do tomorrow night?__eou__What--is tomorrow night something special?__eou__It's Friday. We should go party.	I don't need to drink every weekend. I could be happy just staying home, you know.	I don't need to drink every weekend. I could be happy staying home, you know.	Okay. Stay home Sunday. But Friday we should go out dancing.
