Unnamed: 0	id	word	word sense	context	w_word	wo_word	followup
2781	10371	not		How do I take the tablets?__eou__Please take 2 tablets each time, 4 times a day.__eou__How do I take the sucking lozenges?	Please put one under your tongue, do not swallow it.	Please put one under your tongue, do swallow it.	How do I take the pills?
2785	10381	not		Hi. Can you give me a wake-up call tomorrow?__eou__Certainly. What time would you like us to call you?__eou__I need two wake-up calls, if you don't mind, one at 7 and the other at 7 fifteen.	Not a problem. We'll call you tomorrow morning at 7, and again at 7 fifteen.	A problem. We'll call you tomorrow morning at 7, and again at 7 fifteen.	On second thought, you'd better make that second call at 7 thirty instead of 7 fifteen.
2787	10386	not		I need my minibar restocked.__eou__Everything is gone, sir?	There's not a drop left of anything.	There's a drop left of anything.	Is there anything in particular you want?
2791	10412	not		Well, what is your trouble?	I'm not feeling well, doctor. I have a sore throat.	I'm feeling well, doctor. I have a sore throat.	Have you any aches and pains?
2793	10422	not		Does this hotel have a pool?__eou__I'm sorry, sir, we don't have one. However, in our gym, we do have swim stations.	I'm not sure I understand.	I'm sure I understand.	Think of a deep bathtub that you can swim in, but against a current.
2800	10434	not		Everything's gone wrong.	I know, it's not as I had planned.	I know, it's as I had planned.	What are we going to do now?
2804	10475	not		John, do you have a minute?__eou__Oh, hi, Leo. Sure, what’s up?__eou__Well, I’Ve been meaning to talk to you about the situation in the office.	But I’m not in there very often. It’s so noisy that I can’t work.	But I’m in there very often. It’s so noisy that I can’t work.	That’s exactly what I’m getting at. We’re supposed to be able to do our preparation and marking in that office, but have you noticed? Jack constantly has students coming in to get help with his course. A lot people are going in and out.
2805	10478	not		Kim, have you made contact with Mr. Lee?	Not yet, Mr. Wang. But I'm working on it.	Yet, Mr. Wang. But I'm working on it.	What seems to be the problem?
2809	10485	not		I heard you were promoted to general manager of IBM’s China Head quarters.__eou__That’s true. I got the news yesterday.__eou__You did a good job for the company. So, this is your first day in the new position. How do you feel?	Not bad. I’m confident. And I like challenges.	Bad. I’m confident. And I like challenges.	I believe you are cut out for this position.
2810	10489	not		Mr. Smith, I would like to get right to the point here. First, we need to talk about how much each company will pay.__eou__Well, we want to have the largest share. Our company is much larger than yours, and we have been in business longer.	Let's look at that another way. The major point is the value that we add, not who has been in business longer, or is bigger.	Let's look at that another way. The major point is the value that we add, who has been in business longer, or is bigger.	What are you thinking about?
2814	10506	not		You look a bit under the weather.	I am not feeling all the great. I think I have that crud that is going around.	I am feeling all the great. I think I have that crud that is going around.	I know that it’s going around the dorms.
2815	10508	not		hello! How are you.	not too well! I’m just to the doctor. I haven’t been feeling too well .. over the last few days.	too well! I’m just to the doctor. I haven’t been feeling too well .. over the last few days.	what have you got? A cough? A cold?
2818	10519	not		Well, what is your trouble?	I'm not feeling well, doctor. I have a sore throat.	I'm feeling well, doctor. I have a sore throat.	Have you any aches and pains?
2820	10530	not		You two are so health-conscious!__eou__Well, we try! Here, I just made some carrot juice. Would you like a glass?	Why not! Before you know it, I'll be heading off to the mountains to stand on my head!	Why! Before you know it, I'll be heading off to the mountains to stand on my head!	You don't have to go to the mountains! I stand on my head during my yoga routine every morning!
2827	10548	not		Hi, may I speak to Ryan, please?__eou__This is Ryan you are speaking with. What can I do for you?	Hi, Ryan, this is Malia, and I will not be coming to work today.	Hi, Ryan, this is Malia, and I will be coming to work today.	What is wrong with you?
2828	10551	not		Professor, excuse me, but I need to leave early.__eou__What seems to be the problem?	I am not feeling well.	I am feeling well.	What is bothering you?
2832	10571	not		Look, Jim. That man just fell down over there.__eou__We better see if he’s o. k.__eou__Sir ... sir? Are you all right? Sir?	He’s not answering. You’d better check his pulse and breathing.	He’s answering. You’d better check his pulse and breathing.	Oh, no. He’s not breathing, and there’s no pulse. Call 911.
2844	10609	not		What wrong with you? You look pale?	I’m not sure. I feel hot and cold.	I’m sure. I feel hot and cold.	When did the trouble start?
2845	10611	not		Good morning, Doctor!__eou__Good morning, Miss Mandy. How are you today?	I am not feeling very well. I've got a bad cold.	I am feeling very well. I've got a bad cold.	Have you got a sore throat, too?
2848	10629	not		We have received your resume in answer to our ads. I would like to talk with you regarding your qualification for this position, OK?	It is my honor to have this chance for this interview. Well, my major is commercial English. You know, and I am not only familiar with useful English expressions in business, but also learn some theories on this field. Besides, during my college learning period, I also attended some commercial activities to strive for the opportunity of practicing what I learned.	It is my honor to have this chance for this interview. Well, my major is commercial English. You know, and I am only familiar with useful English expressions in business, but also learn some theories on this field. Besides, during my college learning period, I also attended some commercial activities to strive for the opportunity of practicing what I learned.	What is your greatest weakness?
2849	10636	not		What kind of packing do you plan to use for this consignment of goods?__eou__Cartons. Is that okay?__eou__I'm concerned about the possible jolting, squeezing and collision that may take place when these cases are moved about.	Well, what I can tell you is this. We've got an excellent record on making deliveries to our customers. Besides, all our cartons are lined with shockproof cardboards and are wrapped up with polyethylene sheets. So they're not only shockproof but also dampproof.	Well, what I can tell you is this. We've got an excellent record on making deliveries to our customers. Besides, all our cartons are lined with shockproof cardboards and are wrapped up with polyethylene sheets. So they're only shockproof but also dampproof.	In that case, I guess I can rest assured.
2852	10646	not		How are you doing? Pretty good, I imagine?	Actually not so good. That's why we made a special trip to see you.	Actually so good. That's why we made a special trip to see you.	OK, let me hear it. I'd be glad to help if I can.
2853	10648	not		How many do you intend to order for our shirts?__eou__What's the minimum quantity of an order for your goods?	We are not interested in small orders. I suggest you order at least 2 000 dozen.	We are interested in small orders. I suggest you order at least 2 000 dozen.	No problem. We want a minimum of 1,000 dozen of men's shirts and a minimum of 3,000 dozen of embroidered shirts. Can you guarantee continuous production and adequate supply?
2854	10650	not		We will carry out the order when the purchase order gets here.__eou__Good. And because this is our initial order, and your products is so new, we would like to make a deal with you.__eou__Well, actually in most cases we don't talk about special deals, but since this one is so new I will listen to what you have to say.	We want to make this a trial order. If we can sell all the products in two months, we will pay for them; if not, we will send them back to you.	We want to make this a trial order. If we can sell all the products in two months, we will pay for them; if, we will send them back to you.	I can't agree to that. My company will have to pay for both sending them and bringing them back.
2855	10654	not		Fred, is it a good time to talk with you?__eou__Sure, what's the matter?	As you know, I have accepted three new programs in our company this year, but I am not sure I can do my work well. And right now my dilemma is that I can not find a person whom I can trust for these three programs.	As you know, I have accepted three new programs in our company this year, but I am sure I can do my work well. And right now my dilemma is that I can find a person whom I can trust for these three programs.	What do you think we can do about this?
2856	10658	not		In the past half year, we made some schedules and objectives, do you still remember that?__eou__Of course. I spent the whole week to know the general process for these plans. And since I was employed, I have been working on them. Madam, how am I doing? Are you satisfied with my job?__eou__How do you feel what you have done? Did you meet our goals?	I suppose so. I tried my best to be familiar with all these appliances and office process. Certainly without my colleagues' help, I could not do these things in such a short period.	I suppose so. I tried my best to be familiar with all these appliances and office process. Certainly without my colleagues' help, I could do these things in such a short period.	Yes. And you also overworked in last month, when Steven asked for leave. I have been very satisfied with your performance. And your dependability has been a great asset.
2857	10660	not		OK, I just want to brief you all on the travel market in Taiwan. To start with, generally speaking, the travel industry in Taiwan focuses mainly on tours. This segment of the industry is well developed.__eou__Sorry to interrupt, Doris, but can you tell me more about these tour groups, what kind of things they enjoy, and so on?	Yes, of course. Most of the time, when they travel, they prefer to do so in large groups accompanied by a guide, who usually takes care of everything, for instance, choosing the restaurants, the itinerary, the mode of transport, and things like that. Another thing is that most travelers to the UK tend to be middle aged, around 40 to 50 or so. This age group is less adventurous; they like good hotels, and have money to spend. They kind of prefer to stay in the cities where they feel safer. They are not into mountain climbing in Wales or anything.	Yes, of course. Most of the time, when they travel, they prefer to do so in large groups accompanied by a guide, who usually takes care of everything, for instance, choosing the restaurants, the itinerary, the mode of transport, and things like that. Another thing is that most travelers to the UK tend to be middle aged, around 40 to 50 or so. This age group is less adventurous; they like good hotels, and have money to spend. They kind of prefer to stay in the cities where they feel safer. They are into mountain climbing in Wales or anything.	I don’t mean to interrupt, but can you tell me what plans you have for growing the youth market?
2858	10664	not		Janice, I can't find the document I was working on last month. Can you help me to look for it?__eou__Susan, I'm sorry. Did you look up those files I requested?	Yes, but I still can not find it. Maybe it is in this cabinet.	Yes, but I still can find it. Maybe it is in this cabinet.	I couldn't find the files you request, even though I checked all the cross-references. I don't think it's there.
2862	10669	not		Fred, we're gonna have a meeting after half an hour. Have you got it?__eou__Is that true? I can't believe it. There are always some meetings in this company.__eou__Hush! The wall has ears, you know.	But, my overwork has not done yet. And it is driving me crazy.	But, my overwork has done yet. And it is driving me crazy.	My boy. I give you my sympathy to you. However, this meeting is said to be extremely important, so we have to attend it.
2863	10670	not		George, I heard our eighth generation computer is appreciated by the guests. They intend to sign contract with our company. You have done a good job. We are so proud of you.__eou__Thank you. I never imagine that would happen.__eou__Hah, as the sales department director, you are the best.	Thank you. But I am not sure whether the manager is settling for it. She asked me to go to her office.	Thank you. But I am sure whether the manager is settling for it. She asked me to go to her office.	Why not? You've done so well for the company. She should give you a prize.
2865	10675	not		Why are you leaving your present job?	I’m not so satisfied with it.	I’m so satisfied with it.	Why do you plan to change your job?
2867	10679	not		Madam, is everything set up for your trip?	Not yet. I seem to move my house to that place. You don't know how tight the schedule is for this trip.	Yet. I seem to move my house to that place. You don't know how tight the schedule is for this trip.	You will be busier, right?
2874	10699	not		Madam, I made a close study of the draft contract yesterday evening. I think there are something needs to modify.__eou__Which terms?	First, about the terms of payment. Your draft contract says that payment is to be made by D \ A. This is not our practice. We prefer to have the payment made by L \ C through a negotiating bank in America.	First, about the terms of payment. Your draft contract says that payment is to be made by D \ A. This is our practice. We prefer to have the payment made by L \ C through a negotiating bank in America.	Good. I will add this to the contract.
2876	10711	not		Do you get the news that our company is trying to find out new tactics to test us?__eou__I know something about it. Our company often organizes all kinds of lectures to improve our professional skills.	It takes most of our weekends to listen to these boring lectures, so I can not bear it anymore. It is said that they think out some tests to check our management skills.	It takes most of our weekends to listen to these boring lectures, so I can bear it anymore. It is said that they think out some tests to check our management skills.	Is that true?
2877	10714	not		David, we have been doing business for three years, haven't we?__eou__Yes, I'm glad we've had very pleasant cooperation in the previous years. And your achievement for promoting our clothes was great in the three years.__eou__So, I wish to apply for the sole agency of your product in our local market. If you give us the agency, that will be more substantial for our cooperation.	To be frank, you are not the only one who applies for an agent for us in your country. I'd like to know some ideas of terms on which you would be willing to operate as our agent.	To be frank, you are the only one who applies for an agent for us in your country. I'd like to know some ideas of terms on which you would be willing to operate as our agent.	As we are a well-established company, we are very familiar with the customers' needs. Besides, we can make full use of our good connections with the wholesalers and retailers here and develop a good market for your products if appointed as your agent.
2878	10715	not		You know we went great lengths to promote the sales of your products. Through our continuous effort, consumers tend to accept your product. So, there will be a potential market for your product in this area, and would you let us act as your agent?	We appreciate your efforts in promoting the sale of our clothes in the market of this city. But according to our record, your annual turnover is not too big, so I think it is premature for us to discuss the question of agency.	We appreciate your efforts in promoting the sale of our clothes in the market of this city. But according to our record, your annual turnover is too big, so I think it is premature for us to discuss the question of agency.	If that's the case, we can talk about it first. What's your concept of a big amount?
2879	10718	not		John, you have done a good job. Our new series computer is appreciated by the guests. They intend to sign contracts with our company. You really did a good job.__eou__Thank you. I can't imagine the design of the new computer is so popular among computer users.__eou__Hah, as the sale department director of our team, you are the best.	I am flattered. But I am not sure whether the manager is satisfied with it. She asked me to her office.	I am flattered. But I am sure whether the manager is satisfied with it. She asked me to her office.	Why not? You've done so well for the company. She should give you a prize.
2881	10724	not		We have settled the question of price, quality and quantity. Now I am calling to talk about the terms of payment. What are your terms of payment?__eou__Well. We only accept the payment to be made by confirmed and irrevocable L \ C, payable against shipping documents.__eou__I see. Payment by LC is the safest method, but could you make an exception and accept DA or DP?	I'm afraid not. That is our usual practice, because we are sure we will get the right amount of money that way.	I'm afraid. That is our usual practice, because we are sure we will get the right amount of money that way.	What about the cost of delivery?
2884	10744	not		You are seemingly upset. What's behind you?__eou__Arden wants to have a trademark for our new series of products registered. But I have no idea on the registering process.	That's not as complicated as you suppose.	That's as complicated as you suppose.	Is it so easy? I never experienced this. Can you tell me something about it?
2885	10746	not		Since China was open to the outside world, its trade forms have become much more flexible. One of these commonly used forms is co-production. Would you please do a bit explanation of it, Mr. Walker?__eou__Well, under this arrangement two parties cooperate to manufacture a product or a category of products, for example, machine tools for export. Each party produces and supplies a part of the components and parts; one party is a Chinese enterprise, the other, an overseas firm. Most probably, the foreign counterpart contributes technology and equipment, and sometimes, parts and components, while the Chinese enterprises factory building, labor and other resources to the cooperative production. They join hands and fulfill orders together by an agreement or a contract.__eou__I suppose that the assembling of these components and parts, particularly the marketing of the finished products should take place in China.	Not necessarily. It depends on the contract stipulations. They may be marketed in the foreign country where the other party is located, or even in a third country.	Necessarily. It depends on the contract stipulations. They may be marketed in the foreign country where the other party is located, or even in a third country.	I think the principle of co-production is to expand export trade. It's a reciprocal business, isn't it?
2886	10748	not		OK! Let's get down to business now.__eou__Say it.__eou__As you know, we should work out cautious and detailed plan for our promotion, so as to guide our company to be successful in the new product, L-series.	That's right. And in my opinion, to push the sale of the new products is not an easy task.	That's right. And in my opinion, to push the sale of the new products is an easy task.	I know that. I need to discuss this with Arden. And in his opinion, we should widen the scope of our ads, so newspaper and Internet should be adopted in this campaign.
2888	10752	not		How was your interview?__eou__Pretty good. The HR manager asked me the usual questions. Then he wondered why I had decided to leave my previous job.__eou__What did you say?	I told him that I hadn’t got a raise for three years. I also told him that one of my best co-workers quitted her job because she had not been promoted for eight years.	I told him that I hadn’t got a raise for three years. I also told him that one of my best co-workers quitted her job because she had been promoted for eight years.	Did he want to know the reasons?
2890	10754	not		What are your personal weaknesses?	I’m afraid I’m a poor talker. I’m not comfortable talking with the people whom I have just met for the first time. That is not very good for business, so I have been studying public speaking.	I’m afraid I’m a poor talker. I’m comfortable talking with the people whom I have just met for the first time. That is very good for business, so I have been studying public speaking.	Are you more of a leader or a follower?
2891	10758	not		All right. I want to bring everybody back on this subject. When can we start working on this?__eou__Well, we could probably get started with a preparatory meeting this afternoon at 2:00.	I tell you what, 2:00 is not available for me, but you can get started and I'll come by at around 3:00	I tell you what, 2:00 is available for me, but you can get started and I'll come by at around 3:00	That's fine with me. How much time are we going to have to work on this?
2892	10759	not		I think I've got a virus on my computer. Do you know how to get rid of it? I haven't had one before.	I'm afraid not. Why don't you call the Help Desk? Someone there will be able to help you.	I'm afraid. Why don't you call the Help Desk? Someone there will be able to help you.	Have you got the number? I'll call them right now.
2896	10788	not		Julia, I would like to have a word with you. Have a seat.__eou__Thank you.	According to your performance, I decided to give you a salary increase. From next month, there will be a 2,000 yuan raise to your salary. Although your first raise might not sound considerable, the company believes that with your ability, sooner or later you'll get a better raise.	According to your performance, I decided to give you a salary increase. From next month, there will be a 2,000 yuan raise to your salary. Although your first raise might sound considerable, the company believes that with your ability, sooner or later you'll get a better raise.	Thank you very much. Mr. George. As a newcomer, I understand that you have your consideration and I am satisfied with the raise.
2899	10802	not		Could you tell me something about your previous job?	Yes. I worked in a small machinery factory. My work was very simple and there was not much work to do.	Yes. I worked in a small machinery factory. My work was very simple and there was much work to do.	Didn't you like it?
2900	10807	not		Would you mind answering a few personal questions?	Of course not.	Of course.	OK. Does your present employer know that you are going to leave?
2901	10809	not		Judy, what do you think of the new general manager?__eou__He has extensive experience, although the guy’s really deep, sometimes, it scares me.	I heard he's very clear about his likes and dislikes and he's not the type to just let things go, so don’t provoke him.	I heard he's very clear about his likes and dislikes and he's the type to just let things go, so don’t provoke him.	I know, and that's why I'm always respectful and I keep my distance. It's safer that way.
2905	10820	not		When we get paid for this assignment, you get US $ 2, TOO, and I get US $ 3,000.	Hey, that's not fair. I did as much work as you.	Hey, that's fair. I did as much work as you.	Okay, okay, we'll split it 50/50.
2908	10837	not		Is the new computerised stock system in operation?	Not quite. The software engineers are testing it just now.	Quite. The software engineers are testing it just now.	Have all the operators been trained on it?
2911	10856	not		Is the factory fully-automated?	Not completely. Our production process is partially-automated. We use robots on the production line for routine assembly jobs but some of the work is still done manually.	Completely. Our production process is partially-automated. We use robots on the production line for routine assembly jobs but some of the work is still done manually.	What about supply of parts to the production line?
2912	10859	not		Has your company been affected much by government legislation?__eou__Yes, we have. We've had to clean up our production process a lot to meet tough government standards.__eou__What about your use of raw materials?	Well, we've had to cut down the amount of solvents we use and we’re not allowed to use lead in our products any more.	Well, we've had to cut down the amount of solvents we use and we’re allowed to use lead in our products any more.	What happens if you exceed the limits?
2913	10861	not		Good morning. May I help you?__eou__Good morning, I have an appointment with Mr. Wang Li.	He's not in, I'm afraid.	He's in, I'm afraid.	But Could you tell me when he will be back?
2921	10899	not		Oh, gosh! I feel everything around me is against me.__eou__Don't take it too hard. There are some tips you should know in job-hunting of 2010.__eou__Well, I am all ears. Maybe they are helpful.	Firstly, you must always show your best to the interviewer. And secondly, try to avoid spamming through e-mails, because this will make the reader go crazy. The last but not the least, there is no substitute for pounding the pavement in such a digital age.	Firstly, you must always show your best to the interviewer. And secondly, try to avoid spamming through e-mails, because this will make the reader go crazy. The last but the least, there is no substitute for pounding the pavement in such a digital age.	I understand what you mean, and I will not upset myself. Face it.
2922	10901	not		I heard Nick found a job in a bank and his salary is said very high. I also want to work there.	Will this do? Your major is not related to banking, as you know.	Will this do? Your major is related to banking, as you know.	I know that, but making a lot of money makes me crazy.
2923	10906	not		How can I be sure your products are of superior quality, as you promised?__eou__One of the reasons for our good quality products is because of our quality inspection system, which is the best of its kind.	But a quality inspection system does not mean that each unit will always be up to the standard.	But a quality inspection system does mean that each unit will always be up to the standard.	We have trained analyzers to do quality analysis at the end of each part when we make the product. This means that no mistakes are made.
2924	10907	not		What are you doing here? How about your resume now?__eou__I still have no idea what to do now.__eou__Don't act like this. Please have good thoughts in your mind. What's behind you?	I could not agree with you more. But I feel worried about what to do next as soon as I begin to write my resume.	I could agree with you more. But I feel worried about what to do next as soon as I begin to write my resume.	There is no need to do like this. We can surf the net and find some templates for resume.
2926	10918	not		Welcome to our company, My name is Jon Dahl Green. I'm in charge of the export department. Let me give you my business card.__eou__I'll give you mine too.__eou__How was your flight?	Not bad, but I'm a little tired.	Bad, but I'm a little tired.	Here's your schedule. After this meeting, we will visit the factory and have another meeting with the production manager. And you'll be having dinner with our director.
2930	10930	not		Are you familiar with American-styled accounting?	I am afraid not. I haven't worked in an American company so far.	I am afraid. I haven't worked in an American company so far.	What are the most fundamental concepts underlying the accounting process?
2931	10933	not		In foreign trade, exporters have to adjust their product in a timely manner.__eou__How to adjust?__eou__Exporters must ensure that their product satisfies customers' needs, wants and likes.	Ah, some products are successful at home, but not be popular overseas.	Ah, some products are successful at home, but be popular overseas.	That's because the fashion, taste and social customs and so on vary considerably.
2932	10935	not		In foreign trade, language differences are very important.	Yes. If people can not communicate with each other easily, they can not understand each other's way of thinking.	Yes. If people can communicate with each other easily, they can understand each other's way of thinking.	Fortunately, there is a widely-spoken commercial language, namely English.
2933	10946	not		Would you mind telling me your grades in high school?	Of course not. My school record was above average in my class.	Of course. My school record was above average in my class.	Very good. What was your favorite subject in middle school?
2934	10952	not		How is your English ability?	Not bad. I’m proficient in both written and spoken English.	Bad. I’m proficient in both written and spoken English.	English and computer skills are comparatively important to this position, especially in the starting period. What’s your ability in these two fields?
2935	10954	not		The environment varies greatly because of difference in language, customs and traditions.__eou__Yes. This gap can be filled by export market research before exporting.__eou__But the importance of the export research is often neglected by the managers.	That's right. They do not appreciate its value and consider it to be a luxury.	That's right. They do appreciate its value and consider it to be a luxury.	Therefore, when enterprises are spending a lot of money in trying to penetrate a new market, they should research whether their products can be sold at high enough a price and in a satisfactory amount.
2942	10987	not		What is your greatest strength?__eou__I think I am very good at planning. I manage my time well so that I can always get things done on time.__eou__What is your weakness?	I always give each job my best efforts, so when others are not pulling their weight, I am frustrated.	I always give each job my best efforts, so when others are pulling their weight, I am frustrated.	What is your greatest accomplishment?
2943	10997	not		Your definition on success?	Most people think that wealth means success. But from my point of view, the problem should be viewed from two aspects. On the one hand, wealth is a very important thing to measure success. The ability to make money, to some extent, signifies your knowledge, your capability, the value of your labor, etc .. With the development of our economy and industry, more and more people are pursuing money these days. And in toda / s society, If you have money, you seem to have everything. But this is not the case. I think success, on the other hand, also means satisfaction from work. It also means that you can get respect from others.	Most people think that wealth means success. But from my point of view, the problem should be viewed from two aspects. On the one hand, wealth is a very important thing to measure success. The ability to make money, to some extent, signifies your knowledge, your capability, the value of your labor, etc .. With the development of our economy and industry, more and more people are pursuing money these days. And in toda / s society, If you have money, you seem to have everything. But this is the case. I think success, on the other hand, also means satisfaction from work. It also means that you can get respect from others.	What’s your ideal job?
2944	10999	not		And how would you describe yourself, Miss Tao? What kind of person are you?__eou__Well, as I mentioned before, I think I am easy-going. I enjoy working and talking with people and I'm a responsible person.__eou__Did you have any difficulty getting along with fellow students or teachers?	No. Not at all. I'm quite easy-going.	No. At all. I'm quite easy-going.	What's your strong points?
2946	11008	not		How is your English ability?	Not bad. I’m proficient in both written and spoken English.	Bad. I’m proficient in both written and spoken English.	Could you tell me something about your English education?
2954	11039	not		What do you consider to be your strong points?	I think I’m tough not only physically but mentally.	I think I’m tough only physically but mentally.	Why do you say that?
2956	11042	not		Can you tell me the differences between a letter and a memorandum, Miss Thong?__eou__Certainly. A letter must be sent out of the company and must be mailed or posted. A memorandum is a communication within an organization.__eou__Should we use the layout we use for a letter when we write a memorandum?	No, not necessary. Usually we have a set form which is printed. We just fill in the printed forms and send it to the person or the offices concerned in the company.	No, necessary. Usually we have a set form which is printed. We just fill in the printed forms and send it to the person or the offices concerned in the company.	Of course, let me find one for you.
2959	11050	not		Alan, I believe you have studied our catalogue and price list. Are you interested in some of our products?__eou__Yes, I'm thinking of buying some T-shirts, but I find your price is on the high side.__eou__I'm very surprised to hear you say that. I think our price is very favorable. You can hardly get such an attractive price from other suppliers.	I'm not so sure of that. I think it's difficult for me to push sales at such a price.	I'm so sure of that. I think it's difficult for me to push sales at such a price.	What's your proposal then?
2960	11054	not		Thank you. I'm very glad to be here. As Ms. Tina said, the purpose of my presentation today is to familiarize you with the new EBB. As you probably know, EBB stands for Electronic Book Player. Our company put the original EBB on the market a year ago, but we have since all developed an improved model which we believe will be a big seller in both China and the U. S.__eou__Ms. Yang, can you tell us in what ways the new EBB is better than the old model?	Certainly. First of all, the old model had a rather small screen, so not much information could appear at one time. So on the new model, we have made the screen much bigger and ...	Certainly. First of all, the old model had a rather small screen, so much information could appear at one time. So on the new model, we have made the screen much bigger and ...	Excuse me, but what are the Mbps mainly used for?
2961	11059	not		Actually, I was wondering what we should do if either one of us would like to terminate the contract?	Well, as a rule, the contract will become void automatically, if both sides do not agree to renew it when time comes.	Well, as a rule, the contract will become void automatically, if both sides do agree to renew it when time comes.	I got it, but nevertheless. what I was saying just now was that how to terminate the contract before its term's up?
2968	11076	not		Good morning, Kate. Long time no see.__eou__Good morning, Vera, Nice to meet you.__eou__Kate, I know you’Ve been a stewardess for more than one year. And I’ll have an interview on stewardess tomorrow. Can you tell me some etiquette about the interview?	Of course. First you should do up your long hair and do make up but not too thick.	Of course. First you should do up your long hair and do make up but too thick.	Is there anything else I should pay attention to?
2970	11085	not		What’s up?__eou__I guess there is some kind of virus seeking into my computer, I can’t send out this e-mail. Do you have the number of the text port?__eou__Yes,. Do you mind I have a look at your computer?	Of course not, I appreciate that.	Of course, I appreciate that.	Well, it has nothing to do with virus. The problem is your attachment is a bit larger. It has exceeded the e-mail capacity.
2973	11092	not		I can’t make out anything, the words are too light. I thought they have already changed the toner cartridge this month.	It seems not or somebody has recently received a large fax.	It seems or somebody has recently received a large fax.	Ok, no problem. We do it ourselves.
2976	11096	not		I am sorry to tell you that you failed in the job interview in our company.__eou__It is tough to accept it, I mean. But can you tell me why?	It is hard to tell. Maybe it is because you're not resourceful enough to be a manager.	It is hard to tell. Maybe it is because you're resourceful enough to be a manager.	I get it, and thank you for your honesty.
2977	11101	not		Have you read the new rules about using cell phone at work?	Yes, not bad. Like turn your cell phone ringer off and find a private place to make calls which it’s showing your respect to your co-workers.	Yes, bad. Like turn your cell phone ringer off and find a private place to make calls which it’s showing your respect to your co-workers.	Well, but for this one, don’t bring your cell phone to meetings, I think it is not reasonable. What if there are some important calls?
2978	11122	not		Hi, Alan. I feel very nervous because I am going to have a job interview next Monday. Could you please give me some suggestions?	Sure. Firstly, it is very important for you to be punctual. Interviewers usually don’t think much of a candidate who comes 5 or 10 minutes late only to explain that he could not find the place or he was stuck in traffic.	Sure. Firstly, it is very important for you to be punctual. Interviewers usually don’t think much of a candidate who comes 5 or 10 minutes late only to explain that he could find the place or he was stuck in traffic.	Yeah, that is very important.
2980	11128	not		Hi, George. I'm going to have a job interview next week. Could you give me some advice?	Sure. First of all, it’s very important for you not to be late. Job interviewers usually don’t think very highly of a candidate who arrives ten minutes after the appointed time, only to explain that he could not find the place or that there was heavy traffic.	Sure. First of all, it’s very important for you to be late. Job interviewers usually don’t think very highly of a candidate who arrives ten minutes after the appointed time, only to explain that he could find the place or that there was heavy traffic.	Yeah, that's very important.
2982	11133	not		Miss Wang, how do you do? I’m Allan James, the director of human recourse department of this company.__eou__How do you do, Mr. James? Thank you for asking me to come in.	Not at all. Please sit down, then we can begin.	At all. Please sit down, then we can begin.	Thank you.
2985	11143	not		I'm afraid we can't increase salary this year, money is just too tight.	I'm not sure. I can't agree, dan.	I'm sure. I can't agree, dan.	Why not?
2988	11151	not		You look upset.What' s wrong?	Nothing. It's just one of those days. Everyone at the office is sick and I'm getting blamed for work not being done.	Nothing. It's just one of those days. Everyone at the office is sick and I'm getting blamed for work being done.	Maybe you need a vacation or something, or maybe a bonus.
2989	11155	not		Tony, could you tell me if there are any special rules about the job?	Working hours are from 8: 30 a. m. to 5:00 p. m. Be sure not to be late or absent. Report to the manager by filling in the' Monthly Report' every month.	Working hours are from 8: 30 a. m. to 5:00 p. m. Be sure to be late or absent. Report to the manager by filling in the' Monthly Report' every month.	Is there anything else? How about my salary?
2990	11159	not		As an experienced interviewer, could you tell me what kind of behavior the interviewer hates most?	Rudeness. You are not expected to sit down before being invited, and you shouldn’t throw yourself into the chair like you’re loading heavy baggage.	Rudeness. You are expected to sit down before being invited, and you shouldn’t throw yourself into the chair like you’re loading heavy baggage.	And we should have good sitting posture.
2991	11160	not		I am an eloquent speaker in the classroom. But when I face a stranger outside, I get tongue-tied and nothing comes out.__eou__You should pay close attention to your manner of speaking. Speech is a reflection of personality, you know. You should reflect confidence by speaking in a low voice, loud enough to be heard without being aggressive or overpowering.__eou__I will go out of my way to catch the attention of the interviewer.	Your speech should not call attention to itself, but should reveal your individuality and ability.	Your speech should call attention to itself, but should reveal your individuality and ability.	I’m very shy. I think I might shake in my boots at the moment I meet the interviewer.
2992	11162	not		I have a feeling you will get this job.	Thanks. But I'm not so sure. Interviews stress me out.	Thanks. But I'm so sure. Interviews stress me out.	Just remember to be professional and polite. Oh, and don’t forget to smile.
2995	11173	not		Please come in and sit down. I’m happy to finally meet you.__eou__Same here, Ms. Drake. I've been looking forward to this.__eou__I’m sorry I kept you waiting.	No, no, no, not at all, you were right on time. I was early. I hope I didn’t rush you. I’m glad for the opportunity to interview with you.	No, no, no, at all, you were right on time. I was early. I hope I didn’t rush you. I’m glad for the opportunity to interview with you.	Thank you. Can I get you some coffee or a cup of tea?
2996	11176	not		Are you willing to work abroad?	Why not? It's the very reason why I've applied for this job. It's really exciting for me to experience business in an international environment.	Why? It's the very reason why I've applied for this job. It's really exciting for me to experience business in an international environment.	How about your family?
3001	11197	not		Hello, Mr. Wang. I am glad to meet you here at the fair.__eou__Like wise. Take a seat, please. How about a cup of tea?__eou__Sure. Thank you. It seems your business is prosperous. There are many customers here.	Yes, it's not too bad. Our sales are going up year after year. And we still have a large potential production capacity.	Yes, it's too bad. Our sales are going up year after year. And we still have a large potential production capacity.	Well, what do you think of choosing a commission representative or agent abroad to promote your sales?
