particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir
only	mlp	utterance_final	prompt_without	necessity	generated	10	random_mean	0.0007581793149977	-0.0002713835069664	0.0017877421369619	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	gold	1	localized	0.0002174841697829	5.384962724772624e-05	0.0003811187123182	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	1.054412052076958e-05	-0.0002104060465132	0.0002314942875547	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	gold	3	localized	0.001994546372886	0.0015851533835507	0.0024039393622213	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	0.0007043918093318	0.0004976173213813	0.0009111662972822	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	gold	5	localized	0.001711564817848	0.001496569904111	0.001926559731585	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	0.000880041360628	0.0002220638858416	0.0015380188354145	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	gold	10	localized	0.0028364168113885	0.0010137493897201	0.0046590842330568	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0003103428414055	-0.0004563609796456	0.0010770466624566	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	generated	1	localized	0.0007834002139992	0.0005393221733248	0.0010274782546736	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	generated	1	random_mean	-1.2516615034446942e-05	-0.0005371266955749	0.000512093465506	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	generated	3	localized	0.000510443576341	0.0004758846446886	0.0005450025079933	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	generated	3	random_mean	0.000236715775962	0.0001531762131709	0.0003202553387531	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	generated	5	localized	0.0008051522514113	0.0003223371575604	0.0012879673452623	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	generated	5	random_mean	0.0007461247719707	0.0004038245468104	0.001088424997131	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	generated	10	localized	0.001302130138884	0.0011537434073583	0.0014505168704097	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	generated	10	random_mean	-0.0003552856033791	-0.0005649062877166	-0.0001456649190416	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	gold	1	localized	0.0005354428486586	-7.619117507902858e-05	0.0011470768723963	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	gold	1	random_mean	-0.0001278450480225	-0.000312665033205	5.697493716006474e-05	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	gold	3	localized	0.0004144959808872	-0.0010025650994623	0.0018315570612369	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	gold	3	random_mean	0.0009311886839092	-8.987646321158375e-05	0.00195225383103	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	gold	5	localized	0.0003851570012326	-0.0006464162961831	0.0014167302986485	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	gold	5	random_mean	0.001103405732791	0.0004883140005979	0.001718497464984	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	gold	10	localized	0.0013891070631976	-0.00064918391671	0.0034273980431054	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	sufficiency	gold	10	random_mean	0.0013409057048243	0.0005680678738884	0.0021137435357602	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	generated	1	localized	0.0042077184259083	0.0033144271894492	0.0051010096623675	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	0.0011137552829306	0.0007652462188197	0.0014622643470415	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	generated	3	localized	0.0076262757368597	0.0071486380708859	0.0081039134028335	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	generated	3	random_mean	0.0028580473930049	0.002173835329667	0.0035422594563428	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	generated	5	localized	0.0103701834559109	0.0103680920798686	0.0103722748319532	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	generated	5	random_mean	0.0033430753405746	0.0022636000042806	0.0044225506768685	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	generated	10	localized	0.0120378897449635	0.0114964008709162	0.0125793786190108	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	generated	10	random_mean	0.0026675317175364	0.0022181773020506	0.0031168861330222	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	gold	1	localized	0.0013379305382208	0.0004879225471624	0.0021879385292792	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	gold	1	random_mean	0.0002846163886714	0.0002355046132369	0.0003337281641058	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	gold	3	localized	0.0012043494123186	0.0011745479496149	0.0012341508750223	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	gold	3	random_mean	0.0034745601001732	0.0016770483366898	0.0052720718636567	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	gold	5	localized	0.0036729431465262	0.0029645755007173	0.0043813107923352	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	gold	5	random_mean	0.0023771690417051	0.000671658919016	0.0040826791643943	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	gold	10	localized	0.0047366045783904	0.0032317544654274	0.0062414546913534	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0020360301557127	0.0018176487183839	0.0022544115930415	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	generated	1	localized	0.008138075854472	0.0070675700982212	0.0092085816107229	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	generated	1	random_mean	0.0016321042611365	0.0001492533242927	0.0031149551979803	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	generated	3	localized	0.0123157860310833	0.0110949907749673	0.0135365812871993	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	generated	3	random_mean	0.0051786527159207	0.0041976348515061	0.0061596705803354	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	generated	5	localized	0.0157514750564279	0.0138011495691853	0.0177018005436704	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	generated	5	random_mean	0.0067477956252597	0.0051189073098078	0.0083766839407116	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	generated	10	localized	0.0180873196820468	0.0156654888139416	0.0205091505501521	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	generated	10	random_mean	0.003960946837821	0.003515157252376	0.0044067364232661	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	gold	1	localized	0.005244342053509	0.004113693736036	0.006374990370982	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	gold	1	random_mean	0.0013745790258492	0.0002446273951672	0.0025045306565311	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	gold	3	localized	0.0064724486779242	0.0035926285382034	0.0093522688176449	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	gold	3	random_mean	0.0053362660850165	0.0027455616256542	0.0079269705443788	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	gold	5	localized	0.0094081510187641	0.0045720790703646	0.0142442229671636	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	gold	5	random_mean	0.0055113464495892	0.0027637685244143	0.0082589243747642	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	gold	10	localized	0.0101003563869981	0.0044867387362475	0.0157139740377488	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	sufficiency	gold	10	random_mean	0.0027861492283249	0.0025983819453095	0.0029739165113404	component	utterance_final	Utterance Final	localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
