participant_id,variant_name,timestamp,comparison_id,preference,ground_truth,prefers_w_word,preference_strength,word
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_491,100.0,column_b,1,7,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_2038,17.0,column_b,-1,2,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_1891,17.0,column_b,-1,2,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_226,83.0,column_b,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_2405,83.0,column_b,1,6,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_1602,83.0,column_b,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_383,67.0,column_b,1,5,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00001,0.0,column_a,1,7,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00011,0.0,column_a,1,7,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_2717,50.0,column_b,0,4,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_302,17.0,column_a,1,6,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00015,83.0,column_b,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00019,67.0,column_b,1,5,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_1888,50.0,column_a,0,4,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_460,100.0,column_b,1,7,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_702,67.0,column_a,-1,3,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_7769,50.0,column_b,0,4,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00000,83.0,column_b,1,6,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_1001,50.0,column_a,0,4,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00023,0.0,column_a,1,7,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_966,50.0,column_a,0,4,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00017,83.0,column_b,1,6,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00020,67.0,column_b,1,5,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00006,67.0,column_b,1,5,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_5467,50.0,column_a,0,4,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00016,83.0,column_b,1,6,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00014,83.0,column_b,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00004,83.0,column_b,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_7769,67.0,column_b,1,5,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_1891,50.0,column_a,0,4,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_1038,33.0,column_a,1,5,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_7873,83.0,column_b,1,6,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_9268,67.0,column_b,1,5,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00003,67.0,column_b,1,5,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_1154,83.0,column_b,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_2717,67.0,column_a,-1,3,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00021,17.0,column_a,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00025,17.0,column_a,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_1686,83.0,column_b,1,6,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_4722,50.0,column_b,0,4,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_81,67.0,column_b,1,5,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_1627,17.0,column_a,1,6,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_4508,50.0,column_a,0,4,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00028,67.0,column_b,1,5,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_788,33.0,column_b,-1,3,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00026,17.0,column_a,1,6,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_12662,50.0,column_a,0,4,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_2232,83.0,column_b,1,6,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_1142,83.0,column_b,1,6,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_309,67.0,column_b,1,5,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_8890,83.0,column_b,1,6,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_244,83.0,column_b,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00009,67.0,column_b,1,5,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_15,17.0,column_a,1,6,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_8011,50.0,column_a,0,4,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_1907,83.0,column_a,-1,2,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_2032,50.0,column_b,0,4,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00019,0.0,column_a,1,7,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_6675,17.0,column_a,1,6,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00028,100.0,column_b,1,7,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_7,67.0,column_b,1,5,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_8659,50.0,column_a,0,4,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_15,17.0,column_a,1,6,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_7,67.0,column_a,-1,3,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_1577,83.0,column_b,1,6,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00016,0.0,column_a,1,7,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00012,83.0,column_b,1,6,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00003,0.0,column_a,1,7,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_8242,50.0,column_b,0,4,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_949,17.0,column_a,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_5138,67.0,column_b,1,5,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_501,50.0,column_b,0,4,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00015,17.0,column_a,1,6,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_745,33.0,column_a,1,5,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_5,83.0,column_b,1,6,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_8890,50.0,column_b,0,4,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00000,83.0,column_b,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_1700,83.0,column_b,1,6,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_1570,17.0,column_a,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_5467,17.0,column_a,1,6,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_1142,67.0,column_a,-1,3,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_2333,50.0,column_b,0,4,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_686,17.0,column_a,1,6,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_379,50.0,column_a,0,4,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00027,83.0,column_b,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_226,83.0,column_b,1,6,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_1624,33.0,column_a,1,5,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_9954,83.0,column_a,-1,2,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00029,83.0,column_b,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_649,67.0,column_a,-1,3,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_2438,50.0,column_a,0,4,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00023,17.0,column_a,1,6,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_3236,50.0,column_a,0,4,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00012,83.0,column_b,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_1001,17.0,column_a,1,6,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_1686,17.0,column_a,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_8011,17.0,column_a,1,6,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_1446,67.0,column_a,-1,3,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00029,17.0,column_a,1,6,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_315,50.0,column_a,0,4,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_3236,67.0,column_a,-1,3,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_319,100.0,column_b,1,7,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00008,83.0,column_b,1,6,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_7873,50.0,column_b,0,4,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_4012,50.0,column_b,0,4,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_12718,50.0,column_b,0,4,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_2333,17.0,column_a,1,6,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00013,100.0,column_b,1,7,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_4722,17.0,column_b,-1,2,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_969,100.0,column_b,1,7,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_638,50.0,column_b,0,4,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_12662,17.0,column_a,1,6,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_660,17.0,column_a,1,6,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00011,17.0,column_a,1,6,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_1461,50.0,column_b,0,4,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_1368,83.0,column_b,1,6,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_302,17.0,column_a,1,6,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_1368,50.0,column_b,0,4,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_1647,83.0,column_a,-1,2,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_367,83.0,column_b,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00021,83.0,column_b,1,6,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_10613,67.0,column_b,1,5,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_1570,83.0,column_b,1,6,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00018,0.0,column_a,1,7,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00017,17.0,column_a,1,6,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_1817,50.0,column_b,0,4,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_2032,17.0,column_a,1,6,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_2118,50.0,column_a,0,4,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00005,17.0,column_a,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_1154,17.0,column_a,1,6,not
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,not_71,100.0,column_b,1,7,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_10613,83.0,column_b,1,6,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,just_6768,50.0,column_a,0,4,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00001,17.0,column_a,1,6,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00022,0.0,column_a,1,7,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_768,83.0,column_b,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_1697,17.0,column_a,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_966,17.0,column_a,1,6,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00008,83.0,column_b,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_9268,17.0,column_a,1,6,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00010,0.0,column_a,1,7,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00002,67.0,column_b,1,5,control
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,only_2232,50.0,column_b,0,4,only
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00002,100.0,column_b,1,7,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_12718,17.0,column_a,1,6,just
69936eccf50fa8ffd94e8b4e,variant_20,2026-05-20 15:56:59.492000+00:00,control_00025,0.0,column_a,1,7,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00022,17.0,column_a,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_1602,17.0,column_a,1,6,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_1272,67.0,column_a,-1,3,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_4508,83.0,column_b,1,6,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_309,83.0,column_b,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00027,83.0,column_b,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00013,17.0,column_a,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_81,83.0,column_b,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_367,17.0,column_a,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_969,67.0,column_b,1,5,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00014,83.0,column_b,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_4012,83.0,column_a,-1,2,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_71,33.0,column_a,1,5,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_1538,17.0,column_a,1,6,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_9687,17.0,column_a,1,6,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_1446,83.0,column_b,1,6,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_272,17.0,column_a,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_794,17.0,column_a,1,6,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_460,83.0,column_b,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,not_865,83.0,column_b,1,6,not
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_2438,83.0,column_b,1,6,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_687,17.0,column_a,1,6,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_788,17.0,column_a,1,6,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_745,83.0,column_b,1,6,only
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00024,67.0,column_b,1,5,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,control_00010,17.0,column_a,1,6,control
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,just_6078,17.0,column_a,1,6,just
69fcab9d81d713845b59a6c1,variant_19,2026-05-20 15:57:03.725000+00:00,only_2118,83.0,column_b,1,6,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,not_309,0.0,column_a,1,7,not
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_1272,17.0,column_a,1,6,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,control_00024,100.0,column_b,1,7,control
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_4722,67.0,column_a,-1,3,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_9687,17.0,column_b,-1,2,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_2232,17.0,column_b,-1,2,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,control_00026,0.0,column_a,1,7,control
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_1493,0.0,column_b,-1,1,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,control_00022,100.0,column_b,1,7,control
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,control_00018,100.0,column_b,1,7,control
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_8890,67.0,column_b,1,5,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,not_969,0.0,column_a,1,7,not
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_1907,67.0,column_a,-1,3,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,not_865,0.0,column_a,1,7,not
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_687,17.0,column_a,1,6,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,not_768,0.0,column_a,1,7,not
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_660,100.0,column_b,1,7,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_649,83.0,column_b,1,6,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,not_460,0.0,column_a,1,7,not
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_2438,17.0,column_a,1,6,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_638,0.0,column_a,1,7,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,not_383,0.0,column_b,-1,1,not
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_7873,17.0,column_a,1,6,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,control_00003,0.0,column_a,1,7,control
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,control_00002,0.0,column_a,1,7,control
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_7769,83.0,column_b,1,6,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_1461,67.0,column_a,-1,3,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,control_00016,0.0,column_a,1,7,control
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_1817,0.0,column_a,1,7,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_794,33.0,column_a,1,5,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_4012,33.0,column_b,-1,3,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_2038,17.0,column_a,1,6,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_10613,17.0,column_a,1,6,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_1602,0.0,column_a,1,7,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_2717,17.0,column_b,-1,2,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_9954,0.0,column_a,1,7,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_5138,100.0,column_b,1,7,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_966,100.0,column_b,1,7,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,not_702,100.0,column_b,1,7,not
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_6675,67.0,column_a,-1,3,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_2405,83.0,column_b,1,6,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_1142,100.0,column_b,1,7,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,control_00010,0.0,column_a,1,7,control
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_1538,83.0,column_a,-1,2,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,not_81,100.0,column_b,1,7,not
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,control_00012,100.0,column_b,1,7,control
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,not_379,100.0,column_b,1,7,not
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,only_1038,100.0,column_b,1,7,only
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,just_6768,83.0,column_b,1,6,just
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,control_00009,0.0,column_a,1,7,control
5d8d12f6d88e3a00142c9751,variant_10,2026-05-20 15:57:51.031000+00:00,not_949,100.0,column_b,1,7,not
