source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	own_context_win_rate	weighted_own_context_win_rate	weighted_own_context_log_prob_advantage	top1_own_context_win_rate	top1_mean_own_context_log_prob_advantage	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw	source_file	model_dir	model_label	model_order	condition	condition_label	generated_from_label	item_key
only	discourse_particle	10	1038	only	h	P_prime	50	1	50.0	1.8329454231262208	1.0311206579208374	0.0497399989523687	0.64	0.3756888257026068	-1.808706207216206	1.0	3.780090093612671	50.0	50	33.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:10:1038
only	discourse_particle	11	1142	only	h	P	50	1	50.0	2.125526900291443	1.879380643367768	0.0635336075743083	0.8	0.9944069911127464	4.959894476095509	1.0	0.9507840871810912	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:11:1142
only	discourse_particle	11	1142	only	h	P_prime	50	1	50.0	6.374509811401367	6.262741982936859	0.216938787054322	0.98	0.999999978781195	4.889444007571155	1.0	5.590717315673828	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:11:1142
only	discourse_particle	12	1272	only	h	P	50	1	50.0	0.1540942287445068	0.0711552500724791	0.0081617158261326	0.54	0.3726707125776213	-0.051932624161577	0.0	-0.0776481628417968	50.0	50	31.58	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:12:1272
only	discourse_particle	12	1272	only	h	P_prime	50	1	50.0	0.1981862926483154	0.3029851913452148	0.0114322180707618	0.66	0.9072751554292232	0.4784248859083342	1.0	0.6032161712646484	50.0	50	30.6	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:12:1272
only	discourse_particle	13	1368	only	h	P	50	1	50.0	-0.4811008405685424	-0.2385786771774292	-0.0352024586473375	0.46	0.7483189463987792	-0.1571828955322753	1.0	1.2044355869293213	50.0	50	31.7	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:13:1368
only	discourse_particle	13	1368	only	h	P_prime	50	1	50.0	4.234739656448364	4.635802149772644	0.2210609874317139	0.98	0.9986543168027744	4.237666236443818	1.0	3.2059712409973145	50.0	50	29.82	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:13:1368
only	discourse_particle	14	1446	only	h	P	50	1	50.0	4.428023633956909	4.758087396621704	0.1520270777313847	1.0	1.0	2.1382257182602538	1.0	2.9805413484573364	50.0	50	26.04	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:14:1446
only	discourse_particle	14	1446	only	h	P_prime	50	1	50.0	-0.9808767509460448	-0.9835518002510072	-0.0413640345136811	0.26	0.1175713998694553	-1.7324256279831165	0.0	-1.1411051750183103	50.0	50	27.08	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:14:1446
only	discourse_particle	15	1493	only	h	P	50	1	50.0	-1.528243637084961	-1.484641969203949	-0.044682585428286	0.02	0.0125986646021626	-2.228744074692749	0.0	-0.5664045810699463	50.0	50	26.1	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:15:1493
only	discourse_particle	15	1493	only	h	P_prime	50	1	50.0	2.397708387374878	2.373054623603821	0.0737368257897217	1.0	1.0	2.800997271465867	1.0	3.2293105125427246	50.0	50	27.08	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:15:1493
only	discourse_particle	16	1538	only	h	P	50	1	50.0	2.839418523311615	2.4508867859840398	0.1745185759909346	1.0	1.0	1.9015338364152423	1.0	2.6647045612335205	50.0	50	30.18	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:16:1538
only	discourse_particle	16	1538	only	h	P_prime	50	1	50.0	-1.4071998715400695	-1.6819141507148745	-0.0830520552397139	0.08	0.0030816082825753	-1.4493082336701495	0.0	-1.6638336181640625	50.0	50	32.48	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:16:1538
only	discourse_particle	17	1577	only	h	P	50	1	50.0	-0.4144712972640991	-0.4333243370056152	-0.0280467648868927	0.18	0.0760346876369026	-0.4592163043697215	1.0	0.2043102979660034	50.0	50	31.24	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:17:1577
only	discourse_particle	17	1577	only	h	P_prime	50	1	50.0	0.4393433499336243	0.4214827418327331	0.0315469772939878	0.88	0.9741648499453396	0.6397667415786857	1.0	0.3015342950820923	50.0	50	30.34	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:17:1577
only	discourse_particle	18	1579	only	h	P	50	1	50.0	-0.208479745388031	-0.1894698739051818	-0.0123127722189817	0.18	0.0193393138096721	-0.2811241341754185	1.0	0.0601042509078979	50.0	50	26.14	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:18:1579
only	discourse_particle	18	1579	only	h	P_prime	50	1	50.0	0.3070648956298828	0.3113898634910583	0.0193312068244585	0.8	0.9835691081851538	0.3864435562443433	1.0	0.4551398754119873	50.0	50	26.36	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:18:1579
only	discourse_particle	19	1602	only	h	P	50	1	50.0	-1.143686146736145	-1.1035889387130735	-0.0569979440428435	0.1	9.405745254817185e-09	-0.6374041109028286	0.0	-2.1889090538024902	50.0	50	26.96	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:19:1602
only	discourse_particle	19	1602	only	h	P_prime	50	1	50.0	2.529270987510681	2.379182457923889	0.1091889659496708	0.98	0.9998779549245498	3.325514305154436	1.0	2.00793993473053	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:19:1602
only	discourse_particle	20	1624	only	h	P	50	1	50.0	5.846936821937561	5.95704048871994	0.2495522645215515	0.96	0.904953045802706	6.033129541203841	1.0	0.347808837890625	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:20:1624
only	discourse_particle	20	1624	only	h	P_prime	50	1	50.0	2.635188908576965	2.8307080268859863	0.134832448808425	0.84	0.9960795985232528	3.1024368385503345	1.0	1.4781640768051147	50.0	50	27.2	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:20:1624
only	discourse_particle	21	1817	only	h	P	50	1	50.0	-0.2683298420906067	-0.2807375788688659	-0.0122918981882539	0.14	0.0054970886489138	-0.1616724626812814	1.0	0.4140123128890991	50.0	50	26.92	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:21:1817
only	discourse_particle	21	1817	only	h	P_prime	50	1	50.0	0.3787916970252991	0.3567095994949341	0.0166541652457054	0.96	0.9773439936835308	0.2005942593635495	0.0	-0.5148427486419678	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:21:1817
only	discourse_particle	22	1888	only	h	P	50	1	50.0	2.963835320472717	2.9759472608566284	0.0709712377600925	0.98	0.9999995731444078	2.379765815075208	1.0	2.480171799659729	50.0	50	25.72	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:22:1888
only	discourse_particle	22	1888	only	h	P_prime	50	1	50.0	-2.081603081226349	-2.009069085121155	-0.0548381223462876	0.0	0.0	-2.372462143460464	0.0	-1.83991539478302	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:22:1888
only	discourse_particle	23	1891	only	h	P	50	1	50.0	0.9211504912376404	0.9376899003982544	0.0242327723997086	1.0	1.0	1.0451166591493184	1.0	0.6903823614120483	50.0	50	26.36	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:23:1891
only	discourse_particle	23	1891	only	h	P_prime	50	1	50.0	-0.8408765864372253	-0.8778336048126221	-0.0220657677969479	0.0	0.0	-0.8670696714135705	0.0	-0.6008272171020508	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:23:1891
only	discourse_particle	24	2032	only	h	P	50	1	50.0	-0.4522193551063537	-0.4334456920623779	-0.0160723286789676	0.34	0.567753740094949	-0.2603833044441727	1.0	0.836003303527832	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:24:2032
only	discourse_particle	24	2032	only	h	P_prime	50	1	50.0	1.022378134727478	0.9517523050308228	0.0359895939136377	0.86	0.6016790421112107	0.0072950256343152	1.0	1.0981260538101196	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:24:2032
only	discourse_particle	25	2038	only	h	P	50	1	50.0	-1.6258671951293946	-0.7548075318336487	-0.0974458808680774	0.3	0.0006361184737569	-1.1866965909734557	0.0	-0.2466741800308227	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:25:2038
only	discourse_particle	25	2038	only	h	P_prime	50	1	50.0	2.2770154166221617	2.033591330051422	0.0952547711498203	0.94	0.9999960023593608	2.0659942244202827	1.0	1.4685693979263306	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:25:2038
only	discourse_particle	26	2118	only	h	P	50	1	50.0	1.9285371112823488	1.6480197310447693	0.0964049116451944	0.9	0.9252290994217356	1.5518722381883767	1.0	1.1878072023391724	50.0	50	31.4	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:26:2118
only	discourse_particle	26	2118	only	h	P_prime	50	1	50.0	-0.1633066415786743	-0.073840320110321	-0.013325318008127	0.46	0.5668869014603728	-0.1940463761367038	1.0	2.4523255825042725	50.0	50	36.96	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:26:2118
only	discourse_particle	27	2232	only	h	P	50	1	50.0	3.16733877658844	2.9902355670928955	0.119645462995416	0.88	0.966066084803931	4.566182880459862	1.0	9.08873176574707	50.0	50	27.84	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:27:2232
only	discourse_particle	27	2232	only	h	P_prime	50	1	50.0	1.5126470851898193	1.528738021850586	0.0343893774788081	0.84	0.9970956144795105	3.462113918175864	1.0	2.501298189163208	50.0	50	26.68	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:27:2232
only	discourse_particle	28	2333	only	h	P	50	1	50.0	-0.5040621018409729	-0.5545940399169922	-0.0396833102624592	0.4	0.2877854488779493	-0.9146815043859772	0.0	-1.2994098663330078	50.0	50	27.62	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:28:2333
only	discourse_particle	28	2333	only	h	P_prime	50	1	50.0	1.6984725046157836	1.8457210063934328	0.0913291519000733	0.96	0.9755839881849032	1.9621477127116835	1.0	3.113287925720215	50.0	50	28.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:28:2333
only	discourse_particle	29	2405	only	h	P	50	1	50.0	-1.048309361934662	-1.0176233053207395	-0.0454066394411598	0.0	0.0	-1.2823520834241144	0.0	-0.7034875154495239	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S samples	only:29:2405
only	discourse_particle	29	2405	only	h	P_prime	50	1	50.0	1.4038766837120056	1.4307130575180054	0.0664493267911243	1.0	1.0	1.2573571183130068	1.0	2.0539112091064453	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only	S' samples	only:29:2405
not	meaning_control	0	5	not	h	P	50	1	50.0	10.056741392612455	10.261582016944883	0.2240247785940552	0.84	0.9802147006920474	8.61600315787339	0.0	-3.713870763778688	50.0	50	25.86	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:0:5
not	meaning_control	0	5	not	h	P_prime	50	1	50.0	22.655817279815675	22.60476541519165	0.6890345694121399	1.0	1.0	30.921289365302595	1.0	21.522348642349243	50.0	50	26.94	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:0:5
not	meaning_control	1	7	not	h	P	50	1	50.0	9.593836398124695	9.781025648117064	0.2279550765304482	1.0	1.0	10.49173286115259	1.0	11.797298550605774	50.0	50	27.0	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:1:7
not	meaning_control	1	7	not	h	P_prime	50	1	50.0	-0.5147505688667298	-1.399281501770019	0.0249966821538318	0.44	0.0006147659430956	-2.516338682462239	1.0	4.940216064453125	50.0	50	28.74	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:1:7
not	meaning_control	2	15	not	h	P	50	1	50.0	10.855216357707976	10.226445376873016	0.3272344728093316	0.96	0.9982861648942908	13.720564493150656	1.0	15.551445603370668	50.0	50	28.54	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:2:15
not	meaning_control	2	15	not	h	P_prime	50	1	50.0	28.53969676733017	27.879196822643284	0.976548854044707	1.0	1.0	16.24617897615088	1.0	35.06585383415222	50.0	50	30.88	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:2:15
not	meaning_control	3	71	not	h	P	50	1	50.0	0.7551128435134887	1.3979986310005188	-0.0002079628069493	0.82	0.9913871239889054	1.5984848242428624	1.0	0.8605179786682129	50.0	50	27.2	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:3:71
not	meaning_control	3	71	not	h	P_prime	50	1	50.0	1.5100436639785766	0.3625153303146362	0.1251935243328409	0.52	0.44411377790688	1.036496330085721	0.0	-2.8772835731506348	50.0	50	26.82	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:3:71
not	meaning_control	4	81	not	h	P	50	1	50.0	24.153801658153533	25.89533704519272	1.034670711137203	0.96	0.9999999999993416	20.57055460282704	1.0	4.910775184631348	50.0	50	40.46	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:4:81
not	meaning_control	4	81	not	h	P_prime	50	1	50.0	33.82971787929535	35.14549827575684	1.8406002829238828	1.0	1.0	36.23619273144611	1.0	8.512779235839844	50.0	50	43.86	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:4:81
not	meaning_control	5	226	not	h	P	50	1	50.0	8.522636041641235	7.818462431430817	0.2884178219954084	1.0	1.0	14.556468749664512	1.0	14.37503981590271	50.0	50	26.16	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:5:226
not	meaning_control	5	226	not	h	P_prime	50	1	50.0	4.4549580836296085	2.8531447052955627	0.1310875601275457	0.64	0.5740604478187771	5.562893396403604	0.0	-1.2902990579605105	50.0	50	26.44	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:5:226
not	meaning_control	6	244	not	h	P	50	1	50.0	3.657149012088776	-0.875394344329834	0.0548776977585797	0.4	0.0391548367129959	-1.4155231892916114	0.0	-0.999527096748352	50.0	50	25.52	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:6:244
not	meaning_control	6	244	not	h	P_prime	50	1	50.0	7.07788993358612	5.377824127674103	0.2287273264348981	0.98	0.9999999959114422	10.752016683561788	1.0	13.194226622581482	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:6:244
not	meaning_control	7	272	not	h	P	50	1	50.0	0.9909991550445556	0.6052318215370178	0.006224559054993	0.56	0.9999826482115864	2.429208259130047	0.0	-0.0102041959762573	50.0	50	27.16	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:7:272
not	meaning_control	7	272	not	h	P_prime	50	1	50.0	12.403506283760072	13.917115807533264	0.4912489910533824	0.98	0.9999999967077242	16.885465530793265	1.0	3.867366671562195	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:7:272
not	meaning_control	8	302	not	h	P	50	1	50.0	-0.8675656771659851	-0.8947288393974304	-0.0454224967278667	0.18	0.0515187964978897	-1.2032902080595431	0.0	-0.906171441078186	50.0	50	25.52	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:8:302
not	meaning_control	8	302	not	h	P_prime	50	1	50.0	1.4229260540008546	1.4386014342308044	0.0716817022565433	1.0	1.0	1.1975492739119191	1.0	2.5384817123413086	50.0	50	27.86	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:8:302
not	meaning_control	9	309	not	h	P	50	1	50.0	1.0222325229644775	1.056446194648743	0.0355983211688528	0.88	0.9802832247519322	1.0056813499058486	1.0	0.1121015548706054	50.0	50	27.24	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:9:309
not	meaning_control	9	309	not	h	P_prime	50	1	50.0	-0.4720384550094604	-0.5904144048690796	-0.0197838884891746	0.32	0.2946693941219794	-0.2896855933530286	1.0	0.8646615743637085	50.0	50	26.48	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:9:309
not	meaning_control	10	319	not	h	P	50	1	50.0	33.0074104309082	32.47387409210205	1.7976906992257629	1.0	1.0	30.83842157318571	1.0	33.02229022979736	50.0	50	63.66	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:10:319
not	meaning_control	10	319	not	h	P_prime	50	1	50.0	4.850589725971222	6.019962310791016	0.1451314096236233	0.74	0.995729320757988	5.534028345096841	1.0	10.620840668678284	50.0	50	30.92	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:10:319
not	meaning_control	11	367	not	h	P	50	1	50.0	1.2976044249534606	1.4851843118667605	0.0356809782553626	0.7	0.9999999999187558	1.56374452785202	0.0	-0.5299873352050781	50.0	50	41.48	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:11:367
not	meaning_control	11	367	not	h	P_prime	50	1	50.0	-0.4675670838356018	-0.7037826776504517	-0.0049075730319819	0.36	0.9215897225519032	0.4130452185394846	1.0	2.6534857749938965	50.0	50	66.06	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:11:367
not	meaning_control	12	379	not	h	P	50	1	50.0	3.8045899152755736	3.179820418357849	0.0466772639489913	0.74	0.0001345372628673	-7.152624914889582	1.0	3.2219767570495605	50.0	50	27.48	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:12:379
not	meaning_control	12	379	not	h	P_prime	50	1	50.0	18.56927008867264	14.874654352664948	0.8456465447394776	1.0	1.0	13.664223386936431	1.0	24.989210724830627	50.0	50	26.26	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:12:379
not	meaning_control	13	383	not	h	P	50	1	50.0	4.237694420814514	4.448804497718811	0.1556807793716378	0.88	0.5090346588482769	1.0290673713635905	1.0	2.248042106628418	50.0	50	27.76	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:13:383
not	meaning_control	13	383	not	h	P_prime	50	1	50.0	6.244249758720398	1.3373038172721865	0.2459873209934195	0.86	0.9740003651421472	1.5871262950285647	1.0	20.40466582775116	50.0	50	30.62	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:13:383
not	meaning_control	14	460	not	h	P	50	1	50.0	-10.211527442932129	-10.295403003692629	-0.5009643462826179	0.02	0.9012746886143528	1.2249879692238668	0.0	-6.865108847618103	50.0	50	27.42	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:14:460
not	meaning_control	14	460	not	h	P_prime	50	1	50.0	21.49149398803711	20.840798437595367	0.95329383937839	1.0	1.0	30.330053167006824	1.0	14.956155061721802	50.0	50	25.66	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:14:460
not	meaning_control	15	686	not	h	P	50	1	50.0	16.585955452919006	16.308019042015076	0.4394706267167471	1.0	1.0	19.65104789778374	1.0	9.479087829589844	50.0	50	26.06	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:15:686
not	meaning_control	15	686	not	h	P_prime	50	1	50.0	9.197842128276823	9.501947343349457	0.2740323425634443	0.92	0.99999813117646	20.031555420594863	1.0	23.810758233070374	50.0	50	28.46	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:15:686
not	meaning_control	16	698	not	h	P	50	1	50.0	32.077556574344634	34.18229126930237	1.2921765646325591	1.0	1.0	47.12006150097283	1.0	40.10299229621887	50.0	50	26.8	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:16:698
not	meaning_control	16	698	not	h	P_prime	50	1	50.0	6.7600423121452335	4.174127161502838	0.1443240758025185	0.56	0.999999962857742	24.52940004942887	1.0	20.33032095432281	50.0	50	26.18	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:16:698
not	meaning_control	17	702	not	h	P	50	1	50.0	-1.023858473300934	-0.984493374824524	-0.0404807754804979	0.0	0.0	-0.9300637929923636	0.0	-0.8070648908615112	50.0	50	25.5	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:17:702
not	meaning_control	17	702	not	h	P_prime	50	1	50.0	1.233092486858368	1.1839390993118286	0.051536676373374	0.98	0.9999999999547882	1.1326983445121306	1.0	0.8719291687011719	50.0	50	25.6	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:17:702
not	meaning_control	18	729	not	h	P	50	1	50.0	3.655518186092377	5.490935742855072	0.0670614544187017	0.6	0.998112388780982	18.303017885415457	1.0	7.704487442970276	50.0	50	34.4	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S samples	not:18:729
not	meaning_control	18	729	not	h	P_prime	50	1	50.0	39.557881982326506	38.38777577877045	1.696407790600078	1.0	1.0	42.48934452579369	1.0	14.77066445350647	50.0	50	108.42	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_item_condition_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)	S' samples	not:18:729
