particle	component	position_label	corruption_mode	target_type	eval_mode	top_k	site_set_type	effect_score_mean	effect_score_ci_low	effect_score_ci_high	run_label	run_label_pretty	run_dir
only	mlp	utterance_final	prompt_without	generated	necessity	5	localized	0.0014134398964938			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	necessity	5	random_mean	0.0003473400319012			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	necessity	10	localized	0.0019514785803078			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	necessity	10	random_mean	0.0007581793149977			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	necessity	1	localized	0.0002174841697829			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	necessity	1	random_mean	1.054412052076958e-05			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	necessity	3	localized	0.001994546372886			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	necessity	3	random_mean	0.0007043918093318			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	necessity	5	localized	0.001711564817848			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	necessity	5	random_mean	0.000880041360628			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	necessity	10	localized	0.0028364168113885			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	necessity	10	random_mean	0.0003103428414055			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	sufficiency	1	localized	0.0007834002139992			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	sufficiency	1	random_mean	-1.2516615034446942e-05			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	sufficiency	3	localized	0.000510443576341			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	sufficiency	3	random_mean	0.000236715775962			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	sufficiency	5	localized	0.0008051522514113			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	sufficiency	5	random_mean	0.0007461247719707			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	sufficiency	10	localized	0.001302130138884			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	generated	sufficiency	10	random_mean	-0.0003552856033791			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	sufficiency	1	localized	0.0005354428486586			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	sufficiency	1	random_mean	-0.0001278450480225			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	sufficiency	3	localized	0.0004144959808872			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	sufficiency	3	random_mean	0.0009311886839092			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	sufficiency	5	localized	0.0003851570012326			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	sufficiency	5	random_mean	0.001103405732791			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	sufficiency	10	localized	0.0013891070631976			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	mlp	utterance_final	prompt_without	gold	sufficiency	10	random_mean	0.0013409057048243			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	necessity	1	localized	0.0042077184259083			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	necessity	1	random_mean	0.0011137552829306			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	necessity	3	localized	0.0076262757368597			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	necessity	3	random_mean	0.0028580473930049			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	necessity	5	localized	0.0103701834559109			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	necessity	5	random_mean	0.0033430753405746			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	necessity	10	localized	0.0120378897449635			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	necessity	10	random_mean	0.0026675317175364			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	necessity	1	localized	0.0013379305382208			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	necessity	1	random_mean	0.0002846163886714			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	necessity	3	localized	0.0012043494123186			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	necessity	3	random_mean	0.0034745601001732			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	necessity	5	localized	0.0036729431465262			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	necessity	5	random_mean	0.0023771690417051			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	necessity	10	localized	0.0047366045783904			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	necessity	10	random_mean	0.0020360301557127			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	sufficiency	1	localized	0.008138075854472			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	sufficiency	1	random_mean	0.0016321042611365			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	sufficiency	3	localized	0.0123157860310833			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	sufficiency	3	random_mean	0.0051786527159207			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	sufficiency	5	localized	0.0157514750564279			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	sufficiency	5	random_mean	0.0067477956252597			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	sufficiency	10	localized	0.0180873196820468			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	generated	sufficiency	10	random_mean	0.003960946837821			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	sufficiency	1	localized	0.005244342053509			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	sufficiency	1	random_mean	0.0013745790258492			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	sufficiency	3	localized	0.0064724486779242			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	sufficiency	3	random_mean	0.0053362660850165			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	sufficiency	5	localized	0.0094081510187641			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	sufficiency	5	random_mean	0.0055113464495892			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	sufficiency	10	localized	0.0101003563869981			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
only	resid	utterance_final	prompt_without	gold	sufficiency	10	random_mean	0.0027861492283249			utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only
