particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_prompt_boundary_position	corrupted_prompt_boundary_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
not	1	5	119	attn	29	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4362828871783089	-0.001784380744485281	-0.007720568246250337	0.0
not	1	6	263	attn	29	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.9722731908162434	-0.00021457672119140625	-0.0015479893911127072	0.0
not	1	0	51	attn	30	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.1566745213099887	0.0002588544573103313	0.0007100818163745112	0.0007100818163745112
not	1	1	107	attn	30	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.96728515625	0.0017903645833330373	0.007189542483658942	0.007189542483658942
not	1	5	119	attn	30	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4357928107766544	-0.0012943043428308432	-0.005600130488477228	0.0
not	1	6	263	attn	30	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.9715995788574219	0.0004590352376301343	0.0033115506381724276	0.0033115506381724276
not	1	0	51	attn	31	prompt_boundary	0	prompt_without	109	108	-1.792391640799386	-2.156933375767299	-2.157212393624442	-0.0002790178571427937	-0.0007653934525970062	0.0
not	1	1	107	attn	31	prompt_boundary	0	prompt_without	23	22	-4.720052083333333	-4.969075520833333	-4.958658854166667	0.010416666666666075	0.04183006535947475	0.04183006535947475
not	1	5	119	attn	31	prompt_boundary	0	prompt_without	63	62	-1.203378116383272	-1.4344985064338236	-1.4335793887867647	0.0009191176470588758	0.003976791692233829	0.003976791692233829
not	1	6	263	attn	31	prompt_boundary	0	prompt_without	86	85	-1.833442211151123	-1.972058614095052	-1.971570332845052	0.00048828125	0.0035225358588875824	0.0035225358588875824
not	1	9	401	attn	0	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0989617241753473	-0.0025533040364584814	-0.02687078471255906	0.0
not	1	11	191	attn	0	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.619140625	0.0032552083333330373	0.018050541516243905	0.018050541516243905
not	1	15	4	attn	0	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.080073765345982	-0.0010005405970980874	-0.001469440676134608	0.0
not	1	18	5	attn	0	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7653045654296875	0.0006798638237848209	0.0010195779303332271	0.0010195779303332271
not	1	9	401	attn	1	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.096288045247396	0.00012037489149285818	0.0012668165435514305	0.0012668165435514305
not	1	11	191	attn	1	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.6201171875	0.0022786458333330373	0.012635379061370241	0.012635379061370241
not	1	15	4	attn	1	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.079839433942522	-0.0007662091936380122	-0.0011252906267126875	0.0
not	1	18	5	attn	1	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.764862060546875	0.001122368706597321	0.0016831934909739593	0.0016831934909739593
not	1	9	401	attn	2	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0951046413845487	0.001303778754340179	0.013720872140740473	0.013720872140740473
not	1	11	191	attn	2	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.621419270833333	0.0009765625	0.005415162454873664	0.005415162454873664
not	1	15	4	attn	2	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.078242710658482	0.0008305140904019126	0.0012197318030663228	0.0012197318030663228
not	1	18	5	attn	2	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7655995686848958	0.0003848605685765616	0.0005771675565728499	0.0005771675565728499
not	1	9	401	attn	3	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0977613661024304	-0.0013529459635415186	-0.014238304250078711	0.0
not	1	11	191	attn	3	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.628255208333333	-0.005859375	-0.032490974729241985	0.0
not	1	15	4	attn	3	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0789827619280135	9.04628208706626e-05	0.0001328579260559466	0.0001328579260559466
not	1	18	5	attn	3	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7645348442925348	0.0014495849609375	0.002173913043478261	0.002173913043478261
not	1	9	401	attn	4	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.100584242078993	-0.004175821940104019	-0.043946044320734914	0.0
not	1	11	191	attn	4	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.6201171875	0.0022786458333330373	0.012635379061370241	0.012635379061370241
not	1	15	4	attn	4	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.077742440359933	0.0013307843889509563	0.0019544521411336267	0.0019544521411336267
not	1	18	5	attn	4	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7610541449652777	0.004930284288194642	0.0073938469361813286	0.0073938469361813286
not	1	9	401	attn	5	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.096035427517361	0.0003729926215276791	0.003925347036361943	0.003925347036361943
not	1	11	191	attn	5	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.623372395833333	-0.0009765625	-0.005415162454873664	0.0
not	1	15	4	attn	5	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.076566423688616	0.002506801060268238	0.0036816051798589764	0.0036816051798589764
not	1	18	5	attn	5	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7666015625	-0.0006171332465276791	-0.0009255021611999537	0.0
not	1	9	401	attn	6	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.091250949435764	0.005157470703125	0.05427684402098268	0.05427684402098268
not	1	11	191	attn	6	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.6220703125	0.0003255208333330373	0.001805054151622913	0.001805054151622913
not	1	15	4	attn	6	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0762906755719865	0.002782549176897575	0.004086581749643216	0.004086581749643216
not	1	18	5	attn	6	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7660471598307292	-6.273057725691977e-05	-9.407576913294037e-05	0.0
not	1	9	401	attn	7	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.09383307562934	0.0025753445095486605	0.027102737037434012	0.027102737037434012
not	1	11	191	attn	7	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.622395833333333	0.0	0.0	0.0
not	1	15	4	attn	7	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.080780029296875	-0.001706804547990881	-0.0025066929181120166	0.0
not	1	18	5	attn	7	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7609320746527777	0.005052354600694642	0.007576913297737392	0.007576913297737392
not	1	9	401	attn	8	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.095669216579861	0.0007392035590276791	0.007779324126609233	0.007779324126609233
not	1	11	191	attn	8	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.62890625	-0.006510416666666963	-0.03610108303249274	0.0
not	1	15	4	attn	8	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0703353881835938	0.008737836565290369	0.012832795098663294	0.012832795098663294
not	1	18	5	attn	8	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7640753851996527	0.0019090440538196418	0.0028629544876687426	0.0028629544876687426
not	1	9	401	attn	9	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.099851820203993	-0.0034434000651040186	-0.03623809014024033	0.0
not	1	11	191	attn	9	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.622395833333333	0.0	0.0	0.0
not	1	15	4	attn	9	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.080174037388393	-0.0011008126395086748	-0.0016167048833287583	0.0
not	1	18	5	attn	9	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.748504638671875	0.01747979058159732	0.026214085939486546	0.026214085939486546
not	1	9	401	attn	10	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.092281765407986	0.004126654730902679	0.043428612211396676	0.043428612211396676
not	1	11	191	attn	10	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.6142578125	0.008138020833333037	0.04512635379061222	0.04512635379061222
not	1	15	4	attn	10	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.069299970354353	0.00977325439453125	0.014353458107734968	0.014353458107734968
not	1	18	5	attn	10	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7614949544270833	0.004489474826389062	0.006732773963895504	0.006732773963895504
not	1	9	401	attn	11	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.1004774305555554	-0.004069010416666519	-0.042821967669412785	0.0
not	1	11	191	attn	11	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.6064453125	0.015950520833333037	0.08844765342960154	0.08844765342960154
not	1	15	4	attn	11	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.076725551060268	0.002347673688616325	0.003447903285832995	0.003447903285832995
not	1	18	5	attn	11	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.762481689453125	0.003502739800347321	0.005252987541317209	0.005252987541317209
not	1	9	401	attn	12	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.084586249457465	0.01182217068142366	0.1244156585661781	0.1244156585661781
not	1	11	191	attn	12	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.6259765625	-0.0035807291666669627	-0.019855595667871744	0.0
not	1	15	4	attn	12	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.066957746233259	0.012115478515625	0.01779335790404616	0.01779335790404616
not	1	18	5	attn	12	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7585364447699652	0.007447984483507142	0.01116959064327515	0.01116959064327515
not	1	9	401	attn	13	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0674557156032987	0.02895270453559018	0.30469614245441096	0.30469614245441096
not	1	11	191	attn	13	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.61328125	0.009114583333333037	0.05054151624548589	0.05054151624548589
not	1	15	4	attn	13	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0531997680664062	0.02587345668247787	0.037998967549852006	0.037998967549852006
not	1	18	5	attn	13	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7573615180121527	0.008622911241319642	0.012931604373252267	0.012931604373252267
not	1	9	401	attn	14	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.077211168077257	0.019197252061631698	0.20203047496698848	0.20203047496698848
not	1	11	191	attn	14	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.613606770833333	0.0087890625	0.048736462093862974	0.048736462093862974
not	1	15	4	attn	14	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0776639665876115	0.0014092581612725752	0.0020697023902425176	0.0020697023902425176
not	1	18	5	attn	14	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7600301106770833	0.005954318576389062	0.008929570302568274	0.008929570302568274
not	1	9	401	attn	15	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0976189507378473	-0.0012105305989584814	-0.012739535381652324	0.0
not	1	11	191	attn	15	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.6171875	0.005208333333333037	0.028880866425991233	0.028880866425991233
not	1	15	4	attn	15	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.079408918108259	-0.000335693359375	-0.0004930149545201706	0.0
not	1	18	5	attn	15	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7587229410807292	0.00726148817274308	0.010889905924230904	0.010889905924230904
not	1	9	401	attn	16	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.09987555609809	-0.0034671359592013395	-0.03648788495164629	0.0
not	1	11	191	attn	16	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.617838541666667	0.0045572916666660745	0.025270758122740482	0.025270758122740482
not	1	15	4	attn	16	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.068607875279018	0.010465349469866325	0.015369901276957122	0.015369901276957122
not	1	18	5	attn	16	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7621222601996527	0.003862169053819642	0.005792016272565767	0.005792016272565767
not	1	9	401	attn	17	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0927259657118054	0.0036824544270834814	0.03875388074082154	0.03875388074082154
not	1	11	191	attn	17	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.615885416666667	0.0065104166666660745	0.03610108303248781	0.03610108303248781
not	1	15	4	attn	17	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.074902125767299	0.004171098981585075	0.006125870879703922	0.006125870879703922
not	1	18	5	attn	17	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7543690999348958	0.011615329318576562	0.017419272819730745	0.017419272819730745
not	1	9	401	attn	18	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.097500271267361	-0.001091851128472321	-0.01149056132462722	0.0
not	1	11	191	attn	18	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.6220703125	0.0003255208333330373	0.001805054151622913	0.001805054151622913
not	1	15	4	attn	18	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.075899396623884	0.003173828125	0.004661232297281614	0.004661232297281614
not	1	18	5	attn	18	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7609998914930556	0.004984537760416741	0.007475209763539394	0.007475209763539394
not	1	9	401	attn	19	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.095711602105035	0.0006968180338540186	0.007333261963385648	0.007333261963385648
not	1	11	191	attn	19	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.619140625	0.0032552083333330373	0.018050541516243905	0.018050541516243905
not	1	15	4	attn	19	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0822274344308034	-0.003154209681919262	-0.004632419735003902	0.0
not	1	18	5	attn	19	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.757600572374132	0.008383856879340401	0.012573099415204863	0.012573099415204863
not	1	9	401	attn	20	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0953860812717013	0.0010223388671875	0.010759019376940354	0.010759019376940354
not	1	11	191	attn	20	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.620768229166667	0.0016276041666660745	0.00902527075811949	0.00902527075811949
not	1	15	4	attn	20	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.073370797293527	0.005702427455357206	0.00837485143522585	0.00837485143522585
not	1	18	5	attn	20	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7620764838324652	0.003907945421007142	0.005860666158149292	0.005860666158149292
not	1	9	401	attn	21	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.1001044379340277	-0.0036960177951388395	-0.03889662063305084	0.0
not	1	11	191	attn	21	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.623697916666667	-0.0013020833333339255	-0.0072202166065015025	0.0
not	1	15	4	attn	21	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.078068324497768	0.0010049002511163252	0.001475843467752312	0.001475843467752312
not	1	18	5	attn	21	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.76422119140625	0.001763237847222321	0.002644291889143296	0.002644291889143296
not	1	9	401	attn	22	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0930633544921875	0.0033450656467013395	0.03520322592156386	0.03520322592156386
not	1	11	191	attn	22	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.6201171875	0.0022786458333330373	0.012635379061370241	0.012635379061370241
not	1	15	4	attn	22	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.080232892717634	-0.00115966796875	-0.0017031425701605895	0.0
not	1	18	5	attn	22	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7664676242404513	-0.00048319498697901864	-0.0007246376811591983	0.0
not	1	9	401	attn	23	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0933685302734375	0.0030398898654513395	0.03199157834635778	0.03199157834635778
not	1	11	191	attn	23	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.621744791666667	0.0006510416666660745	0.003610108303245826	0.003610108303245826
not	1	15	4	attn	23	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0773021153041293	0.0017711094447547815	0.002601134094465652	0.002601134094465652
not	1	18	5	attn	23	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.76617431640625	-0.0001898871527776791	-0.0002847698957537295	0.0
not	1	9	401	attn	24	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0951029459635415	0.001305474175347321	0.013738714627271473	0.013738714627271473
not	1	11	191	attn	24	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.624674479166667	-0.0022786458333339255	-0.012635379061375166	0.0
not	1	15	4	attn	24	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0802481515066966	-0.0011749267578125	-0.0017255523408205972	0.0
not	1	18	5	attn	24	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7661200629340277	-0.00013563368055535818	-0.00020340706839533075	0.0
not	1	9	401	attn	25	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0986836751302085	-0.002275254991319642	-0.023944616921816264	0.0
not	1	11	191	attn	25	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.622721354166667	-0.00032552083333392545	-0.001805054151627838	0.0
not	1	15	4	attn	25	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0800465175083707	-0.0009732927594865437	-0.0014294232285275445	0.0
not	1	18	5	attn	25	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7628377278645833	0.0031467013888890616	0.004719043986778799	0.004719043986778799
not	1	9	401	attn	26	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.098965115017361	-0.002556694878472321	-0.026906469685616385	0.0
not	1	11	191	attn	26	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.618489583333333	0.00390625	0.021660649819494657	0.021660649819494657
not	1	15	4	attn	26	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0794470650809154	-0.00037384033203125	-0.00054903938117019	0.0
not	1	18	5	attn	26	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7626749674479167	0.0033094618055555802	0.00496313246885333	0.00496313246885333
not	1	9	401	attn	27	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0959337022569446	0.00047471788194419773	0.004995896228095743	0.004995896228095743
not	1	11	191	attn	27	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.631510416666667	-0.009114583333333925	-0.05054151624549082	0.0
not	1	15	4	attn	27	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0771190098353793	0.0019542149135047815	0.002870051342385745	0.002870051342385745
not	1	18	5	attn	27	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.76544189453125	0.0005425347222223209	0.000813628273582655	0.000813628273582655
not	1	9	401	attn	28	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0987379286024304	-0.0023295084635415186	-0.024515576490738152	0.0
not	1	11	191	attn	28	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.613932291666667	0.008463541666666075	0.04693140794223514	0.04693140794223514
not	1	15	4	attn	28	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0773446219308034	0.0017286028180807378	0.0025387068761985807	0.0025387068761985807
not	1	18	5	attn	28	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7636515299479167	0.0023328993055555802	0.003498601576404817	0.003498601576404817
not	1	9	401	attn	29	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.099617852105035	-0.0032094319661459814	-0.03377582699925212	0.0
not	1	11	191	attn	29	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.623372395833333	-0.0009765625	-0.005415162454873664	0.0
not	1	15	4	attn	29	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0787745884486606	0.0002986363002235315	0.0004385912257749034	0.0004385912257749034
not	1	18	5	attn	29	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7659573025173612	2.7126736111160454e-05	4.068141367919935e-05	4.068141367919935e-05
not	1	9	401	attn	30	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.094509548611111	0.001898871527777679	0.01998358491239232	0.01998358491239232
not	1	11	191	attn	30	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.632486979166667	-0.010091145833333925	-0.05595667870036448	0.0
not	1	15	4	attn	30	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.077703203473772	0.0013700212751119878	0.0020120772656883985	0.0020120772656883985
not	1	18	5	attn	30	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7658487955729167	0.00013563368055558023	0.00020340706839566374	0.00020340706839566374
not	1	9	401	attn	31	prompt_boundary	0	prompt_without	74	73	-2.0013868543836804	-2.096408420138889	-2.0955403645833335	0.0008680555555553582	0.009135353102806316	0.009135353102806316
not	1	11	191	attn	31	prompt_boundary	0	prompt_without	35	34	-4.442057291666667	-4.622395833333333	-4.63671875	-0.014322916666666963	-0.07942238267148205	0.0
not	1	15	4	attn	31	prompt_boundary	0	prompt_without	44	43	-1.3981742858886719	-2.079073224748884	-2.0782361711774553	0.0008370535714288252	0.0012293359904922269	0.0012293359904922269
not	1	18	5	attn	31	prompt_boundary	0	prompt_without	26	25	-1.0991753472222223	-1.7659844292534723	-1.7640313042534723	0.001953125	0.002929061784897025	0.002929061784897025
not	1	22	23	attn	0	prompt_boundary	0	prompt_without	37	36	-3.5761393229166667	-4.10341796875	-4.103938802083333	-0.0005208333333337478	-0.0009877762686759319	0.0
not	1	23	15	attn	0	prompt_boundary	0	prompt_without	42	41	-2.6756417410714284	-3.25	-3.2495814732142856	0.0004185267857144126	0.0007286859363616489	0.0007286859363616489
not	1	24	329	attn	0	prompt_boundary	0	prompt_without	100	99	-1.0377235412597656	-1.1561222076416016	-1.1570987701416016	-0.0009765625	-0.008248086991542489	0.0
not	1	25	7	attn	0	prompt_boundary	0	prompt_without	35	34	-2.5540008544921875	-3.1946614583333335	-3.197265625	-0.0026041666666665186	-0.004064814741304479	0.0
not	1	22	23	attn	1	prompt_boundary	0	prompt_without	37	36	-3.5761393229166667	-4.10341796875	-4.1009765625	0.00244140625	0.004630201259414746	0.004630201259414746
not	1	23	15	attn	1	prompt_boundary	0	prompt_without	42	41	-2.6756417410714284	-3.25	-3.247349330357143	0.0026506696428572063	0.004615010930289154	0.004615010930289154
not	1	24	329	attn	1	prompt_boundary	0	prompt_without	100	99	-1.0377235412597656	-1.1561222076416016	-1.1572222709655762	-0.0011000633239746094	-0.009291180024164318	0.0
not	1	25	7	attn	1	prompt_boundary	0	prompt_without	35	34	-2.5540008544921875	-3.1946614583333335	-3.1964925130208335	-0.0018310546875	-0.002858072864979874	0.0
not	1	22	23	attn	2	prompt_boundary	0	prompt_without	37	36	-3.5761393229166667	-4.10341796875	-4.105013020833334	-0.001595052083334103	-0.0030250648228190937	0.0
not	1	23	15	attn	2	prompt_boundary	0	prompt_without	42	41	-2.6756417410714284	-3.25	-3.253208705357143	-0.0032087053571427937	-0.005586592178770837	0.0
not	1	24	329	attn	2	prompt_boundary	0	prompt_without	100	99	-1.0377235412597656	-1.1561222076416016	-1.1539874076843262	0.0021347999572753906	0.01803060813532018	0.01803060813532018
not	1	25	7	attn	2	prompt_boundary	0	prompt_without	35	34	-2.5540008544921875	-3.1946614583333335	-3.188232421875	0.006429036458333481	0.010035011392596231	0.010035011392596231
not	1	22	23	attn	3	prompt_boundary	0	prompt_without	37	36	-3.5761393229166667	-4.10341796875	-4.102962239583333	0.0004557291666662522	0.0008643042350899665	0.0008643042350899665
not	1	23	15	attn	3	prompt_boundary	0	prompt_without	42	41	-2.6756417410714284	-3.25	-3.249302455357143	0.0006975446428572063	0.0012144765606024904	0.0012144765606024904
not	1	24	329	attn	3	prompt_boundary	0	prompt_without	100	99	-1.0377235412597656	-1.1561222076416016	-1.1525707244873047	0.003551483154296875	0.02999597261377366	0.02999597261377366
not	1	25	7	attn	3	prompt_boundary	0	prompt_without	35	34	-2.5540008544921875	-3.1946614583333335	-3.1908365885416665	0.0038248697916669627	0.005970196651291754	0.005970196651291754
not	1	22	23	attn	4	prompt_boundary	0	prompt_without	37	36	-3.5761393229166667	-4.10341796875	-4.097916666666666	0.005501302083333215	0.010433386837881004	0.010433386837881004
not	1	23	15	attn	4	prompt_boundary	0	prompt_without	42	41	-2.6756417410714284	-3.25	-3.2491629464285716	0.0008370535714283811	0.0014573718727225245	0.0014573718727225245
not	1	24	329	attn	4	prompt_boundary	0	prompt_without	100	99	-1.0377235412597656	-1.1561222076416016	-1.1547813415527344	0.0013408660888671875	0.011325010068465566	0.011325010068465566
not	1	25	7	attn	4	prompt_boundary	0	prompt_without	35	34	-2.5540008544921875	-3.1946614583333335	-3.1927490234375	0.0019124348958334814	0.002985098325645877	0.002985098325645877
