id	word	context	w_word	wo_word	followup	with-without_diff
7603	just	Hi honey! You’ll never guess what! My friends Julie and Alex are getting married!__eou__Wow that’s great news! They’re a great couple!	I know! Anyways I just talked to Alex’s best man and he is organizing the bachelor party It’s gonna be so much fun! All the groomsmen are thinking up all the wacky and crazy things we are going to do that night.	I know! Anyways I talked to Alex’s best man and he is organizing the bachelor party It’s gonna be so much fun! All the groomsmen are thinking up all the wacky and crazy things we are going to do that night.	You aren’t going to a strip club, are you? I don’t want you getting a lap dance from some stripper with the excuse that it’s your friends party.	0.004895906341964906
7604	just	Man, I’m freaking out! You gotta help me!__eou__Whoa, whoa, take it easy, relax. Geez, you’re sweating like a pig! What’s going on?	I can’t go through with this! I just can’t! I’m not ready for marriage! What was I thinking? I’m only thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	I can’t go through with this! I can’t! I’m not ready for marriage! What was I thinking? I’m only thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	What are you talking about? It wasn’t more than a month ago that you were rambling on about how you are tired of living the life of a bachelor and how you envy your friends that have a family!	0.014377328858387495
7605	just	Are you ok? You seem a bit anxious.__eou__Yeah, I'm OK, I have been having a lot of mood swings lately. I think it has to do with the pills my doctor prescribed that are causing chaos on my hormones.__eou__So you mean you feel ecstatic one minute and then blue the next?	Yeah, it's weird. For example just this morning I was feeling detached and lonely, even though there was really no reason to feel that way.	Yeah, it's weird. For example this morning I was feeling detached and lonely, even though there was really no reason to feel that way.	Well, maybe your mood will swing positively and you will feel confident, brave and hopeful!	-0.01546638308800441
7606	just	Have you read all these crazy things that are going on around the world?__eou__What do you mean?__eou__I was reading about how some people get tricked or drugged in their hotel rooms and have their organs removed! Then they are sold on the black market.	Don't tell me you actually believe all that? Don't be so gullible, they are just urban legends. They are just stories people make up to scare you.	Don't tell me you actually believe all that? Don't be so gullible, they are urban legends. They are stories people make up to scare you.	Well, I was also reading about how some popular songs have subliminal or even satanic messages if you play them backwards! Can you believe that?	0.05502776778719931
7611	just	Look at this newspaper article about this famous local medium. It says that she is really gifted and so popular now, that she is booked solid with appointments for the next twelve months!__eou__You don't really believe in all that hocus pocus mumbo jumbo, do you?__eou__Well, I have had many friends that went to a psychic and got their palms read and most of the things the psychic told her came true!	Of course it does! They tell you general and obvious things like that you will be successful or have a big house. I think most of the times they are just scam artists.	Of course it does! They tell you general and obvious things like that you will be successful or have a big house. I think most of the times they are scam artists.	Well, historically it is a practice that many cultures share. Reading the tarot cards, in the east they would even read tea leaves! I even heard that there are people that make you smoke a cigar, and then read your ashes.	0.005323952525018605
7614	just	Hey Michelle. Good to see you. Are you at lunch?	Oh hi Jim. No I just got back. I thought you were on vacation now.	Oh hi Jim. No I got back. I thought you were on vacation now.	No, I wish I was! I just got back from Spain actually.	0.17452738419202207
7617	just	Tom! How are you? We missed you at the party last night. Are you OK?__eou__I don’t know. I didn’t really feel like going out. I guess I’m feeling a little homesick.__eou__Come on. We’Ve been through this already! Look, I know the adjustment was hard when you first got here, but we agreed that you were gonna try and deal with it.	I was. It’s just that the holidays are coming up and I won’t be able to home because I can’t afford the airfare. I’m just longing for some of the comforts of home, like my mom’s cooking and being around my family.	I was. It’s that the holidays are coming up and I won’t be able to home because I can’t afford the airfare. I’m longing for some of the comforts of home, like my mom’s cooking and being around my family.	Yeah, it can get pretty lonely over the holidays. When I first got here, I’d get depressed and nostalgic for anything that reminded me of home. I almost let it get to me, but then I started going out, keeping myself busy and before I knew it, I was used to to it.	0.05839948641679893
7622	just	Ok ... I’ll talk to you later. Bye__eou__Carrie, are you ok? You seem a bit down.	I just got off the phone with my boyfriend. He is always getting upset and losing his temper over nothing. It’s so hard to talk to him at times.	I got off the phone with my boyfriend. He is always getting upset and losing his temper over nothing. It’s so hard to talk to him at times.	Maybe it’s just that he is stressed out from work or something. He does have a pretty nerve wracking job you know.	0.07013276454500961
7624	just	Wow, that terrible movie is finally over. Next time I’m picking the film, because I don’t want to end up seeing a chick flick.__eou__Well you should have picked, in the end you always complain about everything.	Not everything, just this film. Even the title is ridiculous, and it’s so long, those are the two and a half most wasted hours of my life, so much so that I’m thinking about asking them to give me my money back.	Not everything, this film. Even the title is ridiculous, and it’s so long, those are the two and a half most wasted hours of my life, so much so that I’m thinking about asking them to give me my money back.	I’m thinking of taking you back home. I thought we could have a nice evening, but you’re always so negative.	0.057527185421363924
7626	just	Hey man! How’s it hanging?	Hey man! Everything is just groovy baby!	Hey man! Everything is groovy baby!	Did you go to the roller rink on Saturday? I heard it was far out, man!	-0.04179722688636023
7632	just	Mike! What's going on, man! Long time no see!__eou__Hey, Pat! Yeah, I haven’t seen you in ages! How is going?	Things doing great! It’s funny running into you like this. Smell well, just last week I ran into Matt as well.	Things doing great! It’s funny running into you like this. Smell well, last week I ran into Matt as well.	Yeah? How’s he doing?	0.01264629052439803
7633	just	Hello everyone! I’m Rick Fields, and here with me is Bob Copeland.__eou__Howdy folks, and welcome to today’s game! You know, Rick, today is a key game between Russia and Canada. As you know, the winner will move on to the finals.	That’s right, and it looks like we’re just about ready to start the match. The ref is calling the players for the face-off ... and here we go! The Russians win possession and immediately set up their attack! Federal gets checked hard into the boards!	That’s right, and it looks like we’re about ready to start the match. The ref is calling the players for the face-off ... and here we go! The Russians win possession and immediately set up their attack! Federal gets checked hard into the boards!	Maurice Richard has the puck now, and passes it to the center. He shoots! Wow what a save by the goalie!	0.01961157959846327
7639	just	Dad, I’d like to borrow some money.__eou__Sure, Johnny, how much do you need? five bucks?__eou__Come on, Dad, I need thirty thousand. I wanna get into the market. You know, I’m tired of hearing all this news about the economic downturn, the inevitable recession, people stuffing their money in their mattresses. I look at this as an opportunity. This is a chance for me to get a jump start on building my nest egg.	I don’t know about that; with all the uncertainty in the markets right now, it would be a very unwise decision to invest. I don’t know if you’re aware son, but there has been a lot of turmoil in the markets recently. There have already been half a million layoffs in the last few months, and we have no idea how the proposed stimulus package will impact the economy. There’s just too much instability. I wouldn’t feel comfortable investing in this climate.	I don’t know about that; with all the uncertainty in the markets right now, it would be a very unwise decision to invest. I don’t know if you’re aware son, but there has been a lot of turmoil in the markets recently. There have already been half a million layoffs in the last few months, and we have no idea how the proposed stimulus package will impact the economy. There’s too much instability. I wouldn’t feel comfortable investing in this climate.	But look at it this way, every challenge is an opportunity. And anyway, I’m not talking about investing in the domestic market. There are emerging markets that promise great returns. Look at China, for example, they have 1.4 billion people, half a billion of whom have recently entered the middle class. Here alone the aggregate demand for consumer goods represents an amazing wealth generating opportunity.	0.012601468069009414
7654	just	Hello! Let me introduce myself. My name is Nancy.__eou__Nice to meet you, I'am Seven. I don't think I' Ve seen you around before.	No, I just started working here at IBM, I am assigned sale department.	No, I started working here at IBM, I am assigned sale department.	What do you do there?	0.12188396492234688
7665	just	There are so many environment problems in the world today. Do you think we can really solve them all or will destroy the world?__eou__I hope that world leaders can get together and agree on a plan for action, but I doubt it’ll happen before it’s too late.__eou__We need to solve the problem of air pollution before we destroy the atmosphere. There’s lots of clean, modern technology, but companies in developed countries say it’s expensive. Developing countries put more emphasis on economic development than on environment protection.	Everyone is looking at the issue in the short term, rather than the long term. It’s the same with the destruction of the rainforests. Countries and companies just want the wood. They’re not thinking about the long-term damage to the forests. We should also remember that the forests are an important natural habitat for thousands of species of animal and plant life.	Everyone is looking at the issue in the short term, rather than the long term. It’s the same with the destruction of the rainforests. Countries and companies want the wood. They’re not thinking about the long-term damage to the forests. We should also remember that the forests are an important natural habitat for thousands of species of animal and plant life.	In other parts of the world, especially in Africa, there is a problem with desertification. Climate change and over-farming are causing farmland to turn into desert. In means that people cannot grow enough food.	0.0014417967656168429
7670	just	What book is that?	I just bought a new atlas. I’m looking this map of the world. Look at Russia! That’s a vast country.	I bought a new atlas. I’m looking this map of the world. Look at Russia! That’s a vast country.	Canada, China, and the USA are huge too.	0.023226066871925966
7672	just	What do you do in summer?__eou__I love going out into the countryside for walks or bike ride. I love being out in the fresh summer air. How about you?	I don’t often go for walks, but I either play sports outside-you know, tennis or badminton-or just sit in the sunshine and read a good book.	I don’t often go for walks, but I either play sports outside-you know, tennis or badminton-or sit in the sunshine and read a good book.	What do you do in winter?	0.022241877694415102
7680	just	How are the children doing at sport?__eou__I’m very pleased with their performances. Timmy can cover the 100 meters in 12 seconds. That’s very fast for a kid his age.__eou__He’s not very good at the long jump though, is he?	He’s not bad. He can jump a distance of over four meters. I think he just prefers running to jumping. Jimmy’s very good at the high jump. He can jump over two meters. Again, that’s fine for someone his age.	He’s not bad. He can jump a distance of over four meters. I think he prefers running to jumping. Jimmy’s very good at the high jump. He can jump over two meters. Again, that’s fine for someone his age.	Two meters? That means that the high jump bar is above his head! Are any of them good at long-distance running?	0.01725056559795357
7730	just	Come on in. I am so glad you are here. We have been expecting you.__eou__Am I late for the party? Looks everyone is already here. Hope I didn’t miss something interesting.	No, you are just on time. We haven’t really started yet.	No, you are on time. We haven’t really started yet.	Great, here are some flowers for you. I hope you like them. I was not sure if the color will suit your new apartment.	0.017658230532552555
7750	just	Did you remember to bring back that software I lent to you?__eou__Oh, I’m sorry. It completely slipped my mind.	That’s ok. If you could just bring it in tomorrow, I would appreciate it.	That’s ok. If you could bring it in tomorrow, I would appreciate it.	Definitely, I’m really sorry.	0.014245139968978693
7763	just	Titanic made a hit! It was so touching.	But I see things rather differently.The heroin is not attractive and her acting is just so-so.	But I see things rather differently.The heroin is not attractive and her acting is so-so.	The heroin may not be attractive. I like the story, though.	0.02474462913744402
7769	just	What's up? You look depressed.	I just had a quarrel with him.	I had a quarrel with him.	Would you rather I taught him a lesson for you?	0.06309096507537104
7778	just	Hi, Monica, I got big news.__eou__You got a raise?	Not really, just take a wild guess.	Not really, take a wild guess.	You got promoted?	-0.035831675577005395
7785	just	Japanese is easy to learn.__eou__You're mistaken about it. As a matter of fact, it's very hard.	I don't think so.There' re so many familiar characters and they sound just like Chinese.	I don't think so.There' re so many familiar characters and they sound like Chinese.	You're quite right.But many Japanese learners begin with smiles on their faces and end up with tears in their eyes.	0.01070573491814697
7786	just	I am not sure what to do during the holidays, any suggestions?__eou__Well, going to a cinema, visiting the galleries, exhibitions and museums, finding and meeting old friends, exercising in the health club or mountain biking. There are so many good choices.	The problem is that I find all of them are full of fun. I just don’t know what to do first.	The problem is that I find all of them are full of fun. I don’t know what to do first.	Why not start with the most interesting one?	-0.0029719498181584036
7791	just	Let's have seafood tonight and then go see the new movie at Mall Cinema.Betsy told me it's a beautiful love story and I shouldn't miss it.__eou__Oh, Goodness, please not again.That' s what we did last week.__eou__No, we didn't. Last week we went to see that movie about a man's struggle against mental illness.	Right, it was a chick flick, just like this one, so what's the difference? Besides, this is the last week for the third movie in Destroyer series and I want to see that on a big screen. Action movies need to be seen in a theater on a big screen.	Right, it was a chick flick, like this one, so what's the difference? Besides, this is the last week for the third movie in Destroyer series and I want to see that on a big screen. Action movies need to be seen in a theater on a big screen.	Oh, yeah, and I did promise to see it with you if we went to that movie last week.But you liked that movie, didn't you?	0.008991488399462622
7796	just	Oh, it's getting late. I've got to run. It was nice talking to you, karren.__eou__Thanks, Tim.Nice meeting you, too.	I guess we'll see just around.	I guess we'll see around.	Ye, I hope so.well.Take it easy.	-0.11335799231458088
7819	just	What are you doing over the weekend, Sara?__eou__I'm planing to go balling tonight. Tomorrow I was hoping to see a movie. What about you?	I want to go camping, you know, just get a way for the weekend. I'm not sure I'll be able to, though.	I want to go camping, you know, get a way for the weekend. I'm not sure I'll be able to, though.	Why not?	0.03250873118271036
7838	just	Hey Kevin, what are you doing here? Don't you usually spend Tuesday nights at home studying?	I needed to get out of the house. My parents just went ballistic over something my older sister told them.	I needed to get out of the house. My parents went ballistic over something my older sister told them.	What did she tell them? Is she dropping out of college?	0.08362607371478203
7851	just	Even if our company didn't have a dress code, I still think people would wear formal clothing to work.__eou__I wouldn't be so sure ... People want to wear what they feel most comfortable in.	Maybe that's true for some positions, but I think the marketing and sales staff would definitely not agree. They dress for success! You can't go out on a sales call if you are dressed in jeans. It's just not respectful to you client.	Maybe that's true for some positions, but I think the marketing and sales staff would definitely not agree. They dress for success! You can't go out on a sales call if you are dressed in jeans. It's not respectful to you client.	I think what you wear is so overrated. I would rather have a down-to-earth, honest and solid sales person than a painted, patent leather, designer suite salesman.	0.020869013146437077
7860	just	The company is selecting three employees to attend the marketing seminar next month. Did you put your name in for it?__eou__No, I don't really care too much for seminars ... I find them to be either boring ot useless. I mean, how much can you really learn in one afternoon?	It's not just about the things that you learn, you know ... seminars are a really great opportunity to mingle and network with professionals in our industry from all over the nation. You can learn a few things, but more importantly, you rub shoulders with the business leaders and make contacts that could lead to potential sales or partnerships in the future. The social mixers are always more important than the seminars anyway.	It's not about the things that you learn, you know ... seminars are a really great opportunity to mingle and network with professionals in our industry from all over the nation. You can learn a few things, but more importantly, you rub shoulders with the business leaders and make contacts that could lead to potential sales or partnerships in the future. The social mixers are always more important than the seminars anyway.	I'm still not too jazzed about going ... I feel kind of awkward in those cocktail party situations.	0.017802222781367227
7866	just	So who does he think he is, anyway, I can't believe the way that my boss has been ordering everyone around lately, I mean, it's now like he is the CEO, or anything.__eou__Um ... Actually I am guessing you didn't get the MEMO. Your boss was selected to fill the vacancy in the CEO slot. He actually is the CEO now, or will be, as soon as the official press releases and hoopla is done with.	Yikes! you are joking, right? I can't believe it. No wonder he is so stressed and bossy lately. I thought he was just being ostentatious by giving orders to people and all the different departments. What big shoes to fill!	Yikes! you are joking, right? I can't believe it. No wonder he is so stressed and bossy lately. I thought he was being ostentatious by giving orders to people and all the different departments. What big shoes to fill!	No kidding! When the last CEO left, we were worried about the future of the company.	0.024434332938338077
7870	just	Such bad luck, 200 yuan was stolen by a thief on the bus today.	Don't be angry, you lose money just to avoid misfortune.	Don't be angry, you lose money to avoid misfortune.	Well, you can just comfort yourself like that.	-0.011166403013320725
7873	just	How are you getting along with your wife now?__eou__What can you expect? Not that good.__eou__What are you going to do then?	Just let it go.	Let it go.	How are your work now?	0.02794625725950972
7888	just	Anita, I’Ve been here only three days and you’re leaving already.	Just for a few weeks. I need this vacation. You’ll be all right. You know the project we’re working on, and you’re a good scientist. Don’t worry. I’ll be back as soon as I spend or gamble all my money.	For a few weeks. I need this vacation. You’ll be all right. You know the project we’re working on, and you’re a good scientist. Don’t worry. I’ll be back as soon as I spend or gamble all my money.	Gambling? Where?	0.07442863577067449
7889	just	Do you have much experience with kids?__eou__Yes. I have three sons. Actually I also have a grandson.	To tell you the truth, sometimes I regret having a baby so early. I have been making so many sacrifices just because my husband insisted on keeping the baby.	To tell you the truth, sometimes I regret having a baby so early. I have been making so many sacrifices because my husband insisted on keeping the baby.	I understand. I was in your position before. At that time I couldn’t depend on anyone taking care of the children for me. My husband seldom stayed at home.	0.030735010839025634
7897	just	What's the matter, Lisa? You don't look too good.	I just found out that my husband is cheating on me.	I found out that my husband is cheating on me.	You mean Mark? He seems like such an honest guy.	0.08727828979492158
7911	just	Hey, you, pick up that piece of garbage!__eou__Huh? Me?	Yeah, you. I just saw you throw a piece of garbage on the ground. Can't you read the No Littering sign? It's a $ 500 penalty for littering, so go pick it up and put it in the garbage can over there.	Yeah, you. I saw you throw a piece of garbage on the ground. Can't you read the No Littering sign? It's a $ 500 penalty for littering, so go pick it up and put it in the garbage can over there.	Why should I do that? It's only a piece of garbage. Why should you care?	0.010770098826824004
7929	just	Mom, you know that Andrea and I sometimes worry about you.	Really? Why would you worry about me? I’m just fine.	Really? Why would you worry about me? I’m fine.	You’re almost 70 years old, Mom! Don’t you think it would be better for you if you moved in with us?	4.163288570002699e-05
7930	just	So Kim, have you ever had anything stolen?__eou__Stolen? No, why?	My uncle just had his motorcycle stolen a few nights ago. I was just thinking about how clever criminals are these days.	My uncle had his motorcycle stolen a few nights ago. I was thinking about how clever criminals are these days.	Criminals are clever? They’re only successful when people are careless.	-0.020232968389756856
7934	just	Hey, what's the matter?	It doesn't matter. I just feel a little dizzy.	It doesn't matter. I feel a little dizzy.	Are you sure that this has nothing to do with sleep?	0.06665948274259703
7939	just	Do you remember Tina, my good friend?__eou__Yes.	She just broke up with her boyfriend.	She broke up with her boyfriend.	Well, that happens. I hope she is all right.	0.04775192195017208
7943	just	Hello 。 this is Susan.	Hello, I’m Mark. I’m just wondering if you are free this weekend.	Hello, I’m Mark. I’m wondering if you are free this weekend.	Yes, I think So.	0.03347288108453483
7970	just	Is this a photo of your family?	Yes, it is.It was taken just before I was leaving for college.	Yes, it is.It was taken before I was leaving for college.	You look so lovely.	0.06817652873503866
7998	just	I am not sure what to do during the holidays, any suggestions?__eou__Well, going to a cinema, visiting the galleries, exhibitions and museums, finding and meeting old friends, exercising in the health club or mountain biking. There are so many good choices.	The problem is that I find all of them are full of fun. I just don’t know what to do first.	The problem is that I find all of them are full of fun. I don’t know what to do first.	Why not start with the most interesting one?	-0.0029719498181584036
8000	just	Should we ask Jason to play? He's always watching movies on HBO.	I guess we should invite him. I just hope he doesn't start talking about Sylvester Stallone and Arnold Schwarzenegger again.	I guess we should invite him. I hope he doesn't start talking about Sylvester Stallone and Arnold Schwarzenegger again.	Oh, come on! The game is better with three people. Anyway, if we don't ask him to play, he'll be mad.	0.02116723191922798
8007	just	Jason, it's your turn.__eou__I hope I get an easy question like you did.__eou__You rolled a four. Let's see ... you landed on Foreign Films.	Oh, great. That's just my luck! I hate those arty movies.	Oh, great. That's my luck! I hate those arty movies.	Well, too bad. So, what foreign film won an Oscar in 1993?	0.04201871935227519
8008	just	Great! I landed on Classic Movies.__eou__I didn't know you liked old movies.__eou__I love them, especially the all-time greats like Gone With the Wind.	You're so right! Today's movies are just too commercial!	You're so right! Today's movies are too commercial!	Sometimes I think Oscars are only awarded to movies that make a lot of money.	0.032373661522547614
8011	just	I can't believe it! I lost.__eou__It looks like you have to buy tickets for us, Jason. And we're not going to see an action movie!__eou__That's not fair, you got all the easy questions.	I guess that's just the luck of the draw.	I guess that's the luck of the draw.	I want a rematch. Let's play again.	0.01936019031195868
8017	just	Doris, Helen Mall is having a big sale this weekend. Do you wanna go?__eou__Don't feel like it. I'm broke.__eou__Well, we can still do some window shopping, can we?	Just look around? Nah, that’s boring.	Look around? Nah, that’s boring.	I'll go by myself then.	0.003425897696079261
8023	just	Hi, Ellen. That outfit looks terrific!__eou__Thanks, Jim. I didn’t think guys paid attention to stuff like that.	No, we just don’t usually admit it!	No, we don’t usually admit it!	Well, thanks for the compliment anyway!	0.03496780150261358
8024	just	Jack! Do you want to see a picture of my new puppy?__eou__Sure. I thought people only showed off pictures of their new babies, not new pets!	Well, this is my new baby. He’s just as much trouble. That’s for sure! But, he’s a lot of fun!	Well, this is my new baby. He’s as much trouble. That’s for sure! But, he’s a lot of fun!	I see what you mean. He’s really cute. How old is he?	0.042758361710294235
8025	just	Hi, Alex. How are you doing?	Just fine, Karen. I’m just taking a breather from all this paper work!	Fine, Karen. I’m taking a breather from all this paper work!	I know the feeling. I’m calling to let you know about this new Italian place I found. It’s right around the corner.	0.06069881378701236
8070	just	Come on in. I am so glad you are here. We have been expecting you.__eou__Am I late for the party? Looks everyone is already here. Hope I didn’t miss something interesting.	No, you are just on time. We haven’t really started yet.	No, you are on time. We haven’t really started yet.	Great, here are some flowers for you. I hope you like them. I was not sure if the color will suit your new apartment.	0.017658230532552555
8072	just	Any idea about James? He’s a pain in the neck.	Guess what? He has just got the sack.	Guess what? He has got the sack.	Oh, is that so?	0.10182770054514778
8076	just	I am not sure what to do during the holidays, any suggestions?__eou__Well, going to a cinema, visiting the galleries, exhibitions and museums, finding and meeting old friends, exercising in the health club or mountain biking. There are so many good choices.	The problem is that I find all of them are full of fun. I just don’t know what to do first.	The problem is that I find all of them are full of fun. I don’t know what to do first.	Why not start with the most interesting one?	-0.0029719498181584036
8094	just	If I can improve my vertical jump a few more inches, I think beach volleyball might be my ticket.	But whenever we play, you just sit on the sand, drink beer, and watch the girls!	But whenever we play, you sit on the sand, drink beer, and watch the girls!	It's a beautiful sport, isn't it?	0.06426087197314967
8096	just	Are you ready, honey?__eou__Sorry, not yet! can you help me to select the dress? i don, t what i should wear to fit thinner party.	Just dress formal.	Dress formal.	How about transom?	0.03347560123321225
8102	just	You didn’t show up in the morning meeting. What’s up?	Well, I just came in. I worked overtime yesterday. Some statistics and very important documents seemed to be inaccurate. So I stayed to double check them. The boss was aware of my very late work of last night. So before he left office, he told me I could come one hour later this morning.	Well, I came in. I worked overtime yesterday. Some statistics and very important documents seemed to be inaccurate. So I stayed to double check them. The boss was aware of my very late work of last night. So before he left office, he told me I could come one hour later this morning.	But you still look a little bit tired. What time did you leave?	0.041375582862213545
8106	just	A friend of mine has been taking an online career planning course these days. He told me the other day he has learned a lot from it. He recommended me to subscribe to it. What do you say?__eou__I think it is good if we know enough about career planning. We will make wiser choices. What else did he tell you about it?	Well, just something in general, like several key steps in planning career and how to set specific and tenable goals.	Well, something in general, like several key steps in planning career and how to set specific and tenable goals.	Sounds practical! To be honest, sometimes I feel puzzled about my future career. I am not sure if this job suits me the best though I work very hard on it and enjoy being a hard worker. I have always wanted to try something else and learn some new skills.	0.03251414351238813
8107	just	Look at this survey conducted by a website. A quarter of the employees will spend an average of 10 minutes everyday online doing personal things. Hi, Francis, what about you?	Well, I just spend 15 minutes as so checking my stock bonds and booking an air ticket for my mother. Anyway, I have done all my work and it is about the time to leave.	Well, I spend 15 minutes as so checking my stock bonds and booking an air ticket for my mother. Anyway, I have done all my work and it is about the time to leave.	Though our company doesn’t have a return policy, limiting the personal use of internet, I don’t think the boss will like us to do that.	0.01623771744293867
8115	just	Gross! What are you doing to yourself?	Chill! I'm just curling my eyelashes.	Chill! I'm curling my eyelashes.	It looks like some kind of primitive form of torture.	0.06143227975365928
8120	just	Tomorrow will be my first day at work, what do you think I should be wearing?__eou__Well, if you want to look professional, serious and more conservative, a blue dress, white shirt and not-too-high shoes would be the best choice. But sometimes, very formal clothes will keep you at a distance from your colleagues. It depends on the company’s dress code.	Indeed, I found most of the employees dress casually when I went to the interview. Only the manager was in suit and tie and he just came back from a ceremony. It seems that their dress code is not that formal. Probably, I should put on car key and simple shirt.	Indeed, I found most of the employees dress casually when I went to the interview. Only the manager was in suit and tie and he came back from a ceremony. It seems that their dress code is not that formal. Probably, I should put on car key and simple shirt.	Whatever you choose, make sure they are neat and clean.	0.02476980746736679
8128	just	Did you meet the new girl in our sales department. She is taking the place of Maggie during her alternative leave.__eou__Did they finally fill that post, how come I haven't seen her? She must have not been inducted yet.__eou__I guess not, They haven't officially introduced her to the whole staff yet, she barely started yesterday.	Is she just working temporarily? What are they going to do when Maggie comes back from leave.	Is she working temporarily? What are they going to do when Maggie comes back from leave.	If the new girl is competent, maybe they will promote her when that time comes.	0.012585389779804057
8129	just	Any plans tonight?__eou__Not really, do you?	Well, I am wondering if we took a hang-out for a drink or something. You know, I just came back from a really tough interview. I was quite nervous during the interview. I really want to have the job. Right now, I am still a little on the edge. I am not sure if I could convince them during the interview.	Well, I am wondering if we took a hang-out for a drink or something. You know, I came back from a really tough interview. I was quite nervous during the interview. I really want to have the job. Right now, I am still a little on the edge. I am not sure if I could convince them during the interview.	Take it easy. It is all over now. How was it going, anyway?	0.09005359299637083
8130	just	Have you read the new rules about using cell phone at work?__eou__Yes, not bad. Like turn your cell phone ringer off and find a private place to make calls which it’s showing your respect to your co-workers.__eou__Well, but for this one, don’t bring your cell phone to meetings, I think it is not reasonable. What if there are some important calls?	Well, this one is not compulsory. It is just suggestion.	Well, this one is not compulsory. It is suggestion.	I didn’t pay attention to that.	0.04531262657335322
8149	just	Here are the leads from last week's exhibit as a trade show. There are about forty or so that are hot. You should contact them immediately, in the next twenty-four hours if you can. The rest are categorized according to potential and interest.You can see we've got our hot stack, our warm stack, our lukewarm, and our cold but not dead stack.__eou__Haha ... please don't tell me you've got a dead stack. I hate making cold calls ...	Don't worry, most of the leads on mildly interested, if not strongly interested. We've just got to make sure the Hot ones are contacted right away. And even the contacts that for what ever reason aren't prepared to make an order now, they might be interested in the future. Please be conscanciouss about getting a hold of everyone of these leads. We've spent a big chunk of marketing budget to find these people. I don't want our investment to go down the drain.	Don't worry, most of the leads on mildly interested, if not strongly interested. We've got to make sure the Hot ones are contacted right away. And even the contacts that for what ever reason aren't prepared to make an order now, they might be interested in the future. Please be conscanciouss about getting a hold of everyone of these leads. We've spent a big chunk of marketing budget to find these people. I don't want our investment to go down the drain.	Don't worry, I've gotchy covered.	0.00912525196034597
8155	just	Hi, Jack. Long time no see!__eou__Yeah. How's everything going?__eou__Not bad. At least I am still alive.	Just alive? I guess you are some lucky guy. I heard you are going out with Jane.	Alive? I guess you are some lucky guy. I heard you are going out with Jane.	Where did you get that idea?	-0.06590520337654882
8168	just	Do you like traveling?	Yes. I’Ve just come back from Scotland.	Yes. I’Ve come back from Scotland.	Where did you visit?	0.31612257162729884
8174	just	Did you go to see Michael last night?	Yes, He had just bought a new motorcycle.	Yes, He had bought a new motorcycle.	Did he let you ride it?	0.08089847211986978
8178	just	Good morning, Jerry.How' s everything?	Fine, just fine.Thanks.	Fine, fine.Thanks.	Doing anything for lunch?	0.12328480048613111
8182	just	How nice it is here__eou__You can say that again. The sunny shining and there’s pleasant raise. it’s so lovely	I’Ve heard the whether here is ideal, just like spring most of the year	I’Ve heard the whether here is ideal, like spring most of the year	That’s correct. we have four seasons of spring	0.021102288840473715
8196	just	Wow! What happened to you? You look sad.	I just lost my job. My boss just told me.	I lost my job. My boss told me.	That's unbelievable. Why did this happen?	0.09123467779778816
8197	just	Oh, it's getting late. I've got to run.It was nice talking to you, karren.__eou__Thanks, Tim.Nice meeting you, too.	I guess we'll see just around.	I guess we'll see around.	Ye, I hope so.well.Take it easy.	-0.12239361122041625
8201	just	What are you doing over the weekend?__eou__I'm planing to go bolling tonight.Tomorrow I was hoping to see a movie.What about you?	I want to go camping, you know, just get a way for the weekend. I'm not sure I'll be able to, though.	I want to go camping, you know, get a way for the weekend. I'm not sure I'll be able to, though.	Why not?	0.03729559681083572
8211	just	What time is it, Tom?	Just a minute. It’s ten to nine by my watch.	A minute. It’s ten to nine by my watch.	Is it? I have no idea if I’m so late. I must be off now.	0.20245502546721816
8230	just	Let's take a coffee break, shall we?__eou__I wish I could, but I can't.	What keeps you so busy? You've been sitting there for hours. You've got to walk around.You just can't stay on the computer forever.	What keeps you so busy? You've been sitting there for hours. You've got to walk around.You can't stay on the computer forever.	Well, I am up to my neck in work. I've got to finish this report. Sarah needs it by noon. I don't want to be scolded if I can’t finish my work by the deadline.	-0.016042351839876012
8231	just	Do you have any tissue, Eve? I've used all mine.__eou__Here. Are you all right?	Thanks. I am all right. It's just my nose. It must be an allergy. Do you have any aspirin? I have a terrible headache.	Thanks. I am all right. It's my nose. It must be an allergy. Do you have any aspirin? I have a terrible headache.	I don't have an aspirin. Perhaps you should go to a doctor.	0.044432427869791624
8242	just	Hello.this is Susan.	Hello, I’m Mark. I’m just wondering if you are free this weekend	Hello, I’m Mark. I’m wondering if you are free this weekend	Yes, I think So.	0.031031963152763353
8252	just	Hey, Jack! Is Jenny coming with us?__eou__Yes. Why?	Nothing. I am just asking.	Nothing. I am asking.	Just asking?! Why is your face burning like mad? Ah-huh, someone has a crush on Jenny, doesn't he?	0.20208108138256797
8260	just	What newspaper are you reading?__eou__New York Times. I read it everyday.__eou__Why don't you read the local newspaper?	It's too biased. I just don't agree with their one-sided reporting.	It's too biased. I don't agree with their one-sided reporting.	New York Times is better?	-0.045823668655538
8277	just	Look at these newlyweds. They seem as if they are on top of the world.__eou__Yes, they do. It's great for them to tie the knot and get married.	People who have just got married feel that the world is right before them.	People who have got married feel that the world is right before them.	Nothing seems to be happier for them.	0.0798959938685102
