pool_row_index	pool_rank	source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	followup	particle	selection_score_per_token	selection_score_raw	fold_id	prompt_with	prompt_without	next_speaker
289	290	expanded_data	discourse_particle	108	only_3568	only	h	I need to buy some flowers for my wife.__eou__Perhaps you'd be interested in red roses.__eou__What would the roses cost me?	They're only $ 20 a dozen.	They're $ 20 a dozen.	I like the sound of that.		P	They're only $ 20 a dozen.	nucleus	base	0.9	1.0	20260416	2035962109	50	50	200	18	18	20 dollars is far too much to pay for a dozen roses.	20 dollars is far too much to pay for a dozen roses.	20 dollars is far too much to pay for a dozen roses.\nSpeaker 2: I'll give you half price, if you buy 6 dozen.\nSpeaker 1: What would that cost me?\nSpeaker 2: That would be $ 20 for a dozen.\nSpeaker 1: That would be $ 	-14.645843505859377	-15.86859130859375	-1.1266033466045673	-1.2206608698918269	13	13	-14.645843505859377	-15.86859130859375	-1.1266033466045673	-1.2206608698918269	1.222747802734375	0.0940575232872595	True	True	I like the sound of that.	only	0.0940575232872595	1.222747802734375	0	"Speaker 1: I need to buy some flowers for my wife.
Speaker 2: Perhaps you'd be interested in red roses.
Speaker 1: What would the roses cost me?
Speaker 2: They're only $ 20 a dozen.
Speaker 1: "	"Speaker 1: I need to buy some flowers for my wife.
Speaker 2: Perhaps you'd be interested in red roses.
Speaker 1: What would the roses cost me?
Speaker 2: They're $ 20 a dozen.
Speaker 1: "	Speaker 1
290	291	expanded_data	discourse_particle	99	only_3332	only	h	I'm so hungry! Can you buy me a burrito?__eou__I don't have any money to buy you a burrito.__eou__Please? I haven't eaten anything all day.	Look, I only have money to buy myself a burrito.	Look, I have money to buy myself a burrito.	I'm so hungry, I could eat a whole cow!		P	Look, I only have money to buy myself a burrito.	nucleus	base	0.9	1.0	20260416	1927734464	50	50	200	3	3	But I'm starving!	but i'm starving!	 But I'm starving!\nSpeaker 2: How can I give you one when I don't have any money to buy it?\nSpeaker 1: But, that's mean!\nSpeaker 2: I'm not being mean. I'm being realistic.\nSpeaker 1:  Realistic? But I'm	-6.73388671875	-7.20263671875	-1.34677734375	-1.44052734375	5	5	-6.73388671875	-7.20263671875	-1.34677734375	-1.44052734375	0.46875	0.09375	True	True	I'm so hungry, I could eat a whole cow!	only	0.09375	0.46875	0	"Speaker 1: I'm so hungry! Can you buy me a burrito?
Speaker 2: I don't have any money to buy you a burrito.
Speaker 1: Please? I haven't eaten anything all day.
Speaker 2: Look, I only have money to buy myself a burrito.
Speaker 1: "	"Speaker 1: I'm so hungry! Can you buy me a burrito?
Speaker 2: I don't have any money to buy you a burrito.
Speaker 1: Please? I haven't eaten anything all day.
Speaker 2: Look, I have money to buy myself a burrito.
Speaker 1: "	Speaker 1
291	292	expanded_data	discourse_particle	103	only_3393	only	h	Did you already wash your clothes today?	I've only washed my white clothes.	I've washed my white clothes.	Could you wash some of my dark clothes with yours?		P	I've only washed my white clothes.	nucleus	base	0.9	1.0	20260416	516774713	50	50	200	36	36	今日 洗濯した？	今日 洗濯した？	今日 洗濯した？\nSpeaker 2: ホワイト カラーのみ洗濯した。\nThere is a Japanese word 洗濯 which has to be washed before you can start to say your laundry. You may find that a Japanese word is quite straightforward but make sure you don't jump in too early	-15.224826097488403	-15.87855315208435	-2.1749751567840576	-2.26836473601205	7	7	-15.224826097488403	-15.87855315208435	-2.1749751567840576	-2.26836473601205	0.6537270545959473	0.0933895792279924	True	True	Could you wash some of my dark clothes with yours?	only	0.0933895792279924	0.6537270545959473	1	"Speaker 1: Did you already wash your clothes today?
Speaker 2: I've only washed my white clothes.
Speaker 1: "	"Speaker 1: Did you already wash your clothes today?
Speaker 2: I've washed my white clothes.
Speaker 1: "	Speaker 1
292	293	expanded_data	discourse_particle	89	only_2405	only	h	So the apartment comes unfurnished?__eou__This one is. I have another one that's furnished, but I'm not sure you'll like the furniture.__eou__We have tons of furniture. What we need are air conditioners.	This building is only four years old. It was built with central air.	This building is four years old. It was built with central air.	Just like in the States! That's perfect!		P	This building is only four years old. It was built with central air.	nucleus	base	0.9	1.0	20260416	2066819324	50	50	200	3	3	How big are the apartments?	how big are the apartments?	 How big are the apartments?\nSpeaker 2: Each one is about a thousand square feet. But the bedroom is pretty small, and the bathroom's kind of cramped.\nSpeaker 1: The rent seems awfully high.\nSpeaker 2: Yeah, but this neighborhood's really convenient. You can walk to everything	-11.611602783203123	-12.1717529296875	-1.9352671305338545	-2.02862548828125	6	6	-11.611602783203123	-12.1717529296875	-1.9352671305338545	-2.02862548828125	0.560150146484375	0.0933583577473957	True	True	Just like in the States! That's perfect!	only	0.0933583577473957	0.560150146484375	1	"Speaker 1: So the apartment comes unfurnished?
Speaker 2: This one is. I have another one that's furnished, but I'm not sure you'll like the furniture.
Speaker 1: We have tons of furniture. What we need are air conditioners.
Speaker 2: This building is only four years old. It was built with central air.
Speaker 1: "	"Speaker 1: So the apartment comes unfurnished?
Speaker 2: This one is. I have another one that's furnished, but I'm not sure you'll like the furniture.
Speaker 1: We have tons of furniture. What we need are air conditioners.
Speaker 2: This building is four years old. It was built with central air.
Speaker 1: "	Speaker 1
293	294	expanded_data	discourse_particle	119	only_4172	only	h	This man looks very handsome.Is he married?__eou__Sure.He has already married, a father of two boys.__eou__Oh, I can't believe it.He looks very young.	He took the picture when he was only 21 years old.	He took the picture when he was 21 years old.	I see.		P	He took the picture when he was only 21 years old.	nucleus	base	0.9	1.0	20260416	1706059398	50	50	200	24	24	21!Wow, he was very young.He must be successful.	21!wow, he was very young.he must be successful.	21!Wow, he was very young.He must be successful.\nSpeaker 2: He is.Well, you know, life has changed him a lot.\nSpeaker 1: He looks taller.\nSpeaker 2: He is taller than before.\nSpeaker 1: He is not so handsome?\nSpeaker 2:	-28.81658935546875	-30.02752685546875	-2.2166607196514425	-2.309809758112981	13	13	-28.81658935546875	-30.02752685546875	-2.2166607196514425	-2.309809758112981	1.2109375	0.0931490384615383	True	True	I see.	only	0.0931490384615383	1.2109375	1	"Speaker 1: This man looks very handsome.Is he married?
Speaker 2: Sure.He has already married, a father of two boys.
Speaker 1: Oh, I can't believe it.He looks very young.
Speaker 2: He took the picture when he was only 21 years old.
Speaker 1: "	"Speaker 1: This man looks very handsome.Is he married?
Speaker 2: Sure.He has already married, a father of two boys.
Speaker 1: Oh, I can't believe it.He looks very young.
Speaker 2: He took the picture when he was 21 years old.
Speaker 1: "	Speaker 1
294	295	expanded_data	discourse_particle	68	only_965	only	h	Excuse me, where is the Beijing Railway Station?__eou__You can take the subway to get there.__eou__How long will it take to get there?	It takes only ten minutes.	It takes ten minutes.	May I take a bus or a taxi to get there?		P	It takes only ten minutes.	nucleus	base	0.9	1.0	20260416	1127606969	50	50	200	3	3	。。。。。。	。。。。。。	。。。。。。	-7.9443359375	-8.2236328125	-2.6481119791666665	-2.7412109375	3	3	-7.9443359375	-8.2236328125	-2.6481119791666665	-2.7412109375	0.279296875	0.0930989583333334	True	True	May I take a bus or a taxi to get there?	only	0.0930989583333334	0.279296875	1	"Speaker 1: Excuse me, where is the Beijing Railway Station?
Speaker 2: You can take the subway to get there.
Speaker 1: How long will it take to get there?
Speaker 2: It takes only ten minutes.
Speaker 1: "	"Speaker 1: Excuse me, where is the Beijing Railway Station?
Speaker 2: You can take the subway to get there.
Speaker 1: How long will it take to get there?
Speaker 2: It takes ten minutes.
Speaker 1: "	Speaker 1
295	296	expanded_data	discourse_particle	79	only_1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P	I can only afford about 300 pounds a month.	nucleus	base	0.9	1.0	20260416	213238679	50	50	200	47	46	300 pounds? You’re better off buying a lottery ticket.	300 pounds? you’re better off buying a lottery ticket.	300 pounds? You’re better off buying a lottery ticket.\nSpeaker 2: Why’s that?\nSpeaker 1: If you put that 300 pounds into a lottery, and match all the numbers, you’ll win a fortune.\nSpeaker 2: And live in a mansion.\nSpeaker 1: That’s right	-21.525962829589844	-22.63256454467773	-1.7938302357991536	-1.8860470453898115	12	12	-21.525962829589844	-22.63256454467773	-1.7938302357991536	-1.8860470453898115	1.1066017150878906	0.0922168095906577	True	True	Looks like you’re not going to get more than a bedroom in a shared flat with that.	only	0.0922168095906577	1.1066017150878906	1	"Speaker 1: How is your house hunting going?
Speaker 2: Not very well. I haven’t found anything within my price range yet.
Speaker 1: How much are you looking to spend?
Speaker 2: I can only afford about 300 pounds a month.
Speaker 1: "	"Speaker 1: How is your house hunting going?
Speaker 2: Not very well. I haven’t found anything within my price range yet.
Speaker 1: How much are you looking to spend?
Speaker 2: I can afford about 300 pounds a month.
Speaker 1: "	Speaker 1
296	297	expanded_data	discourse_particle	110	only_3674	only	h	Mr. : For tomorrow, read pages 12 to 20. Then do exercises one through ten on page 21.__eou__Do we have to type out our homework?	Mr. : No. You only do that when you write reports.	Mr. : No. You do that when you write reports.	Is there anything else?		P	Mr. : No. You only do that when you write reports.	nucleus	base	0.9	1.0	20260416	55811948	50	50	200	6	6	Și au fost foarte bine!	și au fost foarte bine!	Și au fost foarte bine!\nInterview with Adrian: What’s it like to have a pet?	-28.57991600036621	-29.501968383789062	-2.857991600036621	-2.9501968383789063	10	10	-28.57991600036621	-29.501968383789062	-2.857991600036621	-2.9501968383789063	0.9220523834228516	0.0922052383422853	True	True	Is there anything else?	only	0.0922052383422853	0.9220523834228516	0	"Speaker 1: Mr. : For tomorrow, read pages 12 to 20. Then do exercises one through ten on page 21.
Speaker 2: Do we have to type out our homework?
Speaker 1: Mr. : No. You only do that when you write reports.
Speaker 2: "	"Speaker 1: Mr. : For tomorrow, read pages 12 to 20. Then do exercises one through ten on page 21.
Speaker 2: Do we have to type out our homework?
Speaker 1: Mr. : No. You do that when you write reports.
Speaker 2: "	Speaker 2
297	298	expanded_data	discourse_particle	99	only_3332	only	h	I'm so hungry! Can you buy me a burrito?__eou__I don't have any money to buy you a burrito.__eou__Please? I haven't eaten anything all day.	Look, I only have money to buy myself a burrito.	Look, I have money to buy myself a burrito.	I'm so hungry, I could eat a whole cow!		P	Look, I only have money to buy myself a burrito.	nucleus	base	0.9	1.0	20260416	1927734464	50	50	200	25	25	It's okay, I understand.	it's okay, i understand.	 It's okay, I understand.\nSpeaker 2: Well, that's really sweet. You must be very hungry.\nSpeaker 1: Can you buy me a burrito? I haven't eaten anything all day.\nSpeaker 2: I don't have enough money to buy you a burrito. I have	-12.8026123046875	-13.44482421875	-1.8289446149553568	-1.9206891741071428	7	7	-12.8026123046875	-13.44482421875	-1.8289446149553568	-1.9206891741071428	0.6422119140625	0.0917445591517855	True	True	I'm so hungry, I could eat a whole cow!	only	0.0917445591517855	0.6422119140625	0	"Speaker 1: I'm so hungry! Can you buy me a burrito?
Speaker 2: I don't have any money to buy you a burrito.
Speaker 1: Please? I haven't eaten anything all day.
Speaker 2: Look, I only have money to buy myself a burrito.
Speaker 1: "	"Speaker 1: I'm so hungry! Can you buy me a burrito?
Speaker 2: I don't have any money to buy you a burrito.
Speaker 1: Please? I haven't eaten anything all day.
Speaker 2: Look, I have money to buy myself a burrito.
Speaker 1: "	Speaker 1
298	299	expanded_data	discourse_particle	64	only_660	only	h	What kind of lease is it?__eou__It's a one-year lease.	Can I have a month-to-month lease? I only want to rent the apartment for five months.	Can I have a month-to-month lease? I want to rent the apartment for five months.	No, all the leases are for one year. We don't have month-to-month leases.		P	Can I have a month-to-month lease? I only want to rent the apartment for five months.	nucleus	base	0.9	1.0	20260416	141977265	50	50	200	11	11	18 months, minimum.	18 months, minimum.	18 months, minimum.\nSpeaker 1: I'll give you a year.\nSpeaker 2: And the rent?\nSpeaker 1: Here's $10,000.\nSpeaker 2: You can rent it for a year for $10,000.\nSpeaker 1: And I get to furnish the apartment and	-13.0361328125	-13.4931640625	-2.6072265625	-2.6986328125	5	5	-13.0361328125	-13.4931640625	-2.6072265625	-2.6986328125	0.45703125	0.0914062499999999	True	True	No, all the leases are for one year. We don't have month-to-month leases.	only	0.0914062499999999	0.45703125	0	"Speaker 1: What kind of lease is it?
Speaker 2: It's a one-year lease.
Speaker 1: Can I have a month-to-month lease? I only want to rent the apartment for five months.
Speaker 2: "	"Speaker 1: What kind of lease is it?
Speaker 2: It's a one-year lease.
Speaker 1: Can I have a month-to-month lease? I want to rent the apartment for five months.
Speaker 2: "	Speaker 2
299	300	expanded_data	discourse_particle	103	only_3393	only	h	Did you already wash your clothes today?	I've only washed my white clothes.	I've washed my white clothes.	Could you wash some of my dark clothes with yours?		P	I've only washed my white clothes.	nucleus	base	0.9	1.0	20260416	516774713	50	50	200	15	15	2kg is a little much.	2kg is a little much.	2kg is a little much.\nSpeaker 2: So I want to use the washing machine this evening.	-24.4130859375	-25.0478515625	-3.487583705357143	-3.578264508928572	7	7	-24.4130859375	-25.0478515625	-3.487583705357143	-3.578264508928572	0.634765625	0.0906808035714288	True	True	Could you wash some of my dark clothes with yours?	only	0.0906808035714288	0.634765625	1	"Speaker 1: Did you already wash your clothes today?
Speaker 2: I've only washed my white clothes.
Speaker 1: "	"Speaker 1: Did you already wash your clothes today?
Speaker 2: I've washed my white clothes.
Speaker 1: "	Speaker 1
300	301	expanded_data	discourse_particle	101	only_3385	only	h	Are you going to eat anything with your sandwich?__eou__I may get some fruit.__eou__Oh really, what kind of fruit do you like?	I tend to only eat grapes and apples.	I tend to eat grapes and apples.	What kind of apples do you prefer?		P	I tend to only eat grapes and apples.	nucleus	base	0.9	1.0	20260416	1859154271	50	50	200	20	20	Umm, have you tried all different kinds of fruit?	umm, have you tried all different kinds of fruit?	 Umm, have you tried all different kinds of fruit?\nSpeaker 2:  No. I don’t know.\nSpeaker 1:  Oh, but you’d like to try?\nSpeaker 2:  Yes, I guess so.\nSpeaker 1:  We can try different kinds	-27.6522216796875	-28.737579345703125	-2.304351806640625	-2.3947982788085938	12	12	-27.6522216796875	-28.737579345703125	-2.304351806640625	-2.3947982788085938	1.085357666015625	0.0904464721679687	True	True	What kind of apples do you prefer?	only	0.0904464721679687	1.085357666015625	0	"Speaker 1: Are you going to eat anything with your sandwich?
Speaker 2: I may get some fruit.
Speaker 1: Oh really, what kind of fruit do you like?
Speaker 2: I tend to only eat grapes and apples.
Speaker 1: "	"Speaker 1: Are you going to eat anything with your sandwich?
Speaker 2: I may get some fruit.
Speaker 1: Oh really, what kind of fruit do you like?
Speaker 2: I tend to eat grapes and apples.
Speaker 1: "	Speaker 1
301	302	expanded_data	discourse_particle	86	only_2118	only	h	Hello, may I help you?__eou__Yes, I'd like to have this parcel delivered to Shanghai.	Oh, we only take care of mail. For parcels, you can go to the next window.	Oh, we take care of mail. For parcels, you can go to the next window.	Thanks! ... Hello, I have a parcel to deliver.		P	Oh, we only take care of mail. For parcels, you can go to the next window.	nucleus	base	0.9	1.0	20260416	415006148	50	50	200	30	30	1f you are telling me that they can deliver parcels. How can they have their own window?	1f you are telling me that they can deliver parcels. how can they have their own window?	1f you are telling me that they can deliver parcels. How can they have their own window?\nSpeaker 1: The window for parcels is on the left.\nSpeaker 2: Thank you. (turns to the left) Excuse me, where can I get a stamp for this letter?\nSpeaker 3	-51.3314208984375	-53.13824462890625	-2.566571044921875	-2.6569122314453124	20	20	-51.3314208984375	-53.13824462890625	-2.566571044921875	-2.6569122314453124	1.80682373046875	0.0903411865234375	True	True	Thanks! ... Hello, I have a parcel to deliver.	only	0.0903411865234375	1.80682373046875	1	"Speaker 1: Hello, may I help you?
Speaker 2: Yes, I'd like to have this parcel delivered to Shanghai.
Speaker 1: Oh, we only take care of mail. For parcels, you can go to the next window.
Speaker 2: "	"Speaker 1: Hello, may I help you?
Speaker 2: Yes, I'd like to have this parcel delivered to Shanghai.
Speaker 1: Oh, we take care of mail. For parcels, you can go to the next window.
Speaker 2: "	Speaker 2
302	303	expanded_data	discourse_particle	75	only_1493	only	h	Jane! What an enchanting skirt you have on!__eou__Thank you! Guess how much it costs.__eou__Bright colors, smooth material, exquisite craftsmanship, soft lines ... Darling, it looks elegant on you! It can't be any cheap stuff. Something around two hundred, I guess.	Your offer is way off the mark. It set me back only sixty-five.	Your offer is way off the mark. It set me back sixty-five.	Then you got a windfall! Was sixty-five the original price, or did you get a special discount?		P	Your offer is way off the mark. It set me back only sixty-five.	nucleus	base	0.9	1.0	20260416	1520037294	50	50	200	27	27	65? That's unbelievable! For just 65 dollars, I'll take it off your hands right now.	65? that's unbelievable! for just 65 dollars, i'll take it off your hands right now.	65? That's unbelievable! For just 65 dollars, I'll take it off your hands right now.\nSpeaker 2: How much are you willing to pay?\nSpeaker 1: 80, that's my final offer.\nSpeaker 2: I'll agree to that.\nSpeaker 1: I'll take	-33.487457275390625	-35.473388671875	-1.522157148881392	-1.6124267578125	22	22	-33.487457275390625	-35.473388671875	-1.522157148881392	-1.6124267578125	1.985931396484375	0.0902696089311079	True	True	Then you got a windfall! Was sixty-five the original price, or did you get a special discount?	only	0.0902696089311079	1.985931396484375	0	"Speaker 1: Jane! What an enchanting skirt you have on!
Speaker 2: Thank you! Guess how much it costs.
Speaker 1: Bright colors, smooth material, exquisite craftsmanship, soft lines ... Darling, it looks elegant on you! It can't be any cheap stuff. Something around two hundred, I guess.
Speaker 2: Your offer is way off the mark. It set me back only sixty-five.
Speaker 1: "	"Speaker 1: Jane! What an enchanting skirt you have on!
Speaker 2: Thank you! Guess how much it costs.
Speaker 1: Bright colors, smooth material, exquisite craftsmanship, soft lines ... Darling, it looks elegant on you! It can't be any cheap stuff. Something around two hundred, I guess.
Speaker 2: Your offer is way off the mark. It set me back sixty-five.
Speaker 1: "	Speaker 1
303	304	expanded_data	discourse_particle	95	only_2703	only	h	Who finances the magazine?	I don't know exactly. I only hear it's financed by a famous film star.	I don't know exactly. I hear it's financed by a famous film star.	Does it have a large circulation?		P	I don't know exactly. I only hear it's financed by a famous film star.	nucleus	base	0.9	1.0	20260416	845624254	50	50	200	10	10	そうですか。ということは彼の自伝もそんなにおいしい話はないんだ。	そうですか。ということは彼の自伝もそんなにおいしい話はないんだ。	そうですか。ということは彼の自伝もそんなにおいしい話はないんだ。\nSpeaker 2: そうなんですよ。ただ、そのレモンを皮取りして再販するだけの利用ですが。\nSpeaker 1: I've got this book about another film star. It's well-written.\n	-54.49951171875	-56.12158203125	-3.0277506510416665	-3.1178656684027777	18	18	-54.49951171875	-56.12158203125	-3.0277506510416665	-3.1178656684027777	1.6220703125	0.0901150173611111	True	True	Does it have a large circulation?	only	0.0901150173611111	1.6220703125	1	"Speaker 1: Who finances the magazine?
Speaker 2: I don't know exactly. I only hear it's financed by a famous film star.
Speaker 1: "	"Speaker 1: Who finances the magazine?
Speaker 2: I don't know exactly. I hear it's financed by a famous film star.
Speaker 1: "	Speaker 1
304	305	expanded_data	discourse_particle	86	only_2118	only	h	Hello, may I help you?__eou__Yes, I'd like to have this parcel delivered to Shanghai.	Oh, we only take care of mail. For parcels, you can go to the next window.	Oh, we take care of mail. For parcels, you can go to the next window.	Thanks! ... Hello, I have a parcel to deliver.		P	Oh, we only take care of mail. For parcels, you can go to the next window.	nucleus	base	0.9	1.0	20260416	415006148	50	50	200	48	48	1 wish to change this ten Yuan note into one with better condition.	1 wish to change this ten yuan note into one with better condition.	1 wish to change this ten Yuan note into one with better condition.\nSpeaker 1: We can't change it for you. Only exchange offices are allowed to do so.\nSpeaker 2: Well, where can I go?\nSpeaker 1: The exchange office is just round the corner, in the square.\nSpeaker	-38.807861328125	-40.063232421875	-2.771990094866072	-2.861659458705357	14	14	-38.807861328125	-40.063232421875	-2.771990094866072	-2.861659458705357	1.25537109375	0.0896693638392855	True	True	Thanks! ... Hello, I have a parcel to deliver.	only	0.0896693638392855	1.25537109375	1	"Speaker 1: Hello, may I help you?
Speaker 2: Yes, I'd like to have this parcel delivered to Shanghai.
Speaker 1: Oh, we only take care of mail. For parcels, you can go to the next window.
Speaker 2: "	"Speaker 1: Hello, may I help you?
Speaker 2: Yes, I'd like to have this parcel delivered to Shanghai.
Speaker 1: Oh, we take care of mail. For parcels, you can go to the next window.
Speaker 2: "	Speaker 2
305	306	expanded_data	discourse_particle	71	only_1142	only	h	Look! Allen has the mic!	I thought he only liked to listen!	I thought he liked to listen!	That was before he heard Stanley sing! I guess he couldn't stand it any more, so he decided to give it a try himself!		P	I thought he only liked to listen!	nucleus	base	0.9	1.0	20260416	529347650	50	50	200	7	7	Give it to him. He deserves it!	give it to him. he deserves it!	 Give it to him. He deserves it!\nSpeaker 2: Wow, we never expected this.\nSpeaker 1: That's so sweet! Thank you.\nSpeaker 2: Why, thank you.\nSpeaker 1: It's for being a wonderful listener.\nSpeaker 2: Is there anything more to say	-19.369140625	-20.175048828125	-2.152126736111111	-2.241672092013889	9	9	-19.369140625	-20.175048828125	-2.152126736111111	-2.241672092013889	0.805908203125	0.0895453559027776	True	True	That was before he heard Stanley sing! I guess he couldn't stand it any more, so he decided to give it a try himself!	only	0.0895453559027776	0.805908203125	0	"Speaker 1: Look! Allen has the mic!
Speaker 2: I thought he only liked to listen!
Speaker 1: "	"Speaker 1: Look! Allen has the mic!
Speaker 2: I thought he liked to listen!
Speaker 1: "	Speaker 1
306	307	expanded_data	discourse_particle	99	only_3332	only	h	I'm so hungry! Can you buy me a burrito?__eou__I don't have any money to buy you a burrito.__eou__Please? I haven't eaten anything all day.	Look, I only have money to buy myself a burrito.	Look, I have money to buy myself a burrito.	I'm so hungry, I could eat a whole cow!		P	Look, I only have money to buy myself a burrito.	nucleus	base	0.9	1.0	20260416	1927734464	50	50	200	8	8	But it's 7am, you just woke up.	but it's 7am, you just woke up.	 But it's 7am, you just woke up.\nSpeaker 2:  We can go to the store and use your student ID card to buy food. You could buy me food and I could pay you later, maybe even tomorrow.\nSpeaker 1: Oh, okay. I can do that. If	-26.94170379638672	-28.01212310791016	-2.2451419830322266	-2.334343592325846	12	12	-26.94170379638672	-28.01212310791016	-2.2451419830322266	-2.334343592325846	1.0704193115234375	0.0892016092936196	True	True	I'm so hungry, I could eat a whole cow!	only	0.0892016092936196	1.0704193115234375	0	"Speaker 1: I'm so hungry! Can you buy me a burrito?
Speaker 2: I don't have any money to buy you a burrito.
Speaker 1: Please? I haven't eaten anything all day.
Speaker 2: Look, I only have money to buy myself a burrito.
Speaker 1: "	"Speaker 1: I'm so hungry! Can you buy me a burrito?
Speaker 2: I don't have any money to buy you a burrito.
Speaker 1: Please? I haven't eaten anything all day.
Speaker 2: Look, I have money to buy myself a burrito.
Speaker 1: "	Speaker 1
307	308	expanded_data	discourse_particle	67	only_794	only	h	Can I have the window seat over there?__eou__Sorry, sir. That table has been booked.	Well, in that case, this table is the only choice.	Well, in that case, this table is the choice.	Actually you can have a window seat if you don't mind a ten-minute wait.		P	Well, in that case, this table is the only choice.	nucleus	base	0.9	1.0	20260416	1734541771	50	50	200	38	38	Yes, but you will be next to the wall. It’s not really that nice a table.	yes, but you will be next to the wall. it’s not really that nice a table.	 Yes, but you will be next to the wall. It’s not really that nice a table.\nSpeaker 1: What do you mean, “not nice”? I don’t want to sit next to the wall. I like the window seat.\nSpeaker 2: What I meant was the table next to the	-39.65533447265625	-41.431190490722656	-1.9827667236328128	-2.071559524536133	20	20	-39.65533447265625	-41.431190490722656	-1.9827667236328128	-2.071559524536133	1.7758560180664062	0.0887928009033203	True	True	Actually you can have a window seat if you don't mind a ten-minute wait.	only	0.0887928009033203	1.7758560180664062	0	"Speaker 1: Can I have the window seat over there?
Speaker 2: Sorry, sir. That table has been booked.
Speaker 1: Well, in that case, this table is the only choice.
Speaker 2: "	"Speaker 1: Can I have the window seat over there?
Speaker 2: Sorry, sir. That table has been booked.
Speaker 1: Well, in that case, this table is the choice.
Speaker 2: "	Speaker 2
308	309	expanded_data	discourse_particle	101	only_3385	only	h	Are you going to eat anything with your sandwich?__eou__I may get some fruit.__eou__Oh really, what kind of fruit do you like?	I tend to only eat grapes and apples.	I tend to eat grapes and apples.	What kind of apples do you prefer?		P	I tend to only eat grapes and apples.	nucleus	base	0.9	1.0	20260416	1859154271	50	50	200	11	11	Hmm, okay.  Do you like wine?	hmm, okay. do you like wine?	 Hmm, okay.  Do you like wine?\nSpeaker 2: Yes, I do.\nSpeaker 1: Me too.  Do you prefer a white wine, red wine or Rose?\nSpeaker 2: Well, usually white wine.\nSpeaker 1: Me too.  I know I like white	-30.529586791992188	-31.504379272460938	-2.7754169810901987	-2.864034479314631	11	11	-30.529586791992188	-31.504379272460938	-2.7754169810901987	-2.864034479314631	0.97479248046875	0.0886174982244321	True	True	What kind of apples do you prefer?	only	0.0886174982244321	0.97479248046875	0	"Speaker 1: Are you going to eat anything with your sandwich?
Speaker 2: I may get some fruit.
Speaker 1: Oh really, what kind of fruit do you like?
Speaker 2: I tend to only eat grapes and apples.
Speaker 1: "	"Speaker 1: Are you going to eat anything with your sandwich?
Speaker 2: I may get some fruit.
Speaker 1: Oh really, what kind of fruit do you like?
Speaker 2: I tend to eat grapes and apples.
Speaker 1: "	Speaker 1
309	310	expanded_data	discourse_particle	61	only_491	only	h	Excuse me. Can you tell me where the Wal-Mart supermarket is?__eou__Turn right at the second crossing and then go straight for two blocks.__eou__Is it far from here?	No, it’s only ten-minute's walk.	No, it’s ten-minute's walk.	Thanks a lot.		P	No, it’s only ten-minute's walk.	nucleus	base	0.9	1.0	20260416	732949419	50	50	200	32	32	请告诉我哪里有 Walmart 超市.	请告诉我哪里有 walmart 超市.	"请告诉我哪里有 Walmart 超市.\nSpeaker 2: 第二个十字路口转弯，然后向前走两座楼.\nSpeaker 1: 我们可以这么说： 这家Wal-Mart 总是能 让顾客满意的吗？We can say, ""Does Wal-Mart"	-17.397232055664062	-18.19293212890625	-1.9330257839626737	-2.0214369032118054	9	9	-17.397232055664062	-18.19293212890625	-1.9330257839626737	-2.0214369032118054	0.7957000732421875	0.0884111192491317	True	True	Thanks a lot.	only	0.0884111192491317	0.7957000732421875	0	"Speaker 1: Excuse me. Can you tell me where the Wal-Mart supermarket is?
Speaker 2: Turn right at the second crossing and then go straight for two blocks.
Speaker 1: Is it far from here?
Speaker 2: No, it’s only ten-minute's walk.
Speaker 1: "	"Speaker 1: Excuse me. Can you tell me where the Wal-Mart supermarket is?
Speaker 2: Turn right at the second crossing and then go straight for two blocks.
Speaker 1: Is it far from here?
Speaker 2: No, it’s ten-minute's walk.
Speaker 1: "	Speaker 1
