id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
8201	just	What are you doing over the weekend?__eou__I'm planing to go bolling tonight.Tomorrow I was hoping to see a movie.What about you?	I want to go camping, you know, just get a way for the weekend. I'm not sure I'll be able to, though.	I want to go camping, you know, get a way for the weekend. I'm not sure I'll be able to, though.	Why not?	-13.158203125	-13.111328125	1.929589783593022e-06	2.0221927307887088e-06	-0.046875	0.9542066659691884	True
8211	just	What time is it, Tom?	Just a minute. It’s ten to nine by my watch.	a minute. It’s ten to nine by my watch.	Is it? I have no idea if I’m so late. I must be off now.	-61.98291015625	-61.04150390625	1.2054914843179772e-27	3.090378590460682e-27	-0.94140625	0.39007890102496307	True
8216	just	What kind of movies do you like, Sue?__eou__I like all kinds of stuff. I admit I love romance.	Just like my wife. So, what’s your favorite movie?	like my wife. So, what’s your favorite movie?	You mean my favorite movie of all time? I guess I’d have to say pretty woman.	-53.71823310852051	-52.15948295593262	4.682392153904217e-24	2.2254834722891723e-23	-1.5587501525878906	0.21039887342267363	True
8230	just	Let's take a coffee break, shall we?__eou__I wish I could, but I can't.	What keeps you so busy? You've been sitting there for hours. You've got to walk around.You just can't stay on the computer forever.	What keeps you so busy? You've been sitting there for hours. You've got to walk around.You can't stay on the computer forever.	Well, I am up to my neck in work. I've got to finish this report. Sarah needs it by noon. I don't want to be scolded if I can’t finish my work by the deadline.	-103.37881684303284	-103.22303175926208	1.2680906470874921e-45	1.481859066420981e-45	-0.15578508377075195	0.8557430836862326	True
8231	just	Do you have any tissue, Eve? I've used all mine.__eou__Here. Are you all right?	Thanks. I am all right. It's just my nose. It must be an allergy. Do you have any aspirin? I have a terrible headache.	Thanks. I am all right. It's my nose. It must be an allergy. Do you have any aspirin? I have a terrible headache.	I don't have an aspirin. Perhaps you should go to a doctor.	-30.771212577819824	-30.604467391967773	4.32745116888922e-14	5.112680927316335e-14	-0.16674518585205078	0.8464152624444559	True
8242	just	Hello.this is Susan.	Hello, I’m Mark. I’m just wondering if you are free this weekend	Hello, I’m Mark. I’m wondering if you are free this weekend	Yes, I think So.	-26.11767578125	-26.212890625	4.541899582010189e-12	4.1293932813061026e-12	0.09521484375	1.0998951353390136	True
8252	just	Hey, Jack! Is Jenny coming with us?__eou__Yes. Why?	Nothing. I am just asking.	Nothing. I am asking.	Just asking?! Why is your face burning like mad? Ah-huh, someone has a crush on Jenny, doesn't he?	-92.765869140625	-97.32861328125	5.155786479271365e-41	5.379232561804454e-43	4.562744140625	95.84613455607627	True
8260	just	What newspaper are you reading?__eou__New York Times. I read it everyday.__eou__Why don't you read the local newspaper?	It's too biased. I just don't agree with their one-sided reporting.	It's too biased. I don't agree with their one-sided reporting.	New York Times is better?	-22.9759521484375	-23.0919189453125	1.0511646936807152e-10	9.360671951678671e-11	0.115966796875	1.122958585779953	True
8277	just	Look at these newlyweds. They seem as if they are on top of the world.__eou__Yes, they do. It's great for them to tie the knot and get married.	People who have just got married feel that the world is right before them.	People who have got married feel that the world is right before them.	Nothing seems to be happier for them.	-35.08642578125	-34.89306640625	5.783075916707328e-16	7.016714451693772e-16	-0.193359375	0.8241857291643592	True
8283	just	Hi, Is that David?__eou__Hi, Jenny. It's David here.__eou__Hey, what's new?	Not much. My girlfriend just dumped me.	Not much. My girlfriend dumped me.	Sorry to hear that. What happened?	-20.449172973632812	-20.26020050048828	1.3153369431144698e-09	1.5889371545505538e-09	-0.18897247314453125	0.8278092933678837	True
8292	just	Hello!__eou__Oh, hi!__eou__Please allow me to introduce myself. My name is Tom.	Pleased to meet you. My name is Alice. Did you just move in next door?	Pleased to meet you. My name is Alice. Did you move in next door?	Yes, I did. Have you lived here long?	-24.752166748046875	-24.953033447265625	1.7793876262005817e-11	1.4555772766791453e-11	0.20086669921875	1.2224618058480548	True
8294	just	If you wanna keep healthy, you must give up smoking. It's extremely bad for your health, you know.	I know it's not good for me, but the problem is I just can't help it.	I know it's not good for me, but the problem is I can't help it.	Well, I've got an idea, put the label cancer sticks on each pack of cigarettes, and read it before you smoke. It may give you a feeling to reduce it.	-125.3284912109375	-125.08587646484375	3.719870678121763e-55	4.741263445292753e-55	-0.24261474609375	0.7845737156442858	True
8304	just	Hey, let's eat out tonight.__eou__What's the occasion? You won the lottery?	No. Just want to relax a little bit. You don't have to win the lottery to relax, do you?	No. want to relax a little bit. You don't have to win the lottery to relax, do you?	Well, I am kind of broke.	-29.086044311523438	-28.801620483398438	2.3339495010365164e-13	3.1018097315434685e-13	-0.284423828125	0.7524476686308986	True
8306	just	Aren’t you going to swim?__eou__Are you kidding? Don't you know I can't swim?	You are not telling me that we drove 50 miles to come here for just sunbath, are you?	You are not telling me that we drove 50 miles to come here for sunbath, are you?	Hey, don't shout. Come here! Sit closer. Now, Jim, we’Ve had a lovely day. Don't spoil it now.	-119.5472412109375	-119.531005859375	1.2058486883891467e-52	1.2255858521366487e-52	-0.0162353515625	0.9838957314062553	True
8328	just	Hi, David! What are you doing?	Oh, just looking at these club notices. I'm thinking of joining one. Hey-why don't we join a club together? How about the Tennis Club?	Oh, looking at these club notices. I'm thinking of joining one. Hey-why don't we join a club together? How about the Tennis Club?	Actually, I'm not good at tennis at all ...	-31.709747314453125	-31.728005409240723	1.6929016130000318e-14	1.6622729165606255e-14	0.018258094787597656	1.0184257928612466	True
8333	just	You look so tan and healthy!	Thanks. I just got back from summer camp.	Thanks. I got back from summer camp.	How was it?	-17.2763671875	-17.65234375	3.140284988443205e-08	2.1561775343015725e-08	0.3759765625	1.4564129986914103	True
8338	just	What’s wrong with it?	It’s broken. I just bought it yesterday, you know, it costs me $ 556.	It’s broken. I bought it yesterday, you know, it costs me $ 556.	It sounds too bad. What will you do?	-33.5096435546875	-33.28662109375	2.7986379159239123e-15	3.4978738104020196e-15	-0.2230224609375	0.8000968781667562	True
8346	just	Hey John, nice skates. Are they new?	Yeah, I just got them. I started playing ice hockey in a community league. So, I finally got myself new skates.	Yeah, I got them. I started playing ice hockey in a community league. So, I finally got myself new skates.	What position do you play?	-26.02197265625	-25.87451171875	4.9980531153566415e-12	5.792183853132937e-12	-0.1474609375	0.8628961445436927	True
8357	just	Why you are so crazy about Beijing Opera? It's so boring.__eou__But I think it's fantastic and charming. Well, you have your opinion and I have mine.	Maybe you're right. But I just still can't understand ...	Maybe you're right. But I still can't understand ...	Come on. I don't see any point in arguing about this. Everyone has a right to his own opinion.	-52.061279296875	-51.59889221191406	2.455125406423446e-23	3.898394988227311e-23	-0.4623870849609375	0.6297785149626018	True
8362	just	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.	-27.994140625	-28.8486328125	6.955033095774434e-13	2.959361088100458e-13	0.8544921875	2.3501806263995655	True
8364	just	Hey, look at my new shirt. What do you think about it?	Just so-so. Where did you get it?	so-so. Where did you get it?	I bought it on a street market. A real bargain!	-41.247802734375	-42.4410400390625	1.219851267609495e-18	3.699052581562737e-19	1.1932373046875	3.297739733924369	True
8378	just	Do you think Mr. Johnson is a good worker?	Just between you and me, I think he's lazy.	between you and me, I think he's lazy.	Haven't you ever seen him working late?	-29.406982421875	-28.1766357421875	1.6932060233715454e-13	5.794855068534261e-13	-1.2303466796875	0.29219126334419643	True
8380	just	Hey, Mary, nice to see you again. I heard you're going back home to the U. S.	Yes. I'm leaving tomorrow. I came here just because I want to say good-bye to you.	Yes. I'm leaving tomorrow. I came here because I want to say good-bye to you.	You're so thoughtful. Wish you a good trip home. And we'll miss you.	-50.602264404296875	-50.6658935546875	1.0561261533749486e-22	9.91019062894496e-23	0.063629150390625	1.0656971121123469	True
8387	just	So did you get in touch with your brother?__eou__No, not yet. I'm really worried.	Well, it'd be foolish to call the police. He probably just went away overnight.	Well, it'd be foolish to call the police. He probably went away overnight.	Maybe you're right. But I'm still worried.	-27.45361328125	-28.27734375	1.1941179965616136e-12	5.239690642621958e-13	0.82373046875	2.2789856844755874	True
8392	just	Jill, how do you like your new job?__eou__I like it. But how did you know about my new job? I wanted to surprise you.	I just heard through the grapevine something about you landing a job with some travel agency down town. You can still fill me in on tile details.	I heard through the grapevine something about you landing a job with some travel agency down town. You can still fill me in on tile details.	Well, two weeks ago I got a tip about a possible job opening at Ace Travel Agency over on Franklin Avenue.	-70.03094482421875	-69.84783935546875	3.854314069878095e-31	4.62880403681033e-31	-0.18310546875	0.8326803293522165	True
8394	just	Hi Bob, how’s business?	Just okay.	okay.	Okay, enough small talk. Let’s get down to business.	-26.3450927734375	-28.555877685546875	3.6180251651514428e-12	3.965882978067478e-13	2.210784912109375	9.122874237994935	True
8399	just	Well, speak of the devil.__eou__What do you mean?	I was just thinking about you the other day.	I was thinking about you the other day.	You were?	-22.9140625	-22.21875	1.1182762418441282e-10	2.2414005812055543e-10	-0.6953125	0.49891851158647194	True
8404	just	Have you run into your cousin Jimmy lately?	As a matter of fact, I have. I ran into him just the other day.	As a matter of fact, I have. I ran into him the other day.	How's he doing?	-19.226806640625	-19.6708984375	4.465848350181594e-09	2.864424334028547e-09	0.444091796875	1.559073597137332	True
8432	just	Well, my particular interest is collecting stamps, especially the rare ones. What about you?	I’m afraid that’s not my cup of tea. I just find skin-diving attracting.	I’m afraid that’s not my cup of tea. I find skin-diving attracting.	So have you ever been to the stamp display of the town?	-52.9578857421875	-52.6214599609375	1.0015726319662659e-23	1.402136546466015e-23	-0.33642578125	0.714318897464486	True
8438	just	Let’s go to the seashore on Saturday.__eou__Yes! Let’s go sailing and water skiing. That’s so exciting.	It’s expensive, too. Let’s just sit in the sun and go swimming instead.	It’s expensive, too. Let’s sit in the sun and go swimming instead.	Yes. Let’s sleep on the sand. That’s most exciting!	-48.44380187988281	-47.10121154785156	9.143746161453597e-22	3.501093698694916e-21	-1.34259033203125	0.2611682790683969	True
8443	just	Is this your umbrella, miss?	Oh, yes, it is. Thank you. I was looking for it just now.	Oh, yes, it is. Thank you. I was looking for it now.	You look a bit familiar to me. I wonder if I have seen you somewhere before.	-42.729034423828125	-43.08625793457031	2.773423126705567e-19	1.940331495246865e-19	0.3572235107421875	1.4293553104196297	True
8447	just	Elaine’s back from school. I think it might be a nice gesture if you asked her out. I suppose she’s not good enough for you, is that it?__eou__Look, Elaine Robinson and I do not get along.	How do you know? You haven’t seen her since high school. I guess your evenings, whatever you do with them, are just too valuable.	How do you know? You haven’t seen her since high school. I guess your evenings, whatever you do with them, are too valuable.	That has nothing to do with it ...	-27.78458023071289	-27.763992309570312	8.576500629017348e-13	8.754903114330739e-13	-0.020587921142578125	0.9796225631530556	True
8448	just	And we got a 50 thousand dollar ticket for construction workers peeing off the roof.__eou__That’s great. Is the electrician here today?	See, I just told you he hit a deer. Man, I knew you weren’t listening to me.	See, I told you he hit a deer. Man, I knew you weren’t listening to me.	You’re right. I wasn’t. I hear nothing.	-37.69070053100586	-37.73204040527344	4.2769752817835465e-17	4.103770460493587e-17	0.041339874267578125	1.0422062644481163	True
8457	just	We thought you might like to participate in our rehearsal.	I’m afraid I’m already booked up for next Sunday. But thank you just the same.	I’m afraid I’m already booked up for next Sunday. But thank you the same.	That’s a pity. We can arrange another time hopefully.	-43.01513671875	-43.19091796875	2.0833559856578738e-19	1.7475220239005753e-19	0.17578125	1.1921772413532716	True
8459	just	So do you think I can take it?__eou__I’d stay over there, if I were in your shoes.	I know, but things are getting a bit out of hand and I just can’t do nothing.	I know, but things are getting a bit out of hand and I can’t do nothing.	See your problem? You get so restless when it’s time to calm down.	-63.2928466796875	-63.642578125	3.252864276788732e-28	2.2928703917406653e-28	0.3497314453125	1.4186865025193482	True
8463	just	Well, you know what, don’t do it, ‘ cause the minute you do, they lose all respect for you.	Well, it’s not like that. We just e-mail, it’s really nothing. On top of which I am definitely thinking about stopping because it’s getting ...	Well, it’s not like that. We e-mail, it’s really nothing. On top of which I am definitely thinking about stopping because it’s getting ...	Out of hand.	-21.064453125	-20.9365234375	7.109257478375671e-10	8.079479825596837e-10	-0.1279296875	0.8799152460103464	True
8480	just	Hello baseball fans, and welcome back to today’s game! My name is Rick Fields and of course, I am here, once again, with the man that seals the deal, Bob Copeland.__eou__It’s a beautiful day to see two world class teams face each other and fight for their right to be called champions.	Well, the national anthem has just been sung, and the umpire has started the game. It’s time to play ball!	Well, the national anthem has been sung, and the umpire has started the game. It’s time to play ball!	Roger Vargas is up at bat. The pitcher winds up and strike one!	-58.317047119140625	-58.716461181640625	4.712249046879365e-26	3.160566349940021e-26	0.3994140625	1.490950837646168	True
8481	just	Hey, Ted. What are you up to this Friday?__eou__Well, I have the day off from work.__eou__That’s great! Do you have any plans?	Well, I’Ve been working so hard lately, so I’ll probably just take it easy.	Well, I’Ve been working so hard lately, so I’ll probably take it easy.	Sounds nice.	-17.255859375	-17.400390625	3.205350256985486e-08	2.773999437043736e-08	0.14453125	1.1554978037059165	True
8503	just	I think that show biz stars have a really easy life. They have lots of money, so they can buy almost anything they want. They’re famous, so everyone loves them.__eou__I think they must have horrible lives. All the paparazzi take photos of them wherever they go and whatever they do. They must get sick of it.	I bet they love it really. Sure, they complain about it, but that just gets them more publicity, doesn’t it?	I bet they love it really. Sure, they complain about it, but that gets them more publicity, doesn’t it?	I think that few of the show biz stars want any publicity for themselves. They only want it for their films.	-56.85675048828125	-56.93499755859375	2.0296773439826906e-25	1.8769155531414223e-25	0.0782470703125	1.0813898049838142	True
8505	just	I would like to watch the Oscars on tv tonight. How about you?__eou__Yes, I ‘ d love to. it’s interesting to see who is considered the best in their field and which film are thought to be particularly good.	I like watching it for the fashion. I like to see what the ladies are wearing. Of course, the men nearly always just wear the traditional tuxedo.	I like watching it for the fashion. I like to see what the ladies are wearing. Of course, the men nearly always wear the traditional tuxedo.	Sometimes the men wear flamboyant colours. Which films do you think will win awards this year?	-59.330810546875	-58.72802734375	1.7098435429370933e-26	3.124221318615093e-26	-0.602783203125	0.5472863054705209	True
8513	just	Hi, come on in. Can I take your coat?__eou__Sure, thanks. I brought you a bottle of wine as well.	You're the first guest to arrive. I'll just put your coat away and then I'll get you something to drink.	You're the first guest to arrive. I'll put your coat away and then I'll get you something to drink.	Should I take my shoes off?	-23.45654296875	-23.19970703125	6.500590729180447e-11	8.404178239819606e-11	-0.2568359375	0.7734951048967735	True
8518	just	Hey Nick, what are you up to?	Not much, just heading over to the shooting range. You wanna come?	Not much, heading over to the shooting range. You wanna come?	Seriously? You mean to fire a real weapon? I don’t know man.	-53.84521484375	-53.556640625	4.1240157617617475e-24	5.5035955051323096e-24	-0.28857421875	0.7493311886594768	True
8526	just	Hey. Why did you take that money? You are such a cheater! I should send you to jail!__eou__I am not cheating. When you pass go, you collect $ 200, Everyone knows that!	Well you can’t just take the money. You have to ask the bank for money. And I’m the banker.	Well you can’t take the money. You have to ask the bank for money. And I’m the banker.	Banker?	-19.9154052734375	-19.4063720703125	2.2431038711836073e-09	3.731811477739141e-09	-0.509033203125	0.6010764167922427	True
8533	just	Listen, Karen, I need your help. I don't know anyone here yet.__eou__I'm glad to help you. What's wrong?	My mother-in-law just went into the hospital in L.A.Hank and I will be flying there tonight.	My mother-in-law went into the hospital in L.A.Hank and I will be flying there tonight.	I'm sorry to hear it. What's wrong with her?	-30.197021484375	-30.138427734375	7.68422723948989e-14	8.147927231979789e-14	-0.05859375	0.9430898215843259	True
8538	just	And so, that concludes my outline for our marketing strategy next year. Thank you very much for your time.__eou__Hey, that was quite the presentation! Honestly, I was completely blown away by your strategy outline. I've gotta say, Alex, you really wowed me today.	Aw, come on, it was nothing. I'm just doing my job.	Aw, come on, it was nothing. I'm doing my job.	No, I think you deserve some recognition here; I mean, if I look back on your previous presentations, this is a huge improvement.	-76.9078369140625	-77.71722412109375	3.975125212996384e-34	1.7694504899064492e-34	0.80938720703125	2.246530906443474	True
8540	just	Hey there, you look a little lost. Are you new here?__eou__Yeah how’d you know?__eou__You can always spot the newbies. I can give you a few pointers if you want. Were you trying to use this machine here?	Yeah! I just started my training today and I’m not really sure where to begin.	Yeah! I started my training today and I’m not really sure where to begin.	It’s ok, I know how it is. This machine here will work out your upper body, mainly your triceps and biceps. Are you looking to develop strength or muscle tone and definition?	-99.94770812988281	-98.81216430664062	3.9197816936460887e-44	1.220175489317279e-43	-1.1355438232421875	0.32124737203492854	True
8544	just	You’ll never guess what! My friends Julie and Alex are getting married!__eou__Wow that’s great news! They’re a great couple!	I know! Anyways I just talked to Alex’s best man and he is organizing the bachelor party It’s gonna be so much fun! All the groomsmen are thinking up all the wacky and crazy things we are going to do that night.	I know! Anyways I talked to Alex’s best man and he is organizing the bachelor party It’s gonna be so much fun! All the groomsmen are thinking up all the wacky and crazy things we are going to do that night.	You aren’t going to a strip club, are you? I don’t want you getting a lap dance from some stripper with the excuse that it’s your friends party.	-106.270263671875	-106.26236152648926	7.03737829015956e-47	7.093208977122023e-47	-0.007902145385742188	0.9921289944871868	True
8548	just	Hey man! How’s it hanging?	Hey man! Everything is just groovy baby!	Hey man! Everything is groovy baby!	Did you go to the roller rink on Saturday? I heard it was far out, man!	-61.100982666015625	-61.326507568359375	2.911926369523356e-27	2.3240002405112224e-27	0.22552490234375	1.2529802358724387	True
8554	just	Hey, you’re early! Where’s everyone?	Well ... I told them not to come. I made a reservation just for the two of us. I thought we could have an quiet evening all to ourselves.	Well ... I told them not to come. I made a reservation for the two of us. I thought we could have an quiet evening all to ourselves.	Oh ... why?	-21.228515625	-21.3359375	6.033548457700421e-10	5.419011560671095e-10	0.107421875	1.1134038726710562	True
8556	just	I think I'm going to go home.	Why? We just got here.	Why? We got here.	I know, but it's 12	-24.712158203125	-24.19921875	1.8520216381267787e-11	3.093234394044234e-11	-0.512939453125	0.5987330419229441	True
8559	just	Karen, do you have a minute? I'd like to ask you about something.__eou__Sure. What is it?	I think you can give me some advice.You have worked here longer, and I just want to know what you think.	I think you can give me some advice.You have worked here longer, and I want to know what you think.	I'm glad to help you. But what is it you want to ask about?	-37.947265625	-37.606689453125	3.3091155753266645e-17	4.6518134265234176e-17	-0.340576171875	0.711360338843118	True
8566	just	Man, I’m freaking out! You gotta help me!__eou__Whoa, whoa, take it easy, relax. Geez, you’re sweating like a pig! What’s going on?	I can’t go through with this! I just can’t! I’m not ready for marriage! What was I thinking? I’m only thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	I can’t go through with this! I can’t! I’m not ready for marriage! What was I thinking? I’m only thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	What are you talking about? It wasn’t more than a month ago that you were rambling on about how you are tired of living the life of a bachelor and how you envy your friends that have a family!	-95.93132019042969	-96.01325225830078	2.1754895405292675e-42	2.0043536655136823e-42	0.08193206787109375	1.0853820750100636	True
8567	just	Tom! How are you? We missed you at the party last night. Are you OK?__eou__I don’t know. I didn’t really feel like going out. I guess I’m feeling a little homesick.__eou__Come on.We’Ve been through this already! Look, I know the adjustment was hard when you first got here, but we agreed that you were gonna try and deal with it.	I was. It’s just that the holidays are coming up and I won’t be able to home because I can’t afford the airfare. I’m just longing for some of the comforts of home, like my mom’s cooking and being around my family.	I was. It’s that the holidays are coming up and I won’t be able to home because I can’t afford the airfare. I’m longing for some of the comforts of home, like my mom’s cooking and being around my family.	Yeah, it can get pretty lonely over the holidays. When I first got here, I’d get depressed and nostalgic for anything that reminded me of home. I almost let it get to me, but then I started going out, keeping myself busy and before I knew it, I was used to to it.	-150.2286148071289	-150.0083065032959	5.708757107175745e-66	7.115742864481456e-66	-0.2203083038330078	0.8022714164772954	True
8570	just	Wow, American football is more exciting than I thought.	You’re in America now, my British friend. We just call it football.	You’re in America now, my British friend. We call it football.	Oh, right. So, I can’t quite follow what’s going on ... who’s winning?	-57.31360626220703	-57.07661437988281	1.2853371566451799e-25	1.6290759381725072e-25	-0.23699188232421875	0.7889976928190761	True
8571	just	Wow! I can’t believe I’m standing here!__eou__What are you so excited about?__eou__I’m standing in front of an exquisite work of art!	What’s the big deal? It’s just a picture of some woman.	What’s the big deal? It’s a picture of some woman.	I’Ve seen it so many times in books, but I never imagined I’d get to see it in person.	-62.646995544433594	-64.22418212890625	6.205196333917087e-28	1.2817168585332025e-28	1.5771865844726562	4.8413159993996775	True
8572	just	Here’s your hot dog and beer. What happened? Did I miss anything?	Yeah, Cal Ripen just hit a home run.	Yeah, Cal Ripen hit a home run.	What’s the score?	-18.1279296875	-18.732421875	1.3401091373801406e-08	7.3217104004798074e-09	0.6044921875	1.8303225121992264	True
8580	just	Thank god you showed up when you did! He’s insane! Do you think we should call the police?__eou__Don’t worry about it, I’ll call my friend and have him take care of it. I can’t believe he was stalking you all these years. What a nut job!__eou__I know! Well ... he said I’m not pregnant. I’m sorry if I got you all worked up over nothing. I want you to know that I didn’t do it on purpose ...	Don’t apologize! From the moment I met you, not a day has gone by when I haven’t thought of you.And now that I’m with you again, I’m ... I’m just scared, Veronica. The closer I get to you, the worse it gets. The thought of not being with you, I mean, I just can’t handle it! We were made for each other, Veronica. You are my everything, my soul mate. What can I do?	Don’t apologize! From the moment I met you, not a day has gone by when I haven’t thought of you.And now that I’m with you again, I’m ... I’m scared, Veronica. The closer I get to you, the worse it gets. The thought of not being with you, I mean, I can’t handle it! We were made for each other, Veronica. You are my everything, my soul mate. What can I do?	Just hold me ... I’ll always be here for you, no matter what. And together, we can tackle whatever life throws at us. I believe in us, steven.	-90.09761428833008	-90.24271011352539	7.431958603282305e-40	6.428193860868853e-40	0.1450958251953125	1.1561503532934494	True
8583	just	Hello everyone! I’m Rick Fields, and here with me is Bob Copeland.__eou__Howdy folks, and welcome to today’s game! You know, Rick, today is a key game between Russia and Canada. As you know, the winner will move on to the finals.	That’s right, and it looks like we’re just about ready to start the match. The ref is calling the players for the face-off ... and here we go! The Russians win possession and immediately set up their attack! Federal gets checked hard into the boards!	That’s right, and it looks like we’re about ready to start the match. The ref is calling the players for the face-off ... and here we go! The Russians win possession and immediately set up their attack! Federal gets checked hard into the boards!	Maurice Richard has the puck now, and passes it to the center. He shoots! Wow what a save by the goalie!	-79.44970703125	-79.3651123046875	3.1291807326762437e-35	3.4054120656930675e-35	-0.0845947265625	0.918884608473775	True
8592	just	I never understand why these shops have so much liquor.__eou__What do you mean? It's because it's much cheaper to buy liquor duty-free.	But why? Why don't people like to buy shirts duty-free? Or shoes? I just don't understand why it's always liquor.	But why? Why don't people like to buy shirts duty-free? Or shoes? I don't understand why it's always liquor.	Well, it's because in most countries liquor has a higher tax on it.	-37.2515869140625	-37.59979248046875	6.635006628714033e-17	4.684007750595711e-17	0.34820556640625	1.416523409439319	True
8600	just	... so, I said, let’s take a break.And since that night, I’Ve been waiting for him to call, but I still haven’t heard from him. You don’t think he’s seeing someone else, do you?	Come on, don’t be so dramatic! I’m sure everything is going to work out just fine.	Come on, don’t be so dramatic! I’m sure everything is going to work out fine.	You think so? Oh, no! How can he do this to me? I’m sure he’s cheating on me! Why else wouldn’t he call?	-67.57291412353516	-68.18201065063477	4.5025264217301505e-30	2.4486629458157864e-30	0.6090965270996094	1.838769369799937	True
8609	just	What do you want to do tomorrow night?__eou__What--is tomorrow night something special?__eou__It's Friday. We should go party.	I don't need to drink every weekend. I could be happy just staying home, you know.	I don't need to drink every weekend. I could be happy staying home, you know.	Okay. Stay home Sunday. But Friday we should go out dancing.	-54.947998046875	-55.460693359375	1.3689502222521469e-24	8.198358616187469e-25	0.5126953125	1.6697857294863712	True
8625	just	Is your city a historical place?	Not rally. 200 years ago, it was just a small insignificant village.	Not rally. 200 years ago, it was a small insignificant village.	How did it grow into such a large place?	-26.8121337890625	-26.693115234375	2.26797491832792e-12	2.554626123286704e-12	-0.1190185546875	0.8877913279184716	True
8626	just	Do you believe in UFO's?	Sure. A UFO is just a space vehicle from another planet. If you think about it, our space shuttles are UFOs.	Sure. A UFO is a space vehicle from another planet. If you think about it, our space shuttles are UFOs.	I've never thought about it like that before.	-25.076248168945312	-25.38580322265625	1.286837752185764e-11	9.442472783617645e-12	0.3095550537109375	1.3628185981307586	True
8631	just	Mike, what are you doing tonight?	Nothing special. I just want to get plastered.	Nothing special. I want to get plastered.	I don't feel like drinking tonight. I'm gonna hang out at YY's.	-55.951416015625	-56.1236572265625	5.018902625083851e-25	4.2247922934566385e-25	0.1722412109375	1.1879643486514428	True
8632	just	hi, Bob, I am so glad that you came.__eou__of course I'd come. I couldn't think of a better chance to see all my old friends.	yeah. It's hard to believe that it's been ten years since graduation. It feels just yesterday we collected our diplomas.	yeah. It's hard to believe that it's been ten years since graduation. It feels yesterday we collected our diplomas.	how time flies. But hey, how are things going with you?	-41.26055908203125	-41.36456298828125	1.2043892498579725e-18	1.0854218199768875e-18	0.10400390625	1.1096047893008252	True
8643	just	hi, come on in. Can I take your coat?__eou__sure, thanks. I brought you a bottle of wine as well.	you're the first guest to arrive. I'll just put your coat away and then I'll get you something to drink.	you're the first guest to arrive. I'll put your coat away and then I'll get you something to drink.	should I take my shoes off?	-25.538330078125	-25.49884033203125	8.106701277129943e-12	8.433237841823273e-12	-0.03948974609375	0.9612798108131227	True
8646	just	so ... what kind of things do you do in your free time?__eou__I'm really into watching foreign films. what about you?	I like to do just about anything outdoors. Do you enjoy camping?	I like to do about anything outdoors. Do you enjoy camping?	camping for an evening is ok, but I couldn't do it for much longer than one night!	-77.78961181640625	-77.08294677734375	1.6458901218701563e-34	3.3365801807028003e-34	-0.7066650390625	0.4932865487211143	True
8648	just	what sort of music do you like?	I love just about anything by Prince.	I love about anything by Prince.	so, you're into 80s music then?	-39.27159118652344	-38.891380310058594	8.801661296583098e-18	1.2873248054244492e-17	-0.38021087646484375	0.683717214140146	True
8649	just	do you need a hand?__eou__no, I can handle it. Thanks anyway.__eou__are you sure you don't need any help?	well, maybe just a little. I can't seem to make it fit.	well, maybe a little. I can't seem to make it fit.	I swear, the overhead compartments on these planes just keep getting smaller and smaller!	-59.611053466796875	-59.318450927734375	1.2919580697091833e-26	1.731107695639927e-26	-0.2926025390625	0.7463187142909637	True
8650	just	Did you enjoy that new movie?	That movie's just a lot of noise, same as Simon.	That movie's a lot of noise, same as Simon.	Oh, what happened, Carole?	-33.1201171875	-33.41259765625	4.131577136864496e-15	3.0838497603070596e-15	0.29248046875	1.3397465693831707	True
8656	just	Hi, Mikel. What's with you? You look angry.	No, I just check my weight, I'm getting fatter.	No, I check my weight, I'm getting fatter.	True, you are getting a really pot belly, aren't you?	-52.76554870605469	-53.0283203125	1.2139851166588966e-23	9.334543925103899e-24	0.2627716064453125	1.3005296524386802	True
8657	just	You look like a basket case.__eou__I'm not surprised.__eou__What's the problem?	My brother in-law just dropped in from the states.	My brother in-law dropped in from the states.	Yeah, and?	-22.91650390625	-23.2783203125	1.1155494052504491e-10	7.768799985522805e-11	0.36181640625	1.4359352890141084	True
8659	just	wow! You're going to Tibet?	yes, my brothe and I are going. We just finished making our itinerary.	yes, my brothe and I are going. We finished making our itinerary.	that's really cool! I've always dreamed of going somewhere like Tibet, seeing something unique.	-59.9140625	-60.1817626953125	9.542304430394035e-27	7.301171505810148e-27	0.2677001953125	1.3069552499623425	True
8661	just	what's wrong, Jerry? You look so upset.	to be honest, I was just dumped.	to be honest, I was dumped.	oh, I'm sorry to hear that. You can go on a holiday to cheer you up.	-47.820518493652344	-48.89643096923828	1.7053467444243482e-21	5.8150016901887045e-22	1.0759124755859375	2.932667667666675	True
8670	just	who are you writing a letter to?	I'm just responding to Sue's letter. Do you want to help?	I'm responding to Sue's letter. Do you want to help?	OK. I guess I could add something. Tell them that I send my love.	-62.3505859375	-63.68017578125	8.346119216483513e-28	2.208264300541195e-28	1.32958984375	3.7794928869873368	True
