source_dataset	dataset_role	source_row_index	id	word	subset	p_candidate_count	p_prime_candidate_count	exact_overlap_count	exact_overlap_jaccard	p_win_rate	p_win_rate_per_token	p_weighted_win_rate	p_weighted_win_rate_per_token	p_mean_advantage	p_mean_advantage_per_token	p_weighted_advantage	p_weighted_advantage_per_token	p_top1_win	p_top1_win_per_token	p_top1_advantage	p_top1_advantage_per_token	p_prime_win_rate	p_prime_win_rate_per_token	p_prime_weighted_win_rate	p_prime_weighted_win_rate_per_token	p_prime_mean_advantage	p_prime_mean_advantage_per_token	p_prime_weighted_advantage	p_prime_weighted_advantage_per_token	p_prime_top1_win	p_prime_top1_win_per_token	p_prime_top1_advantage	p_prime_top1_advantage_per_token	both_mean_advantages_positive	both_top1_own_context_wins	source_file	model_dir	model_label	model_order	condition	condition_label
only	discourse_particle	15	1493	only	h	50	50	1	0.0101010101010101	0.02	0.02	0.0100894529830405	0.0100894529830405	-0.044682585428286	-0.044682585428286	-0.0352311393243401	-0.0352311393243401	0.0	0.0	-0.0113280916213989	-0.0113280916213989	1.0	1.0	1.0	1.0	0.0737368257897217	0.0737368257897217	0.0562360674183095	0.0562360674183095	1.0	1.0	0.1041713068562169	0.1041713068562169	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	16	1538	only	h	50	50	12	0.1363636363636363	1.0	1.0	1.0	1.0	0.1745185759909346	0.1745185759909346	0.1511007038710242	0.1511007038710242	1.0	1.0	0.1268906933920726	0.1268906933920726	0.08	0.08	0.0833561729006255	0.0833561729006255	-0.0830520552397139	-0.0830520552397139	-0.0695880528724932	-0.0695880528724932	0.0	0.0	-0.0924352010091142	-0.0924352010091142	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	17	1577	only	h	50	50	18	0.2195121951219512	0.18	0.18	0.2297149417085384	0.2297149417085384	-0.0280467648868927	-0.0280467648868927	-0.0193260376789689	-0.0193260376789689	1.0	1.0	0.0097290618079051	0.0097290618079051	0.88	0.88	0.8166569930732662	0.8166569930732662	0.0315469772939878	0.0315469772939878	0.0200771443982749	0.0200771443982749	1.0	1.0	0.0137061043219133	0.0137061043219133	False	True	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	18	1579	only	h	50	50	3	0.0309278350515463	0.18	0.18	0.2705066058578942	0.2705066058578942	-0.0123127722189817	-0.0123127722189817	-0.0065986706039407	-0.0065986706039407	1.0	1.0	0.0020034750302633	0.0020034750302633	0.8	0.8	0.7039670638649534	0.7039670638649534	0.0193312068244585	0.0193312068244585	0.0107130625470357	0.0107130625470357	1.0	1.0	0.0303426583607988	0.0303426583607988	False	True	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	19	1602	only	h	50	50	1	0.0101010101010101	0.1	0.1	0.1349839412032286	0.1349839412032286	-0.0569979440428435	-0.0569979440428435	-0.0266711044056678	-0.0266711044056678	0.0	0.0	-0.1824090878168744	-0.1824090878168744	0.98	0.98	0.9912738787327294	0.9912738787327294	0.1091889659496708	0.1091889659496708	0.0709824124005664	0.0709824124005664	1.0	1.0	0.057369712420872	0.057369712420872	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	20	1624	only	h	50	50	0	0.0	0.96	0.96	0.9620973563688994	0.9620973563688994	0.2495522645215515	0.2495522645215515	0.2287810644008804	0.2287810644008804	1.0	1.0	0.023187255859375	0.023187255859375	0.84	0.84	0.8747578350496443	0.8747578350496443	0.134832448808425	0.134832448808425	0.1240986563806292	0.1240986563806292	1.0	1.0	0.0703887655621486	0.0703887655621486	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	21	1817	only	h	50	50	1	0.0101010101010101	0.14	0.14	0.299848115153376	0.299848115153376	-0.0122918981882539	-0.0122918981882539	-0.0045568938897777	-0.0045568938897777	1.0	1.0	0.0103503078222275	0.0103503078222275	0.96	0.96	0.9364766900239035	0.9364766900239035	0.0166541652457054	0.0166541652457054	0.0081366367782586	0.0081366367782586	0.0	0.0	-0.0151424337835872	-0.0151424337835872	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	22	1888	only	h	50	50	0	0.0	0.98	0.98	0.9867203520640686	0.9867203520640686	0.0709712377600925	0.0709712377600925	0.0636971807727447	0.0636971807727447	1.0	1.0	0.0652676789384141	0.0652676789384141	0.0	0.0	0.0	0.0	-0.0548381223462876	-0.0548381223462876	-0.0435617982460349	-0.0435617982460349	0.0	0.0	-0.047177317814949	-0.047177317814949	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	23	1891	only	h	50	50	1	0.0101010101010101	1.0	1.0	1.0	1.0	0.0242327723997086	0.0242327723997086	0.0207543050684266	0.0207543050684266	1.0	1.0	0.0215744487941265	0.0215744487941265	0.0	0.0	0.0	0.0	-0.0220657677969479	-0.0220657677969479	-0.0188892323825647	-0.0188892323825647	0.0	0.0	-0.0176713887382957	-0.0176713887382957	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	24	2032	only	h	50	50	0	0.0	0.34	0.34	0.4298633589334288	0.4298633589334288	-0.0160723286789676	-0.0160723286789676	-0.0097616847042589	-0.0097616847042589	1.0	1.0	0.019441937291345	0.019441937291345	0.86	0.86	0.7810284563142034	0.7810284563142034	0.0359895939136377	0.0359895939136377	0.0218124899551014	0.0218124899551014	1.0	1.0	0.0296790825354085	0.0296790825354085	False	True	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	25	2038	only	h	50	50	0	0.0	0.3	0.3	0.4449523311952347	0.4449523311952347	-0.0974458808680774	-0.0974458808680774	-0.0195799062826795	-0.0195799062826795	0.0	0.0	-0.0079572316138973	-0.0079572316138973	0.94	0.94	0.9022654689158424	0.9022654689158424	0.0952547711498203	0.0952547711498203	0.0587693386680798	0.0587693386680798	1.0	1.0	0.0319254216940505	0.0319254216940505	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	26	2118	only	h	50	50	15	0.1764705882352941	0.9	0.9	0.9262009025580048	0.9262009025580048	0.0964049116451944	0.0964049116451944	0.0973197260829966	0.0973197260829966	1.0	1.0	0.1187807202339175	0.1187807202339175	0.46	0.46	0.4502941615159928	0.4502941615159928	-0.013325318008127	-0.013325318008127	-0.0099029373724413	-0.0099029373724413	1.0	1.0	0.0943202147117028	0.0943202147117028	False	True	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	27	2232	only	h	50	50	1	0.0101010101010101	0.88	0.88	0.8408735502567648	0.8408735502567648	0.119645462995416	0.119645462995416	0.0746773753350295	0.0746773753350295	1.0	1.0	0.3951622506846552	0.3951622506846552	0.84	0.84	0.9016505602642876	0.9016505602642876	0.0343893774788081	0.0343893774788081	0.0452536776503034	0.0452536776503034	1.0	1.0	0.0781655684113502	0.0781655684113502	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	28	2333	only	h	50	50	5	0.0526315789473684	0.4	0.4	0.4662687639225319	0.4662687639225319	-0.0396833102624592	-0.0396833102624592	-0.017646010212542	-0.017646010212542	0.0	0.0	-0.1082841555277505	-0.1082841555277505	0.96	0.96	0.9615806513146116	0.9615806513146116	0.0913291519000733	0.0913291519000733	0.0793218487298046	0.0793218487298046	1.0	1.0	0.17296044031779	0.17296044031779	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	29	2405	only	h	50	50	1	0.0101010101010101	0.0	0.0	0.0	0.0	-0.0454066394411598	-0.0454066394411598	-0.0287335530008133	-0.0287335530008133	0.0	0.0	-0.0167497027487981	-0.0167497027487981	1.0	1.0	1.0	1.0	0.0664493267911243	0.0664493267911243	0.0419341691817389	0.0419341691817389	1.0	1.0	0.0733539717538018	0.0733539717538018	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
not	meaning_control	0	5	not	h	50	50	0	0.0	0.84	0.84	0.9705328403048644	0.9705328403048644	0.2240247785940552	0.2240247785940552	0.3318701303557855	0.3318701303557855	0.0	0.0	-0.1198022827025382	-0.1198022827025382	1.0	1.0	1.0	1.0	0.6890345694121399	0.6890345694121399	0.6905569972691145	0.6905569972691145	1.0	1.0	0.5124368724368866	0.5124368724368866	True	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	1	7	not	h	50	50	0	0.0	1.0	1.0	1.0	1.0	0.2279550765304482	0.2279550765304482	0.2273973242341783	0.2273973242341783	1.0	1.0	0.2949324637651442	0.2949324637651442	0.44	0.44	0.2709301690967978	0.2709301690967978	0.0249966821538318	0.0249966821538318	-0.0570847324827922	-0.0570847324827922	1.0	1.0	0.3528725760323654	0.3528725760323654	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	2	15	not	h	50	50	0	0.0	0.96	0.96	0.9930134461967548	0.9930134461967548	0.3272344728093316	0.3272344728093316	0.343393331250286	0.343393331250286	1.0	1.0	0.4319846000936294	0.4319846000936294	1.0	1.0	1.0	1.0	0.976548854044707	0.976548854044707	0.9772630229658124	0.9772630229658124	1.0	1.0	1.131156575295233	1.131156575295233	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	3	71	not	h	50	50	10	0.1111111111111111	0.82	0.82	0.9206272244813728	0.9206272244813728	-0.0002079628069493	-0.0002079628069493	0.0605815021380251	0.0605815021380251	1.0	1.0	0.0537823736667633	0.0537823736667633	0.52	0.52	0.3918780084704573	0.3918780084704573	0.1251935243328409	0.1251935243328409	0.0327162146225945	0.0327162146225945	0.0	0.0	-0.0928155991338914	-0.0928155991338914	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	4	81	not	h	50	50	0	0.0	0.96	0.96	0.9998396140242322	0.9998396140242322	1.034670711137203	1.034670711137203	1.160835458554802	1.160835458554802	1.0	1.0	0.3777519372793341	0.3777519372793341	1.0	1.0	1.0	1.0	1.8406002829238828	1.8406002829238828	1.7615537533142294	1.7615537533142294	1.0	1.0	1.216111319405691	1.216111319405691	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	5	226	not	h	50	50	0	0.0	1.0	1.0	1.0	1.0	0.2884178219954084	0.2884178219954084	0.2506947378299924	0.2506947378299924	1.0	1.0	0.3267054503614253	0.3267054503614253	0.64	0.64	0.7891187012244152	0.7891187012244152	0.1310875601275457	0.1310875601275457	0.2083881829866153	0.2083881829866153	0.0	0.0	-0.0537624607483548	-0.0537624607483548	True	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	6	244	not	h	50	50	3	0.0309278350515463	0.4	0.4	0.6165066542392628	0.6165066542392628	0.0548776977585797	0.0548776977585797	0.2213924771918994	0.2213924771918994	0.0	0.0	-0.0416469623645148	-0.0416469623645148	0.98	0.98	0.9888321612025216	0.9888321612025216	0.2287273264348981	0.2287273264348981	0.2559193068553857	0.2559193068553857	1.0	1.0	0.2807282260123718	0.2807282260123718	True	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	7	272	not	h	50	50	1	0.0101010101010101	0.56	0.56	0.8084609367442875	0.8084609367442875	0.006224559054993	0.006224559054993	0.0667345975010447	0.0667345975010447	0.0	0.0	-0.0007288711411614	-0.0007288711411614	0.98	0.98	0.9535606169537728	0.9535606169537728	0.4912489910533824	0.4912489910533824	0.3927397355099613	0.3927397355099613	1.0	1.0	0.0991632479887743	0.0991632479887743	True	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	8	302	not	h	50	50	3	0.0309278350515463	0.18	0.18	0.3218992354062917	0.3218992354062917	-0.0454224967278667	-0.0454224967278667	-0.0143607877340709	-0.0143607877340709	0.0	0.0	-0.0210737544436787	-0.0210737544436787	1.0	1.0	1.0	1.0	0.0716817022565433	0.0716817022565433	0.0342600163796652	0.0342600163796652	1.0	1.0	0.0875338521497002	0.0875338521497002	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	9	309	not	h	50	50	3	0.0309278350515463	0.88	0.88	0.8466170786920292	0.8466170786920292	0.0355983211688528	0.0355983211688528	0.0300194616773412	0.0300194616773412	1.0	1.0	0.0032971045550178	0.0032971045550178	0.32	0.32	0.395327817540511	0.395327817540511	-0.0197838884891746	-0.0197838884891746	-0.0098783791426975	-0.0098783791426975	1.0	1.0	0.0169541485169353	0.0169541485169353	False	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	10	319	not	h	50	50	0	0.0	1.0	1.0	1.0	1.0	1.7976906992257629	1.7976906992257629	1.6500748552565216	1.6500748552565216	1.0	1.0	2.201486015319824	2.201486015319824	0.74	0.74	0.9787802009307168	0.9787802009307168	0.1451314096236233	0.1451314096236233	0.3559575647715187	0.3559575647715187	1.0	1.0	0.4617756812468818	0.4617756812468818	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	11	367	not	h	50	50	19	0.2345679012345679	0.7	0.7	0.9741969041463722	0.9741969041463722	0.0356809782553626	0.0356809782553626	0.0790015398427638	0.0790015398427638	0.0	0.0	-0.037856238228934	-0.037856238228934	0.36	0.36	0.3177043640965284	0.3177043640965284	-0.0049075730319819	-0.0049075730319819	-0.0279091242735176	-0.0279091242735176	1.0	1.0	0.26534857749939	0.26534857749939	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	12	379	not	h	50	50	0	0.0	0.74	0.74	0.8960901361449687	0.8960901361449687	0.0466772639489913	0.0466772639489913	0.1893039085151987	0.1893039085151987	1.0	1.0	0.1039347340983729	0.1039347340983729	1.0	1.0	1.0	1.0	0.8456465447394776	0.8456465447394776	0.6677117147114141	0.6677117147114141	1.0	1.0	0.7809128351509571	0.7809128351509571	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	13	383	not	h	50	50	5	0.0526315789473684	0.88	0.88	0.9609252480591468	0.9609252480591468	0.1556807793716378	0.1556807793716378	0.1975270591064065	0.1975270591064065	1.0	1.0	0.0936684211095171	0.0936684211095171	0.86	0.86	0.9493108708642032	0.9493108708642032	0.2459873209934195	0.2459873209934195	0.3452480071142885	0.3452480071142885	1.0	1.0	0.7287380652768269	0.7287380652768269	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	14	460	not	h	50	50	4	0.0416666666666666	0.02	0.02	0.0615018521204796	0.0615018521204796	-0.5009643462826179	-0.5009643462826179	-0.2510539496623566	-0.2510539496623566	0.0	0.0	-0.1961459670748029	-0.1961459670748029	1.0	1.0	1.0	1.0	0.95329383937839	0.95329383937839	0.7125870950642189	0.7125870950642189	1.0	1.0	0.5157294848869589	0.5157294848869589	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	15	686	not	h	50	50	1	0.0101010101010101	1.0	1.0	1.0	1.0	0.4394706267167471	0.4394706267167471	0.4703147885259903	0.4703147885259903	1.0	1.0	0.2311972641363375	0.2311972641363375	0.92	0.92	0.9561160786410984	0.9561160786410984	0.2740323425634443	0.2740323425634443	0.2431408189627137	0.2431408189627137	1.0	1.0	0.7215381282748599	0.7215381282748599	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	16	698	not	h	50	50	0	0.0	1.0	1.0	1.0	1.0	1.2921765646325591	1.2921765646325591	1.2332859185540217	1.2332859185540217	1.0	1.0	1.2152421907945112	1.2152421907945112	0.56	0.56	0.8484055499383273	0.8484055499383273	0.1443240758025185	0.1443240758025185	0.3814395805882323	0.3814395805882323	1.0	1.0	0.3909677106600542	0.3909677106600542	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	17	702	not	h	50	50	0	0.0	0.0	0.0	0.0	0.0	-0.0404807754804979	-0.0404807754804979	-0.0331481789344084	-0.0331481789344084	0.0	0.0	-0.0288237461021967	-0.0288237461021967	0.98	0.98	0.9762580348493956	0.9762580348493956	0.051536676373374	0.051536676373374	0.0421414471855883	0.0421414471855883	1.0	1.0	0.0281267473774571	0.0281267473774571	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	18	729	not	h	50	50	0	0.0	0.6	0.6	0.7048100403724159	0.7048100403724159	0.0670614544187017	0.0670614544187017	0.1523317692764684	0.1523317692764684	1.0	1.0	0.2266025718520672	0.2266025718520672	1.0	1.0	1.0	1.0	1.696407790600078	1.696407790600078	1.5944611207230297	1.5944611207230297	1.0	1.0	1.230888704458872	1.230888704458872	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	19	768	not	h	50	50	0	0.0	1.0	1.0	1.0	1.0	1.1862695877662817	1.1862695877662817	0.8728640354237899	0.8728640354237899	1.0	1.0	4.231175013950893	4.231175013950893	0.94	0.94	0.9784927861014696	0.9784927861014696	0.2087680374491553	0.2087680374491553	0.2277902034660828	0.2277902034660828	1.0	1.0	0.3020198277064732	0.3020198277064732	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	20	865	not	h	50	50	2	0.0204081632653061	0.02	0.02	0.0203635733601538	0.0203635733601538	-0.0637558956998379	-0.0637558956998379	-0.0544171805413301	-0.0544171805413301	0.0	0.0	-0.0423542651636845	-0.0423542651636845	1.0	1.0	1.0	1.0	0.1284224923889694	0.1284224923889694	0.1056462489284461	0.1056462489284461	1.0	1.0	0.0919640849937093	0.0919640849937093	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	21	949	not	h	50	50	1	0.0101010101010101	0.7	0.7	0.9076700919730444	0.9076700919730444	0.2988293058005508	0.2988293058005508	0.5229542226703006	0.5229542226703006	1.0	1.0	0.597130649017565	0.597130649017565	1.0	1.0	1.0	1.0	1.0665528326871865	1.0665528326871865	0.8160232716628807	0.8160232716628807	1.0	1.0	1.6302847067515058	1.6302847067515058	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	22	969	not	h	50	50	4	0.0416666666666666	1.0	1.0	1.0	1.0	0.0926491253047751	0.0926491253047751	0.0883156317345834	0.0883156317345834	1.0	1.0	0.1295009819236963	0.1295009819236963	0.42	0.42	0.584863554398889	0.584863554398889	-0.0278263683616136	-0.0278263683616136	0.006059387299983	0.006059387299983	0.0	0.0	-0.082019517819087	-0.082019517819087	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	23	1154	not	h	50	50	11	0.1235955056179775	1.0	1.0	1.0	1.0	0.1176725352740876	0.1176725352740876	0.1105079349800743	0.1105079349800743	1.0	1.0	0.1141648613489589	0.1141648613489589	0.02	0.02	0.0546455243233461	0.0546455243233461	-0.1042756918537594	-0.1042756918537594	-0.0893577269860659	-0.0893577269860659	0.0	0.0	-0.1089419907537001	-0.1089419907537001	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	24	1570	not	h	50	50	0	0.0	0.84	0.84	0.8602859183185463	0.8602859183185463	0.0704801634695468	0.0704801634695468	0.0704818364765924	0.0704818364765924	1.0	1.0	0.0453414735586747	0.0453414735586747	0.92	0.92	0.9291299240712182	0.9291299240712182	0.176831753415608	0.176831753415608	0.1864926420972575	0.1864926420972575	1.0	1.0	0.2173528548998708	0.2173528548998708	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	25	1602	not	h	50	50	3	0.0309278350515463	0.04	0.04	0.0522422586564209	0.0522422586564209	-0.1218064271855627	-0.1218064271855627	-0.100499824688103	-0.100499824688103	0.0	0.0	-0.0701904773712156	-0.0701904773712156	1.0	1.0	1.0	1.0	0.5138766600596691	0.5138766600596691	0.3938641207783724	0.3938641207783724	1.0	1.0	0.8588153645396233	0.8588153645396233	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	26	1647	not	h	50	50	3	0.0309278350515463	0.9	0.9	0.8769869995805273	0.8769869995805273	0.0590726870771167	0.0590726870771167	0.0521894884869436	0.0521894884869436	1.0	1.0	0.1427880198347801	0.1427880198347801	0.64	0.64	0.7744131878046405	0.7744131878046405	0.0453958065212757	0.0453958065212757	0.0691708925084863	0.0691708925084863	0.0	0.0	-0.0369832094977882	-0.0369832094977882	True	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	27	1686	not	h	50	50	7	0.075268817204301	0.46	0.46	0.8088729149047154	0.8088729149047154	-0.2395198803789673	-0.2395198803789673	0.0534737985524594	0.0534737985524594	0.0	0.0	-0.7468200176954269	-0.7468200176954269	1.0	1.0	1.0	1.0	0.6370625311762764	0.6370625311762764	0.4562013139346312	0.4562013139346312	1.0	1.0	0.678632065653801	0.678632065653801	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	28	1697	not	h	50	50	0	0.0	0.64	0.64	0.6474505093095146	0.6474505093095146	0.015274965138804	0.015274965138804	0.0180651052536171	0.0180651052536171	1.0	1.0	0.0140537252792947	0.0140537252792947	0.88	0.88	0.8867058816237027	0.8867058816237027	0.0505277459689212	0.0505277459689212	0.0407232908399547	0.0407232908399547	1.0	1.0	0.079724427531747	0.079724427531747	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	29	1700	not	h	50	50	11	0.1235955056179775	1.0	1.0	1.0	1.0	0.1555791884679259	0.1555791884679259	0.1427732084932847	0.1427732084932847	1.0	1.0	0.1973785534501075	0.1973785534501075	0.5	0.5	0.5156055577574513	0.5156055577574513	0.0016542743466695	0.0016542743466695	0.0109392695245742	0.0109392695245742	0.0	0.0	-0.1622793674468994	-0.1622793674468994	True	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
just	discourse_particle	0	1157	just	h	50	50	1	0.0101010101010101	0.56	0.56	0.796023883764023	0.796023883764023	-0.0248833096895647	-0.0248833096895647	0.016219258812887	0.016219258812887	0.0	0.0	-0.017578125	-0.017578125	0.54	0.54	0.3765282034470629	0.3765282034470629	0.0276602015226838	0.0276602015226838	-0.0033657885743934	-0.0033657885743934	1.0	1.0	0.0436876085069446	0.0436876085069446	False	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	1	5467	just	h	50	50	4	0.0416666666666666	0.66	0.66	0.7218223495799424	0.7218223495799424	0.0554515755417825	0.0554515755417825	0.066778798778801	0.066778798778801	1.0	1.0	0.0777587890625	0.0777587890625	0.52	0.52	0.4695985093250369	0.4695985093250369	0.0132940106055657	0.0132940106055657	0.0169188412044655	0.0169188412044655	1.0	1.0	0.0274793836805553	0.0274793836805553	True	True	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	2	2485	just	h	50	50	0	0.0	0.66	0.66	0.7344792313671137	0.7344792313671137	0.0260963823276332	0.0260963823276332	0.0314583809344789	0.0314583809344789	1.0	1.0	0.1184265136718751	0.1184265136718751	0.58	0.58	0.4801119383194936	0.4801119383194936	0.010477879223017	0.010477879223017	0.0026581818242653	0.0026581818242653	0.0	0.0	-0.08197021484375	-0.08197021484375	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	3	2798	just	h	50	50	0	0.0	0.74	0.74	0.8869864402488732	0.8869864402488732	0.0413177607343985	0.0413177607343985	0.103773140964019	0.103773140964019	1.0	1.0	0.0917426215277777	0.0917426215277777	0.68	0.68	0.6405972451682802	0.6405972451682802	0.0694438738909713	0.0694438738909713	0.0440020768848206	0.0440020768848206	0.0	0.0	-0.0425075954861111	-0.0425075954861111	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
