judge_id,judge_type,data_id,word,preference_strength
69fcab9d81d713845b59a6c1,human,control_00049,control,7.0
69fcab9d81d713845b59a6c1,human,control_00035,control,7.0
69fcab9d81d713845b59a6c1,human,just_e_5758,just,7.0
69fcab9d81d713845b59a6c1,human,not_2160,not,7.0
6a064a08fe0eaa0170bcdd92,human,not_2467,not,7.0
6a064a08fe0eaa0170bcdd92,human,control_00033,control,7.0
6a064a08fe0eaa0170bcdd92,human,only_3570,only,7.0
6a064a08fe0eaa0170bcdd92,human,just_j_2141,just,6.0
6a064a08fe0eaa0170bcdd92,human,only_3393,only,7.0
6a064a08fe0eaa0170bcdd92,human,only_2903,only,6.0
6a064a08fe0eaa0170bcdd92,human,control_00042,control,7.0
6a064a08fe0eaa0170bcdd92,human,control_00030,control,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_2612,just,7.0
6a064a08fe0eaa0170bcdd92,human,only_3484,only,4.0
6a064a08fe0eaa0170bcdd92,human,only_3394,only,7.0
6a064a08fe0eaa0170bcdd92,human,only_3674,only,7.0
6a064a08fe0eaa0170bcdd92,human,control_00046,control,7.0
6a064a08fe0eaa0170bcdd92,human,only_3930,only,5.0
6a064a08fe0eaa0170bcdd92,human,just_e_1043,just,6.0
6a064a08fe0eaa0170bcdd92,human,control_00055,control,7.0
6a064a08fe0eaa0170bcdd92,human,only_2682,only,6.0
6a064a08fe0eaa0170bcdd92,human,only_3267,only,6.0
6a064a08fe0eaa0170bcdd92,human,control_00034,control,7.0
6a064a08fe0eaa0170bcdd92,human,control_00057,control,7.0
6a064a08fe0eaa0170bcdd92,human,not_1776,not,6.0
6a064a08fe0eaa0170bcdd92,human,just_e_7244,just,6.0
6a064a08fe0eaa0170bcdd92,human,not_1347,not,6.0
6a064a08fe0eaa0170bcdd92,human,just_e_976,just,6.0
6a064a08fe0eaa0170bcdd92,human,not_1721,not,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_1157,just,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_11908,just,6.0
6a064a08fe0eaa0170bcdd92,human,control_00037,control,7.0
6a064a08fe0eaa0170bcdd92,human,control_00032,control,7.0
6a064a08fe0eaa0170bcdd92,human,control_00056,control,7.0
6a064a08fe0eaa0170bcdd92,human,not_2047,not,6.0
6a064a08fe0eaa0170bcdd92,human,just_e_3966,just,5.0
6a064a08fe0eaa0170bcdd92,human,only_2678,only,7.0
6a064a08fe0eaa0170bcdd92,human,not_1406,not,6.0
6a064a08fe0eaa0170bcdd92,human,not_2160,not,6.0
6a064a08fe0eaa0170bcdd92,human,not_2497,not,6.0
6a064a08fe0eaa0170bcdd92,human,just_e_9397,just,5.0
6a064a08fe0eaa0170bcdd92,human,control_00041,control,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_9416,just,7.0
6a064a08fe0eaa0170bcdd92,human,control_00053,control,7.0
6a064a08fe0eaa0170bcdd92,human,not_1761,not,6.0
6a064a08fe0eaa0170bcdd92,human,not_2138,not,7.0
6a064a08fe0eaa0170bcdd92,human,control_00039,control,7.0
6a064a08fe0eaa0170bcdd92,human,only_4172,only,4.0
6a064a08fe0eaa0170bcdd92,human,just_j_7614,just,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_5758,just,4.0
6a064a08fe0eaa0170bcdd92,human,not_1385,not,6.0
6a064a08fe0eaa0170bcdd92,human,not_1754,not,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_5473,just,5.0
6a064a08fe0eaa0170bcdd92,human,just_j_8556,just,7.0
6a064a08fe0eaa0170bcdd92,human,control_00040,control,7.0
6a064a08fe0eaa0170bcdd92,human,just_j_11362,just,6.0
6a064a08fe0eaa0170bcdd92,human,only_3896,only,3.0
6a064a08fe0eaa0170bcdd92,human,control_00045,control,7.0
6a064a08fe0eaa0170bcdd92,human,control_00035,control,7.0
6a064a08fe0eaa0170bcdd92,human,not_2148,not,6.0
6a064a08fe0eaa0170bcdd92,human,not_1804,not,6.0
6a064a08fe0eaa0170bcdd92,human,control_00043,control,7.0
6a064a08fe0eaa0170bcdd92,human,control_00054,control,7.0
6a064a08fe0eaa0170bcdd92,human,just_j_498,just,6.0
6a064a08fe0eaa0170bcdd92,human,not_1608,not,7.0
6a064a08fe0eaa0170bcdd92,human,control_00049,control,7.0
6a064a08fe0eaa0170bcdd92,human,not_1760,not,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_569,just,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_472,just,6.0
6a064a08fe0eaa0170bcdd92,human,only_4003,only,2.0
6a064a08fe0eaa0170bcdd92,human,only_2627,only,4.0
6a064a08fe0eaa0170bcdd92,human,not_1774,not,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_6664,just,5.0
6a064a08fe0eaa0170bcdd92,human,not_1353,not,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_4966,just,6.0
6a064a08fe0eaa0170bcdd92,human,just_e_12686,just,7.0
6a064a08fe0eaa0170bcdd92,human,control_00050,control,7.0
6a064a08fe0eaa0170bcdd92,human,not_2142,not,7.0
6a064a08fe0eaa0170bcdd92,human,just_j_10555,just,4.0
6a064a08fe0eaa0170bcdd92,human,only_3483,only,2.0
6a064a08fe0eaa0170bcdd92,human,only_3792,only,4.0
6a064a08fe0eaa0170bcdd92,human,not_2551,not,7.0
6a064a08fe0eaa0170bcdd92,human,not_1819,not,6.0
6a064a08fe0eaa0170bcdd92,human,only_3779,only,7.0
6a064a08fe0eaa0170bcdd92,human,only_3385,only,2.0
6a064a08fe0eaa0170bcdd92,human,not_1663,not,6.0
6a064a08fe0eaa0170bcdd92,human,control_00048,control,7.0
6a064a08fe0eaa0170bcdd92,human,just_j_8362,just,7.0
6a064a08fe0eaa0170bcdd92,human,only_3999,only,4.0
6a064a08fe0eaa0170bcdd92,human,not_2405,not,7.0
6a064a08fe0eaa0170bcdd92,human,only_3843,only,6.0
6a064a08fe0eaa0170bcdd92,human,not_1668,not,7.0
6a064a08fe0eaa0170bcdd92,human,control_00031,control,7.0
6a064a08fe0eaa0170bcdd92,human,only_3568,only,6.0
6a064a08fe0eaa0170bcdd92,human,not_1270,not,7.0
6a064a08fe0eaa0170bcdd92,human,only_2695,only,6.0
6a064a08fe0eaa0170bcdd92,human,just_e_4632,just,5.0
6a064a08fe0eaa0170bcdd92,human,only_2703,only,1.0
6a064a08fe0eaa0170bcdd92,human,control_00036,control,7.0
6a064a08fe0eaa0170bcdd92,human,control_00059,control,7.0
6a064a08fe0eaa0170bcdd92,human,just_j_2522,just,6.0
6a064a08fe0eaa0170bcdd92,human,only_3332,only,7.0
6a064a08fe0eaa0170bcdd92,human,just_j_8648,just,6.0
6a064a08fe0eaa0170bcdd92,human,only_3465,only,6.0
6a064a08fe0eaa0170bcdd92,human,only_2470,only,3.0
6a064a08fe0eaa0170bcdd92,human,only_3340,only,3.0
6a064a08fe0eaa0170bcdd92,human,not_2456,not,6.0
6a064a08fe0eaa0170bcdd92,human,only_3867,only,4.0
6a064a08fe0eaa0170bcdd92,human,only_3302,only,6.0
6a064a08fe0eaa0170bcdd92,human,just_e_1246,just,7.0
6a064a08fe0eaa0170bcdd92,human,control_00052,control,7.0
6a064a08fe0eaa0170bcdd92,human,only_3392,only,7.0
6a064a08fe0eaa0170bcdd92,human,not_2378,not,7.0
6a064a08fe0eaa0170bcdd92,human,control_00044,control,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_2762,just,7.0
6a064a08fe0eaa0170bcdd92,human,not_2168,not,7.0
6a064a08fe0eaa0170bcdd92,human,control_00038,control,7.0
6a064a08fe0eaa0170bcdd92,human,control_00047,control,7.0
6a064a08fe0eaa0170bcdd92,human,just_j_5388,just,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_2798,just,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_5739,just,6.0
6a064a08fe0eaa0170bcdd92,human,control_00051,control,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_1267,just,7.0
6a064a08fe0eaa0170bcdd92,human,just_e_6323,just,2.0
6a064a08fe0eaa0170bcdd92,human,not_2698,not,6.0
6a064a08fe0eaa0170bcdd92,human,not_1286,not,6.0
6a064a08fe0eaa0170bcdd92,human,just_j_2485,just,6.0
6a064a08fe0eaa0170bcdd92,human,just_j_2401,just,6.0
6a064a08fe0eaa0170bcdd92,human,control_00058,control,7.0
Gemma-2 9B,base,control_00000,control,2.714090983072917
Gemma-2 9B,base,control_00001,control,3.958937573338686
Gemma-2 9B,base,control_00002,control,2.9348754882812496
Gemma-2 9B,base,control_00003,control,3.713809086726262
Gemma-2 9B,base,control_00004,control,3.2722536722819013
Gemma-2 9B,base,control_00005,control,4.182218763563368
Gemma-2 9B,base,control_00006,control,4.66100093296596
Gemma-2 9B,base,control_00007,control,4.6451058638723275
Gemma-2 9B,base,control_00008,control,5.251243954613096
Gemma-2 9B,base,control_00009,control,4.099830264136905
Gemma-2 9B,base,control_00010,control,3.769342041015625
Gemma-2 9B,base,control_00011,control,2.44573974609375
Gemma-2 9B,base,control_00012,control,5.067085629417782
Gemma-2 9B,base,control_00013,control,1.754838423295455
Gemma-2 9B,base,control_00014,control,3.768317576817104
Gemma-2 9B,base,control_00015,control,4.0689658419839265
Gemma-2 9B,base,control_00016,control,4.250842843736921
Gemma-2 9B,base,control_00017,control,2.0251810073852545
Gemma-2 9B,base,control_00018,control,3.625619070870536
Gemma-2 9B,base,control_00019,control,3.714272891773897
Gemma-2 9B,base,control_00020,control,4.266789133955793
Gemma-2 9B,base,control_00021,control,4.431061267852783
Gemma-2 9B,base,control_00022,control,3.948285420735677
Gemma-2 9B,base,control_00023,control,3.0857321898142507
Gemma-2 9B,base,control_00024,control,3.714126672744751
Gemma-2 9B,base,control_00025,control,4.150300311190741
Gemma-2 9B,base,control_00026,control,4.008538818359375
Gemma-2 9B,base,control_00027,control,4.768603824433826
Gemma-2 9B,base,control_00028,control,4.320596868341619
Gemma-2 9B,base,control_00029,control,2.9221142071944017
Gemma-2 9B,base,control_00030,control,3.5348288796164775
Gemma-2 9B,base,control_00031,control,4.1889459519159224
Gemma-2 9B,base,control_00032,control,3.8154214859008793
Gemma-2 9B,base,control_00033,control,4.889773414248512
Gemma-2 9B,base,control_00034,control,3.765229966905382
Gemma-2 9B,base,control_00035,control,4.861090766059028
Gemma-2 9B,base,control_00036,control,4.2241305112838745
Gemma-2 9B,base,control_00037,control,3.0900929421186447
Gemma-2 9B,base,control_00038,control,1.4045545789930554
Gemma-2 9B,base,control_00039,control,3.0311420147235575
Gemma-2 9B,base,control_00040,control,3.0588697132311373
Gemma-2 9B,base,control_00041,control,3.9145884195963543
Gemma-2 9B,base,control_00042,control,4.726418439079734
Gemma-2 9B,base,control_00043,control,3.9036754261363633
Gemma-2 9B,base,control_00044,control,2.870155334472656
Gemma-2 9B,base,control_00045,control,5.254014756944445
Gemma-2 9B,base,control_00046,control,2.942205255681818
Gemma-2 9B,base,control_00047,control,3.3814737002054853
Gemma-2 9B,base,control_00048,control,2.019625150240385
Gemma-2 9B,base,control_00049,control,3.0515673828125
Gemma-2 9B,base,control_00050,control,4.5150146484375
Gemma-2 9B,base,control_00051,control,4.916329017052283
Gemma-2 9B,base,control_00052,control,4.72637939453125
Gemma-2 9B,base,control_00053,control,4.474630355834961
Gemma-2 9B,base,control_00054,control,2.4789165150035513
Gemma-2 9B,base,control_00055,control,3.568383803734413
Gemma-2 9B,base,control_00056,control,3.971698658806937
Gemma-2 9B,base,control_00057,control,5.140575062144887
Gemma-2 9B,base,control_00058,control,4.144689339857835
Gemma-2 9B,base,control_00059,control,3.269805908203125
Gemma-2 9B,base,just_e_1001,just_e,0.3782708283626672
Gemma-2 9B,base,just_e_1043,just_e,0.2896868076877319
Gemma-2 9B,base,just_e_1157,just_e,0.4174199024836221
Gemma-2 9B,base,just_e_11908,just_e,0.2219460717303008
Gemma-2 9B,base,just_e_1246,just_e,0.4358318374270483
Gemma-2 9B,base,just_e_1267,just_e,0.267447793483734
Gemma-2 9B,base,just_e_12686,just_e,0.1752358776891336
Gemma-2 9B,base,just_e_1907,just_e,-0.1617174943288166
Gemma-2 9B,base,just_e_2612,just_e,0.2416356841286461
Gemma-2 9B,base,just_e_2717,just_e,0.0862615306386838
Gemma-2 9B,base,just_e_2762,just_e,0.4086773872375489
Gemma-2 9B,base,just_e_2798,just_e,0.7315643885556389
Gemma-2 9B,base,just_e_3966,just_e,0.0716555188683905
Gemma-2 9B,base,just_e_4508,just_e,0.412843054467505
Gemma-2 9B,base,just_e_4632,just_e,0.2158456780444617
Gemma-2 9B,base,just_e_472,just_e,0.336433911323547
Gemma-2 9B,base,just_e_4966,just_e,0.2090969244639078
Gemma-2 9B,base,just_e_5138,just_e,0.1887953255599712
Gemma-2 9B,base,just_e_5473,just_e,0.4609393900090999
Gemma-2 9B,base,just_e_569,just_e,0.6025341840890739
Gemma-2 9B,base,just_e_5739,just_e,0.2544780249124044
Gemma-2 9B,base,just_e_5758,just_e,0.0259266932805379
Gemma-2 9B,base,just_e_6323,just_e,0.050634121894836
Gemma-2 9B,base,just_e_6664,just_e,0.2033134279514956
Gemma-2 9B,base,just_e_7244,just_e,0.4358602120326118
Gemma-2 9B,base,just_e_9268,just_e,0.0256869060541288
Gemma-2 9B,base,just_e_9397,just_e,0.2954162684353918
Gemma-2 9B,base,just_e_9416,just_e,0.3214869761204981
Gemma-2 9B,base,just_e_9687,just_e,0.0206446647644042
Gemma-2 9B,base,just_e_976,just_e,0.641053436019204
Gemma-2 9B,base,just_j_10555,just_j,-0.0025442330610183
Gemma-2 9B,base,just_j_10613,just_j,0.0121475736300151
Gemma-2 9B,base,just_j_11362,just_j,0.14749693403057
Gemma-2 9B,base,just_j_12662,just_j,-0.003630522886912
Gemma-2 9B,base,just_j_12718,just_j,0.1589013706814421
Gemma-2 9B,base,just_j_1461,just_j,-0.0037456414638421
Gemma-2 9B,base,just_j_1627,just_j,0.3793061670504118
Gemma-2 9B,base,just_j_2141,just_j,-0.0395107783769308
Gemma-2 9B,base,just_j_2164,just_j,0.5691816318801965
Gemma-2 9B,base,just_j_2401,just_j,0.167823288751685
Gemma-2 9B,base,just_j_2438,just_j,0.0785165922982351
Gemma-2 9B,base,just_j_2485,just_j,0.6785491115444309
Gemma-2 9B,base,just_j_2522,just_j,0.4072943481744508
Gemma-2 9B,base,just_j_4012,just_j,0.1065799326136487
Gemma-2 9B,base,just_j_4722,just_j,-0.0160080183119999
Gemma-2 9B,base,just_j_498,just_j,0.3685272216796873
Gemma-2 9B,base,just_j_5388,just_j,0.1339272881809035
Gemma-2 9B,base,just_j_5467,just_j,0.3041671673456829
Gemma-2 9B,base,just_j_638,just_j,0.2631958614696152
Gemma-2 9B,base,just_j_6768,just_j,0.2025881259762056
Gemma-2 9B,base,just_j_7614,just_j,0.4501583906030468
Gemma-2 9B,base,just_j_7769,just_j,0.0887691668975045
Gemma-2 9B,base,just_j_7873,just_j,-0.0182705163955689
Gemma-2 9B,base,just_j_788,just_j,0.0417159434357381
Gemma-2 9B,base,just_j_8011,just_j,0.0042296805802514
Gemma-2 9B,base,just_j_8242,just_j,0.0356225251209125
Gemma-2 9B,base,just_j_8362,just_j,0.5890249105600214
Gemma-2 9B,base,just_j_8556,just_j,0.9192176804398042
Gemma-2 9B,base,just_j_8648,just_j,0.4051982684013175
Gemma-2 9B,base,just_j_8890,just_j,0.0869897334806384
Gemma-2 9B,base,not_1154,not,-0.0503063787493789
Gemma-2 9B,base,not_1270,not,0.6945228332128282
Gemma-2 9B,base,not_1286,not,0.3161304775873821
Gemma-2 9B,base,not_1347,not,0.5451599655587689
Gemma-2 9B,base,not_1353,not,0.7190635681152344
Gemma-2 9B,base,not_1385,not,0.3429270188013713
Gemma-2 9B,base,not_1406,not,0.0995132128397628
Gemma-2 9B,base,not_15,not,0.3301095516360992
Gemma-2 9B,base,not_1570,not,0.3012462740852717
Gemma-2 9B,base,not_1602,not,0.4747471605028425
Gemma-2 9B,base,not_1608,not,0.4249505453249982
Gemma-2 9B,base,not_1647,not,0.1916095238299138
Gemma-2 9B,base,not_1663,not,0.2192353028517506
Gemma-2 9B,base,not_1668,not,0.410643648477941
Gemma-2 9B,base,not_1686,not,0.3183693990602596
Gemma-2 9B,base,not_1697,not,0.999414208171132
Gemma-2 9B,base,not_1700,not,0.3799481106841046
Gemma-2 9B,base,not_1721,not,0.3923972381485832
Gemma-2 9B,base,not_1754,not,0.0228373553508367
Gemma-2 9B,base,not_1760,not,0.1288673266015871
Gemma-2 9B,base,not_1761,not,0.6485915429036133
Gemma-2 9B,base,not_1774,not,0.5194668756736504
Gemma-2 9B,base,not_1776,not,0.423328080347606
Gemma-2 9B,base,not_1804,not,0.2479114770889285
Gemma-2 9B,base,not_1819,not,0.3055416026146584
Gemma-2 9B,base,not_2047,not,0.3958315932959841
Gemma-2 9B,base,not_2138,not,0.215434219723656
Gemma-2 9B,base,not_2142,not,0.2362461764995871
Gemma-2 9B,base,not_2148,not,0.4116559028625488
Gemma-2 9B,base,not_2160,not,0.6868185778458913
Gemma-2 9B,base,not_2168,not,0.4578293726994442
Gemma-2 9B,base,not_226,not,0.1019139763904595
Gemma-2 9B,base,not_2378,not,0.2072078542771682
Gemma-2 9B,base,not_2405,not,0.3196806794853619
Gemma-2 9B,base,not_244,not,0.0889036668040763
Gemma-2 9B,base,not_2456,not,0.3963164596147435
Gemma-2 9B,base,not_2467,not,0.7958550474860451
Gemma-2 9B,base,not_2497,not,0.6471941073735553
Gemma-2 9B,base,not_2551,not,0.4390042622884116
Gemma-2 9B,base,not_2698,not,0.2627104054326594
Gemma-2 9B,base,not_272,not,0.2193106015523274
Gemma-2 9B,base,not_302,not,0.4425362649716828
Gemma-2 9B,base,not_309,not,0.1933856036352077
Gemma-2 9B,base,not_319,not,0.6472877689770289
Gemma-2 9B,base,not_367,not,0.860742819936652
Gemma-2 9B,base,not_379,not,0.0861629598280961
Gemma-2 9B,base,not_383,not,0.1671511848251543
Gemma-2 9B,base,not_460,not,0.7958550474860451
Gemma-2 9B,base,not_5,not,0.2783440555628966
Gemma-2 9B,base,not_686,not,0.5560089502579126
Gemma-2 9B,base,not_698,not,0.2326335706208881
Gemma-2 9B,base,not_7,not,0.9218105951944988
Gemma-2 9B,base,not_702,not,0.1058689299382662
Gemma-2 9B,base,not_71,not,0.2368179689754139
Gemma-2 9B,base,not_729,not,0.602571036789443
Gemma-2 9B,base,not_768,not,0.2600417091732934
Gemma-2 9B,base,not_81,not,0.5403224871708796
Gemma-2 9B,base,not_865,not,0.2321317460801866
Gemma-2 9B,base,not_949,not,0.3171638315850567
Gemma-2 9B,base,not_969,not,0.3837629907271438
Gemma-2 9B,base,only_1038,only,0.2357450167338053
Gemma-2 9B,base,only_1142,only,0.0854455507718598
Gemma-2 9B,base,only_1272,only,-0.0720764871905831
Gemma-2 9B,base,only_1368,only,0.1453135533210559
Gemma-2 9B,base,only_1446,only,0.1406257222270408
Gemma-2 9B,base,only_1493,only,0.1282849518251625
Gemma-2 9B,base,only_1538,only,-0.3294675403171114
Gemma-2 9B,base,only_1577,only,0.1469302563106312
Gemma-2 9B,base,only_1579,only,0.0329248679311651
Gemma-2 9B,base,only_1602,only,0.064647789874108
Gemma-2 9B,base,only_1624,only,0.366781865939116
Gemma-2 9B,base,only_1817,only,0.1608007521464909
Gemma-2 9B,base,only_1888,only,-0.0138676166534423
Gemma-2 9B,base,only_1891,only,-0.0411616267887415
Gemma-2 9B,base,only_2032,only,0.1760216337261777
Gemma-2 9B,base,only_2038,only,0.0615014655917298
Gemma-2 9B,base,only_2118,only,0.1862283786137899
Gemma-2 9B,base,only_2232,only,-0.2064224998156232
Gemma-2 9B,base,only_2333,only,0.1255801320075987
Gemma-2 9B,base,only_2405,only,0.1991167771188837
Gemma-2 9B,base,only_2470,only,-0.0040068886496804
Gemma-2 9B,base,only_2627,only,0.102915435001768
Gemma-2 9B,base,only_2678,only,0.0729455372382854
Gemma-2 9B,base,only_2682,only,0.1197294364957248
Gemma-2 9B,base,only_2695,only,-0.0759987069272447
Gemma-2 9B,base,only_2703,only,-0.073618791103363
Gemma-2 9B,base,only_2903,only,0.1150998759579349
Gemma-2 9B,base,only_315,only,-0.2893566229404548
Gemma-2 9B,base,only_3267,only,-0.0507704365637997
Gemma-2 9B,base,only_3302,only,0.0670876487407807
Gemma-2 9B,base,only_3332,only,0.1483450777390424
Gemma-2 9B,base,only_3340,only,-0.4425964788957076
Gemma-2 9B,base,only_3385,only,-0.1186364142449347
Gemma-2 9B,base,only_3392,only,0.237811579023089
Gemma-2 9B,base,only_3393,only,0.0818879158942251
Gemma-2 9B,base,only_3394,only,0.239903564202158
Gemma-2 9B,base,only_3465,only,0.346782052311404
Gemma-2 9B,base,only_3483,only,-0.3798542846332897
Gemma-2 9B,base,only_3484,only,-0.1510996023813884
Gemma-2 9B,base,only_3568,only,-0.1494507869084675
Gemma-2 9B,base,only_3570,only,-0.0799328842583823
Gemma-2 9B,base,only_3674,only,0.1981818188003627
Gemma-2 9B,base,only_3779,only,0.120418527138927
Gemma-2 9B,base,only_3792,only,0.2374570379144118
Gemma-2 9B,base,only_3843,only,0.0442089631443929
Gemma-2 9B,base,only_3867,only,0.0405124693650464
Gemma-2 9B,base,only_3896,only,-0.0777526787618403
Gemma-2 9B,base,only_3930,only,-0.0185085885875573
Gemma-2 9B,base,only_3999,only,0.0864578655787875
Gemma-2 9B,base,only_4003,only,0.0771341602704678
Gemma-2 9B,base,only_4172,only,-0.0052678459569026
Gemma-2 9B,base,only_491,only,0.1529943678114149
Gemma-2 9B,base,only_501,only,0.0228607231570825
Gemma-2 9B,base,only_649,only,0.0877680712370241
Gemma-2 9B,base,only_660,only,0.0459450011239774
Gemma-2 9B,base,only_687,only,-0.0513643662134806
Gemma-2 9B,base,only_745,only,-0.0190216518029937
Gemma-2 9B,base,only_794,only,0.3099772384743282
Gemma-2 9B,base,only_965,only,0.0667772379788484
Gemma-2 9B,base,only_966,only,0.0973881975464199
Gemma-2 9B IT,instruct,control_00000,control,2.823079427083334
Gemma-2 9B IT,instruct,control_00001,control,2.6474003848351044
Gemma-2 9B IT,instruct,control_00002,control,3.089401909283229
Gemma-2 9B IT,instruct,control_00003,control,3.0432231609637923
Gemma-2 9B IT,instruct,control_00004,control,2.8006932609382726
Gemma-2 9B IT,instruct,control_00005,control,4.108941819932726
Gemma-2 9B IT,instruct,control_00006,control,3.419448171343122
Gemma-2 9B IT,instruct,control_00007,control,3.755481719970703
Gemma-2 9B IT,instruct,control_00008,control,4.7519236121858865
Gemma-2 9B IT,instruct,control_00009,control,3.53709774925595
Gemma-2 9B IT,instruct,control_00010,control,1.8973426818847656
Gemma-2 9B IT,instruct,control_00011,control,4.148541688919067
Gemma-2 9B IT,instruct,control_00012,control,3.839894249325708
Gemma-2 9B IT,instruct,control_00013,control,2.4294211647727275
Gemma-2 9B IT,instruct,control_00014,control,3.0174490656171535
Gemma-2 9B IT,instruct,control_00015,control,3.5301654873223143
Gemma-2 9B IT,instruct,control_00016,control,3.2978261198316305
Gemma-2 9B IT,instruct,control_00017,control,5.1212228655815135
Gemma-2 9B IT,instruct,control_00018,control,3.461463319687616
Gemma-2 9B IT,instruct,control_00019,control,3.344765158260569
Gemma-2 9B IT,instruct,control_00020,control,3.4779692859184452
Gemma-2 9B IT,instruct,control_00021,control,4.092033294238607
Gemma-2 9B IT,instruct,control_00022,control,3.068333943684896
Gemma-2 9B IT,instruct,control_00023,control,2.3873363852500917
Gemma-2 9B IT,instruct,control_00024,control,4.082436504364013
Gemma-2 9B IT,instruct,control_00025,control,4.276398488453458
Gemma-2 9B IT,instruct,control_00026,control,4.114034016927084
Gemma-2 9B IT,instruct,control_00027,control,4.560821096240851
Gemma-2 9B IT,instruct,control_00028,control,4.697739601135251
Gemma-2 9B IT,instruct,control_00029,control,3.623099336257348
Gemma-2 9B IT,instruct,control_00030,control,4.92181396484375
Gemma-2 9B IT,instruct,control_00031,control,4.2909226190476195
Gemma-2 9B IT,instruct,control_00032,control,3.6738099813461305
Gemma-2 9B IT,instruct,control_00033,control,4.594206310453869
Gemma-2 9B IT,instruct,control_00034,control,3.322765350341795
Gemma-2 9B IT,instruct,control_00035,control,4.932412465413411
Gemma-2 9B IT,instruct,control_00036,control,4.1655499041080475
Gemma-2 9B IT,instruct,control_00037,control,2.5560893453657627
Gemma-2 9B IT,instruct,control_00038,control,1.2469414605034732
Gemma-2 9B IT,instruct,control_00039,control,3.287933349609375
Gemma-2 9B IT,instruct,control_00040,control,3.543446591025905
Gemma-2 9B IT,instruct,control_00041,control,3.2410212198893227
Gemma-2 9B IT,instruct,control_00042,control,5.166615738588221
Gemma-2 9B IT,instruct,control_00043,control,3.4876556396484375
Gemma-2 9B IT,instruct,control_00044,control,3.385390281677246
Gemma-2 9B IT,instruct,control_00045,control,4.338582356770833
Gemma-2 9B IT,instruct,control_00046,control,4.969112049449572
Gemma-2 9B IT,instruct,control_00047,control,3.0607043902079263
Gemma-2 9B IT,instruct,control_00048,control,2.2732144869290867
Gemma-2 9B IT,instruct,control_00049,control,2.972158203125
Gemma-2 9B IT,instruct,control_00050,control,4.52409501509233
Gemma-2 9B IT,instruct,control_00051,control,4.340291243333082
Gemma-2 9B IT,instruct,control_00052,control,3.432062784830729
Gemma-2 9B IT,instruct,control_00053,control,4.012235294688832
Gemma-2 9B IT,instruct,control_00054,control,1.6303953690962354
Gemma-2 9B IT,instruct,control_00055,control,3.7354991252605703
Gemma-2 9B IT,instruct,control_00056,control,4.1021126849310745
Gemma-2 9B IT,instruct,control_00057,control,5.227716445922852
Gemma-2 9B IT,instruct,control_00058,control,2.9313799051138067
Gemma-2 9B IT,instruct,control_00059,control,3.750522136688232
Gemma-2 9B IT,instruct,just_e_1001,just_e,0.6071407433712128
Gemma-2 9B IT,instruct,just_e_1043,just_e,0.4441547117371494
Gemma-2 9B IT,instruct,just_e_1157,just_e,0.7064930756886794
Gemma-2 9B IT,instruct,just_e_11908,just_e,0.2348459115612646
Gemma-2 9B IT,instruct,just_e_1246,just_e,0.6656273614792596
Gemma-2 9B IT,instruct,just_e_1267,just_e,0.8449562072753904
Gemma-2 9B IT,instruct,just_e_12686,just_e,0.4661458341824023
Gemma-2 9B IT,instruct,just_e_1907,just_e,-0.0901385087233324
Gemma-2 9B IT,instruct,just_e_2612,just_e,0.4484212686727336
Gemma-2 9B IT,instruct,just_e_2717,just_e,0.3447662775695557
Gemma-2 9B IT,instruct,just_e_2762,just_e,1.017951238723028
Gemma-2 9B IT,instruct,just_e_2798,just_e,1.1847644132726334
Gemma-2 9B IT,instruct,just_e_3966,just_e,-0.0510577033547789
Gemma-2 9B IT,instruct,just_e_4508,just_e,0.7622344467666125
Gemma-2 9B IT,instruct,just_e_4632,just_e,0.3860453523438552
Gemma-2 9B IT,instruct,just_e_472,just_e,0.5992093404134113
Gemma-2 9B IT,instruct,just_e_4966,just_e,0.5772033691406246
Gemma-2 9B IT,instruct,just_e_5138,just_e,0.2710294726091029
Gemma-2 9B IT,instruct,just_e_5473,just_e,0.5889548561789768
Gemma-2 9B IT,instruct,just_e_569,just_e,1.2173368013822117
Gemma-2 9B IT,instruct,just_e_5739,just_e,0.698529756986177
Gemma-2 9B IT,instruct,just_e_5758,just_e,0.2186594645182289
Gemma-2 9B IT,instruct,just_e_6323,just_e,0.2374411010742179
Gemma-2 9B IT,instruct,just_e_6664,just_e,0.2319446910511367
Gemma-2 9B IT,instruct,just_e_7244,just_e,1.2828193077674284
Gemma-2 9B IT,instruct,just_e_9268,just_e,0.5268770604351767
Gemma-2 9B IT,instruct,just_e_9397,just_e,0.8164549993746206
Gemma-2 9B IT,instruct,just_e_9416,just_e,0.7282240312178048
