particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_prompt_boundary_position	corrupted_prompt_boundary_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
only	1	0	9	attn	15	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5145294189453125	-0.0011505126953124112	-0.003425871234494715	0.0
only	1	2	136	attn	15	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.697840929031372	0.00048232078552246094	0.006104516074521567	0.006104516074521567
only	1	3	80	attn	15	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.1424560546875	-0.0008300781249999112	-0.007973733583488818	0.0
only	1	4	62	attn	15	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.428071521577381	7.157098679311247e-05	0.0006093882917017505	0.0006093882917017505
only	1	0	9	attn	16	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5150482177734375	-0.0016693115234374112	-0.004970693807078657	0.0
only	1	2	136	attn	16	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6976847648620605	0.0006384849548339844	0.008081015347290537	0.008081015347290537
only	1	3	80	attn	16	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.141552734375	7.324218750004441e-05	0.0007035647279553975	0.0007035647279553975
only	1	4	62	attn	16	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4268072219122026	0.0013358706519714936	0.011374216997910004	0.011374216997910004
only	1	0	9	attn	17	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5152008056640625	-0.0018218994140624112	-0.005425053387250405	0.0
only	1	2	136	attn	17	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6972339153289795	0.001089334487915039	0.013787214011116676	0.013787214011116676
only	1	3	80	attn	17	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14423828125	-0.0026123046874999556	-0.025093808630393538	0.0
only	1	4	62	attn	17	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.427365257626488	0.0007778349376859062	0.006622844327583967	0.006622844327583967
only	1	0	9	attn	18	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.51448974609375	-0.0011108398437500444	-0.003307737743650457	0.0
only	1	2	136	attn	18	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6972723007202148	0.0010509490966796875	0.013301387472313922	0.013301387472313922
only	1	3	80	attn	18	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14229736328125	-0.00067138671875	-0.006449343339587234	0.0
only	1	4	62	attn	18	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4281133015950522	2.979096912181234e-05	0.00025365400974222517	0.00025365400974222517
only	1	0	9	attn	19	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5156707763671875	-0.0022918701171874556	-0.006824480894179521	0.0
only	1	2	136	attn	19	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6968104839324951	0.001512765884399414	0.019146393718655137	0.019146393718655137
only	1	3	80	attn	19	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.13948974609375	0.00213623046875	0.020520637898686654	0.020520637898686654
only	1	4	62	attn	19	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4279222034272694	0.00022088913690465617	0.0018807516820035833	0.0018807516820035833
only	1	0	9	attn	20	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5145538330078125	-0.0011749267578125	-0.003498568767322459	0.0
only	1	2	136	attn	20	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6973981857299805	0.0009250640869140625	0.011708117829532218	0.011708117829532218
only	1	3	80	attn	20	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.140966796875	0.0006591796875001776	0.006332082551596445	0.006332082551596445
only	1	4	62	attn	20	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.427138918922061	0.0010041736421131375	0.008549996133323374	0.008549996133323374
only	1	0	9	attn	21	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.515625	-0.0022460937499999556	-0.006688173020127997	0.0
only	1	2	136	attn	21	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6975774765014648	0.0007457733154296875	0.009438915611024943	0.009438915611024943
only	1	3	80	attn	21	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14222412109375	-0.0005981445312499556	-0.005745778611631836	0.0
only	1	4	62	attn	21	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.427909487769717	0.00023360479445688753	0.0019890186373833912	0.0019890186373833912
only	1	0	9	attn	22	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5148895263671875	-0.0015106201171875	-0.004498159843700305	0.0
only	1	2	136	attn	22	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6972570419311523	0.0010662078857421875	0.013494511065378372	0.013494511065378372
only	1	3	80	attn	22	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14349365234375	-0.0018676757812499112	-0.017940900562850907	0.0
only	1	4	62	attn	22	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.426687694731213	0.001455397832961225	0.01239192637846961	0.01239192637846961
only	1	0	9	attn	23	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5130859375	0.0002929687499999556	0.0008723703939296238	0.0008723703939296238
only	1	2	136	attn	23	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6974098682403564	0.0009133815765380859	0.01156025757859225	0.01156025757859225
only	1	3	80	attn	23	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14161376953125	1.2207031250044409e-05	0.00011726078799292175	0.00011726078799292175
only	1	4	62	attn	23	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4274905976795016	0.0006524948846724499	0.005555641481709173	0.005555641481709173
only	1	0	9	attn	24	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5162322998046875	-0.0028533935546875	-0.008496524149211686	0.0
only	1	2	136	attn	24	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6969709396362305	0.0013523101806640625	0.01711557843533679	0.01711557843533679
only	1	3	80	attn	24	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.141845703125	-0.00021972656249991118	-0.0021106941838640596	0.0
only	1	4	62	attn	24	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4275501796177457	0.0005929129464283811	0.005048333462220941	0.005048333462220941
only	1	0	9	attn	25	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5146453857421875	-0.0012664794921875	-0.0037711845154255077	0.0
only	1	2	136	attn	25	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6979856491088867	0.0003376007080078125	0.0042728594965509336	0.0042728594965509336
only	1	3	80	attn	25	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14276123046875	-0.0011352539062499112	-0.010905253283301197	0.0
only	1	4	62	attn	25	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.428443182082403	-0.00030008951822901864	-0.0025551001469324625	0.0
only	1	0	9	attn	26	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5155609130859375	-0.0021820068359375	-0.006497341996455995	0.0
only	1	2	136	attn	26	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6988708972930908	-0.0005476474761962891	-0.006931326457328739	0.0
only	1	3	80	attn	26	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.141748046875	-0.0001220703125	-0.0011726078799249517	0.0
only	1	4	62	attn	26	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4275320143926713	0.0006110781715027436	0.005203000541332791	0.005203000541332791
only	1	0	9	attn	27	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5152587890625	-0.0018798828124999556	-0.005597710027715802	0.0
only	1	2	136	attn	27	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6980559825897217	0.00026726722717285156	0.003382680434769489	0.003382680434769489
only	1	3	80	attn	27	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.141259765625	0.0003662109375	0.003517823639774855	0.003517823639774855
only	1	4	62	attn	27	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4272272019159224	0.0009158906482515938	0.00779831412883857	0.00779831412883857
only	1	0	9	attn	28	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.5158477783203126	-0.0024688720703125444	-0.007351538007179014	0.0
only	1	2	136	attn	28	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6990346908569336	-0.0007114410400390625	-0.009004387526629933	0.0
only	1	3	80	attn	28	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.137255859375	0.004370117187500133	0.041979362101314546	0.041979362101314546
only	1	4	62	attn	28	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4292780558268228	-0.001134963262648725	-0.009663599102930211	0.0
only	1	0	9	attn	29	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.514111328125	-0.000732421875	-0.0021809259848243902	0.0
only	1	2	136	attn	29	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6986052989959717	-0.00028204917907714844	-0.003569768915550674	0.0
only	1	3	80	attn	29	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.13951416015625	0.0021118164062501332	0.020286116322702944	0.020286116322702944
only	1	4	62	attn	29	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.429498944963728	-0.0013558523995538252	-0.011544350784937577	0.0
only	1	0	9	attn	30	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.514349365234375	-0.0009704589843748668	-0.00288972692989192	0.0
only	1	2	136	attn	30	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.698967695236206	-0.0006444454193115234	-0.008156454250831337	0.0
only	1	3	80	attn	30	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14150390625	0.0001220703125	0.0011726078799249517	0.0011726078799249517
only	1	4	62	attn	30	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4303370884486606	-0.0021939958844865437	-0.018680689815172284	0.0
only	1	0	9	attn	31	prompt_boundary	0	prompt_without	34	33	-1.1775482177734375	-1.51337890625	-1.513580322265625	-0.0002014160156249556	-0.000599754645826575	0.0
only	1	2	136	attn	31	prompt_boundary	0	prompt_without	70	69	-1.6193127632141113	-1.6983232498168945	-1.6982316970825195	9.1552734375e-05	0.0011587415583866937	0.0011587415583866937
only	1	3	80	attn	31	prompt_boundary	0	prompt_without	86	85	-1.0375244140625	-1.1416259765625	-1.14224853515625	-0.0006225585937498224	-0.005980300187615546	0.0
only	1	4	62	attn	31	prompt_boundary	0	prompt_without	51	50	-2.31069582984561	-2.428143092564174	-2.4273990449451266	0.0007440476190474499	0.006335163560434715	0.006335163560434715
only	1	6	42	attn	0	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6331787109375	-0.003801618303571397	-0.02672878862187325	0.0
only	1	7	6	attn	0	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.3917410714285716	-0.0002790178571432378	-0.0007794232268132226	0.0
only	1	8	17	attn	0	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.639369419642857	-0.0018833705357144126	-0.0076238881829738285	0.0
only	1	11	20	attn	0	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.58935546875	0.004255022321428381	0.020168622912877264	0.020168622912877264
only	1	6	42	attn	1	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6318184988839286	-0.00244140625	-0.017165277096615993	0.0
only	1	7	6	attn	1	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.392299107142857	-0.0008370535714288252	-0.0023382696804371867	0.0
only	1	8	17	attn	1	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6390206473214284	-0.0015345982142855874	-0.0062120570379777425	0.0
only	1	11	20	attn	1	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.590611049107143	0.0029994419642855874	0.014217225987765977	0.014217225987765977
only	1	6	42	attn	2	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6341029575892858	-0.004725864955357206	-0.033227072094164256	0.0
only	1	7	6	attn	2	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.3914620535714284	0.0	0.0	0.0
only	1	8	17	attn	2	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6396484375	-0.0021623883928572063	-0.008753353098969617	0.0
only	1	11	20	attn	2	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.590297154017857	0.003313337053571175	0.015705075219043272	0.015705075219043272
only	1	6	42	attn	3	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6324114118303572	-0.003034319196428603	-0.02133398724865153	0.0
only	1	7	6	attn	3	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.390904017857143	0.0005580357142855874	0.0015588464536239641	0.0015588464536239641
only	1	8	17	attn	3	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6356724330357144	0.001813616071428381	0.007341521953973532	0.007341521953973532
only	1	11	20	attn	3	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5909249441964284	0.002685546875	0.01272937675648868	0.01272937675648868
only	1	6	42	attn	4	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6317836216517858	-0.0024065290178572063	-0.01692005885237907	0.0
only	1	7	6	attn	4	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.3878348214285716	0.003627232142856762	0.010132501948557008	0.010132501948557008
only	1	8	17	attn	4	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.638462611607143	-0.0009765625	-0.003953127205986163	0.0
only	1	11	20	attn	4	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5918666294642856	0.0017438616071427937	0.008265829062654686	0.008265829062654686
only	1	6	42	attn	5	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6310686383928572	-0.0016915457589286031	-0.011893084845512731	0.0
only	1	7	6	attn	5	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.3939732142857144	-0.0025111607142860315	-0.007014809041310319	0.0
only	1	8	17	attn	5	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6385323660714284	-0.0010463169642855874	-0.004235493434984661	0.0
only	1	11	20	attn	5	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5909598214285716	0.002650669642856762	0.012564060175233776	0.012564060175233776
only	1	6	42	attn	6	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6335623604910714	-0.004185267857142794	-0.02942618930848411	0.0
only	1	7	6	attn	6	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.388671875	0.002790178571428381	0.007794232268121061	0.007794232268121061
only	1	8	17	attn	6	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.636509486607143	0.0009765625	0.003953127205986163	0.003953127205986163
only	1	11	20	attn	6	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.593540736607143	6.97544642855874e-05	0.00033063316250559805	0.00033063316250559805
only	1	6	42	attn	7	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.63037109375	-0.0009940011160713969	-0.006988719960764859	0.0
only	1	7	6	attn	7	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.385044642857143	0.006417410714285587	0.01792673421667931	0.01792673421667931
only	1	8	17	attn	7	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.633754185267857	0.0037318638392855874	0.01510659325144661	0.01510659325144661
only	1	11	20	attn	7	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5894601004464284	0.004150390625	0.01967267316911887	0.01967267316911887
only	1	6	42	attn	8	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6350795200892858	-0.005702427455357206	-0.04009318293281065	0.0
only	1	7	6	attn	8	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.3984375	-0.006975446428571619	-0.019485580670304512	0.0
only	1	8	17	attn	8	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6368582589285716	0.0006277901785711748	0.0025412960609900778	0.0025412960609900778
only	1	11	20	attn	8	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5901576450892856	0.0034528459821427937	0.016366341544056574	0.016366341544056574
only	1	6	42	attn	9	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6316441127232142	-0.0022670200892855874	-0.015939185875428242	0.0
only	1	7	6	attn	9	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.379185267857143	0.012276785714285587	0.03429462197973465	0.03429462197973465
only	1	8	17	attn	9	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6355678013392856	0.0019182477678572063	0.007765071297473077	0.007765071297473077
only	1	11	20	attn	9	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.593296595982143	0.0003138950892855874	0.0014878492312772962	0.0014878492312772962
only	1	6	42	attn	10	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6324114118303572	-0.003034319196428603	-0.02133398724865153	0.0
only	1	7	6	attn	10	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.38671875	0.004743303571428381	0.013250194855806176	0.013250194855806176
only	1	8	17	attn	10	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.635986328125	0.0014997209821427937	0.006070873923478493	0.006070873923478493
only	1	11	20	attn	10	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5904017857142856	0.0032087053571427937	0.015209125475284874	0.015209125475284874
only	1	6	42	attn	11	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6290283203125	0.00034877232142860315	0.0024521824423739363	0.0024521824423739363
only	1	7	6	attn	11	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.396484375	-0.005022321428571619	-0.014029618082619398	0.0
only	1	8	17	attn	11	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.63525390625	0.0022321428571427937	0.009035719327968116	0.009035719327968116
only	1	11	20	attn	11	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5883091517857144	0.0053013392857139685	0.025128120350469657	0.025128120350469657
only	1	6	42	attn	12	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6266217912946428	0.0027553013392858094	0.019372241294753	0.019372241294753
only	1	7	6	attn	12	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.394810267857143	-0.0033482142857144126	-0.009353078721746266	0.0
only	1	8	17	attn	12	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6317661830357144	0.005719866071428381	0.023154030777918184	0.023154030777918184
only	1	11	20	attn	12	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5874720982142856	0.006138392857142794	0.02909571830054525	0.02909571830054525
only	1	6	42	attn	13	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6265869140625	0.002790178571428603	0.01961745953898993	0.01961745953898993
only	1	7	6	attn	13	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.408203125	-0.01674107142857162	-0.04676539360873009	0.0
only	1	8	17	attn	13	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6298828125	0.007603236607142794	0.030777918960892013	0.030777918960892013
only	1	11	20	attn	13	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.613316127232143	-0.019705636160714413	-0.09340386840800195	0.0
only	1	6	42	attn	14	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6311209542410714	-0.0017438616071427937	-0.012260912211868119	0.0
only	1	7	6	attn	14	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.3914620535714284	0.0	0.0	0.0
only	1	8	17	attn	14	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6434849330357144	-0.005998883928571619	-0.02428349569391577	0.0
only	1	11	20	attn	14	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.60205078125	-0.008440290178571619	-0.04000661266325104	0.0
only	1	6	42	attn	15	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6324462890625	-0.003069196428571397	-0.021579205492888453	0.0
only	1	7	6	attn	15	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.3663504464285716	0.025111607142856762	0.07014809041309328	0.07014809041309328
only	1	8	17	attn	15	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6273018973214284	0.010184151785714413	0.041225469433856216	0.041225469433856216
only	1	11	20	attn	15	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.597412109375	-0.003801618303571619	-0.018019507356588773	0.0
only	1	6	42	attn	16	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6390380859375	-0.009660993303571397	-0.06792545365375163	0.0
only	1	7	6	attn	16	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.3911830357142856	0.0002790178571427937	0.0007794232268119821	0.0007794232268119821
only	1	8	17	attn	16	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6305106026785716	0.006975446428571175	0.028236622899900136	0.028236622899900136
only	1	11	20	attn	16	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5796944754464284	0.013916015625	0.06596131591998679	0.06596131591998679
only	1	6	42	attn	17	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6312081473214286	-0.0018310546875	-0.012873957822461994	0.0
only	1	7	6	attn	17	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.3897879464285716	0.0016741071428567622	0.004676539360871893	0.004676539360871893
only	1	8	17	attn	17	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6337193080357144	0.003766741071428381	0.015247776365945858	0.015247776365945858
only	1	11	20	attn	17	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5916224888392856	0.0019880022321427937	0.009423045131426385	0.009423045131426385
only	1	6	42	attn	18	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6315046037946428	-0.0021275111607141906	-0.014958312898478982	0.0
only	1	7	6	attn	18	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.390625	0.0008370535714283811	0.0023382696804359463	0.0023382696804359463
only	1	8	17	attn	18	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.633510044642857	0.003976004464285587	0.01609487505294315	0.01609487505294315
only	1	11	20	attn	18	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.591552734375	0.002057756696428381	0.009753678293931983	0.009753678293931983
only	1	6	42	attn	19	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6314522879464286	-0.0020751953125	-0.014590485532123594	0.0
only	1	7	6	attn	19	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.390904017857143	0.0005580357142855874	0.0015588464536239641	0.0015588464536239641
only	1	8	17	attn	19	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6376953125	-0.0002092633928572063	-0.0008470986869972918	0.0
only	1	11	20	attn	19	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5879952566964284	0.005615234375	0.02661596958174906	0.02661596958174906
only	1	6	42	attn	20	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6314871651785714	-0.0021100725446427937	-0.014835703776360518	0.0
only	1	7	6	attn	20	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.390345982142857	0.0011160714285711748	0.0031176929072479283	0.0031176929072479283
only	1	8	17	attn	20	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.6356724330357144	0.001813616071428381	0.007341521953973532	0.007341521953973532
only	1	11	20	attn	20	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.592982700892857	0.0006277901785711748	0.0029756984625545924	0.0029756984625545924
only	1	6	42	attn	21	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6335797991071428	-0.0042027064732141906	-0.029548798430602576	0.0
only	1	7	6	attn	21	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.3953683035714284	-0.00390625	-0.01091192517537023	0.0
only	1	8	17	attn	21	prompt_boundary	0	prompt_without	56	55	-2.3904506138392856	-2.637486049107143	-2.639857700892857	-0.0023716517857144126	-0.009600451785966909	0.0
only	1	11	20	attn	21	prompt_boundary	0	prompt_without	27	26	-2.3826381138392856	-2.5936104910714284	-2.5931222098214284	0.00048828125	0.0023144321375433963	0.0023144321375433963
only	1	6	42	attn	22	prompt_boundary	0	prompt_without	90	89	-1.4871477399553572	-1.6293770926339286	-1.6307547433035714	-0.0013776506696427937	-0.00968612064737572	0.0
only	1	7	6	attn	22	prompt_boundary	0	prompt_without	48	47	-3.033482142857143	-3.3914620535714284	-3.392578125	-0.001116071428571619	-0.0031176929072491686	0.0
